model_id_list,dev_alphabetical_id,dev_numerical_id
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_still_0004,0
D31_Samsung_GalaxyS4Mini,D31_V_indoorWA_still_0002,29
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_still_0002,0
D31_Samsung_GalaxyS4Mini,D31_V_outdoorWA_move_0002,29
D03_Huawei_P9,D03_V_outdoorWA_panrot_0002,2
D34_Apple_iPhone5,D34_V_flatWA_move_0003,32
D29_Apple_iPhone5,D29_V_indoorWA_still_0001,27
D20_Apple_iPadMini,D20_V_outdoorWA_still_0002,18
D26_Samsung_GalaxyS3Mini,D26_V_flatWA_move_0002,24
D09_Apple_iPhone4,D09_V_outdoorWA_move_0002,8
D04_LG_D290,D04_V_indoorWA_panrot_0002,3
D29_Apple_iPhone5,D29_V_flatWA_move_0001,27
D11_Samsung_GalaxyS3,D11_V_outdoorWA_panrot_0002,10
D30_Huawei_Honor5c,D30_V_flatWA_move_0003,28
D02_Apple_iPhone4s,D02_V_outdoorWA_panrot_0001,1
D27_Samsung_GalaxyS5,D27_V_flatWA_still_0002,25
D35_Samsung_GalaxyTabA,D35_V_outdoorWA_panrot_0001,33
D28_Huawei_P8,D28_V_indoorWA_panrot_0002,26
D08_Samsung_GalaxyTab3,D08_V_indoorWA_move_0002,7
D28_Huawei_P8,D28_V_indoorWA_move_0001,26
D13_Apple_iPad2,D13_V_indoorWA_still_0001,11
D24_Xiaomi_RedmiNote3,D24_V_flatWA_move_0003,22
D32_OnePlus_A3003,D32_V_outdoorWA_move_0001,30
D05_Apple_iPhone5c,D05_V_flatWA_panrot_0002,4
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorWA_panrot_0002,20
D32_OnePlus_A3003,D32_V_flatWA_still_0002,30
D04_LG_D290,D04_V_outdoorWA_panrot_0001,3
D06_Apple_iPhone6,D06_V_flatWA_panrot_0001,5
D13_Apple_iPad2,D13_V_outdoorWA_panrot_0002,11
D23_Asus_Zenfone2Laser,D23_V_outdoorWA_panrot_0002,21
D11_Samsung_GalaxyS3,D11_V_flatWA_move_0003,10
D09_Apple_iPhone4,D09_V_flatWA_still_0001,8
D04_LG_D290,D04_V_outdoorWA_move_0002,3
D34_Apple_iPhone5,D34_V_indoorWA_panrot_0001,32
D24_Xiaomi_RedmiNote3,D24_V_indoorWA_still_0001,22
D02_Apple_iPhone4s,D02_V_outdoorWA_panrot_0002,1
D22_Samsung_GalaxyTrendPlus,D22_V_indoorWA_still_0001,20
D14_Apple_iPhone5c,D14_V_flatWA_move_0003,12
D19_Apple_iPhone6Plus,D19_V_outdoorWA_panrot_0001,17
D18_Apple_iPhone5c,D18_V_flatWA_still_0002,16
D08_Samsung_GalaxyTab3,D08_V_flatWA_move_0003,7
D05_Apple_iPhone5c,D05_V_flatWA_move_0002,4
D08_Samsung_GalaxyTab3,D08_V_flatWA_panrot_0001,7
D03_Huawei_P9,D03_V_outdoorWA_still_0001,2
D10_Apple_iPhone4s,D10_V_indoorWA_panrot_0001,9
D29_Apple_iPhone5,D29_V_flatWA_panrot_0001,27
D34_Apple_iPhone5,D34_V_outdoorWA_move_0001,32
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_move_0001,0
D09_Apple_iPhone4,D09_V_outdoorWA_move_0001,8
D06_Apple_iPhone6,D06_V_indoorWA_still_0002,5
D15_Apple_iPhone6,D15_V_indoorWA_still_0001,13
D24_Xiaomi_RedmiNote3,D24_V_outdoorWA_move_0002,22
D10_Apple_iPhone4s,D10_V_indoorWA_move_0002,9
D22_Samsung_GalaxyTrendPlus,D22_V_indoorWA_panrot_0001,20
D34_Apple_iPhone5,D34_V_indoorWA_still_0002,32
D33_Huawei_Ascend,D33_V_flatWA_panrot_0001,31
D24_Xiaomi_RedmiNote3,D24_V_outdoorWA_move_0001,22
D01_Samsung_GalaxyS3Mini,D01_V_indoorWA_panrot_0001,0
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_still_0003,0
D25_OnePlus_A3000,D25_V_outdoorWA_panrot_0002,23
D30_Huawei_Honor5c,D30_V_flatWA_move_0002,28
D19_Apple_iPhone6Plus,D19_V_flatWA_move_0003,17
D03_Huawei_P9,D03_V_outdoorWA_panrot_0001,2
D04_LG_D290,D04_V_indoorWA_panrot_0001,3
D02_Apple_iPhone4s,D02_V_flatWA_move_0001,1
D23_Asus_Zenfone2Laser,D23_V_indoorWA_still_0002,21
D06_Apple_iPhone6,D06_V_flatWA_move_0001,5
D08_Samsung_GalaxyTab3,D08_V_flatWA_move_0001,7
D22_Samsung_GalaxyTrendPlus,D22_V_flatWA_move_0002,20
D26_Samsung_GalaxyS3Mini,D26_V_outdoorWA_still_0001,24
D03_Huawei_P9,D03_V_indoorWA_panrot_0001,2
D32_OnePlus_A3003,D32_V_outdoorWA_panrot_0002,30
D07_Lenovo_P70A,D07_V_outdoorWA_move_0001,6
D05_Apple_iPhone5c,D05_V_indoorWA_panrot_0002,4
D25_OnePlus_A3000,D25_V_indoorWA_move_0001,23
D26_Samsung_GalaxyS3Mini,D26_V_flatWA_still_0001,24
D10_Apple_iPhone4s,D10_V_outdoorWA_panrot_0001,9
D04_LG_D290,D04_V_flatWA_move_0001,3
D16_Huawei_P9Lite,D16_V_flatWA_move_0002,14
D05_Apple_iPhone5c,D05_V_outdoorWA_panrot_0002,4
D29_Apple_iPhone5,D29_V_indoorWA_move_0001,27
D32_OnePlus_A3003,D32_V_outdoorWA_move_0002,30
D33_Huawei_Ascend,D33_V_flatWA_still_0001,31
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorWA_panrot_0001,20
D30_Huawei_Honor5c,D30_V_outdoorWA_still_0001,28
D22_Samsung_GalaxyTrendPlus,D22_V_flatWA_still_0001,20
D07_Lenovo_P70A,D07_V_indoorWA_move_0002,6
D06_Apple_iPhone6,D06_V_indoorWA_still_0001,5
D09_Apple_iPhone4,D09_V_flatWA_panrot_0001,8
D05_Apple_iPhone5c,D05_V_indoorWA_panrot_0001,4
D32_OnePlus_A3003,D32_V_outdoorWA_still_0001,30
D27_Samsung_GalaxyS5,D27_V_indoorWA_still_0001,25
D27_Samsung_GalaxyS5,D27_V_flatWA_move_0002,25
D10_Apple_iPhone4s,D10_V_indoorWA_still_0001,9
D08_Samsung_GalaxyTab3,D08_V_indoorWA_panrot_0003,7
D25_OnePlus_A3000,D25_V_outdoorWA_move_0001,23
D03_Huawei_P9,D03_V_indoorWA_still_0001,2
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_move_0003,29
D17_Microsoft_Lumia640LTE,D17_V_flatWA_still_0001,15
D35_Samsung_GalaxyTabA,D35_V_indoorWA_move_0002,33
D10_Apple_iPhone4s,D10_V_outdoorWA_still_0002,9
D01_Samsung_GalaxyS3Mini,D01_V_indoorWA_still_0002,0
D14_Apple_iPhone5c,D14_V_outdoorWA_panrot_0001,12
D24_Xiaomi_RedmiNote3,D24_V_flatWA_panrot_0001,22
D19_Apple_iPhone6Plus,D19_V_flatWA_move_0002,17
D23_Asus_Zenfone2Laser,D23_V_indoorWA_move_0002,21
D32_OnePlus_A3003,D32_V_flatWA_move_0003,30
D16_Huawei_P9Lite,D16_V_flatWA_move_0003,14
D33_Huawei_Ascend,D33_V_outdoorWA_panrot_0002,31
D08_Samsung_GalaxyTab3,D08_V_indoorWA_panrot_0001,7
D13_Apple_iPad2,D13_V_outdoorWA_panrot_0001,11
D27_Samsung_GalaxyS5,D27_V_flatWA_panrot_0002,25
D19_Apple_iPhone6Plus,D19_V_outdoorWA_still_0002,17
D16_Huawei_P9Lite,D16_V_outdoorWA_move_0001,14
D16_Huawei_P9Lite,D16_V_flatWA_move_0001,14
D06_Apple_iPhone6,D06_V_outdoorWA_move_0001,5
D34_Apple_iPhone5,D34_V_flatWA_move_0004,32
D34_Apple_iPhone5,D34_V_flatWA_panrot_0003,32
D07_Lenovo_P70A,D07_V_flatWA_move_0001,6
D28_Huawei_P8,D28_V_outdoorWA_move_0002,26
D14_Apple_iPhone5c,D14_V_indoorWA_panrot_0001,12
D28_Huawei_P8,D28_V_indoorWA_move_0002,26
D18_Apple_iPhone5c,D18_V_indoorWA_still_0002,16
D20_Apple_iPadMini,D20_V_outdoorWA_move_0001,18
D02_Apple_iPhone4s,D02_V_flatWA_move_0002,1
D30_Huawei_Honor5c,D30_V_outdoorWA_panrot_0001,28
D34_Apple_iPhone5,D34_V_flatWA_still_0001,32
D25_OnePlus_A3000,D25_V_flatWA_still_0002,23
D28_Huawei_P8,D28_V_flatWA_panrot_0001,26
D31_Samsung_GalaxyS4Mini,D31_V_outdoorWA_still_0002,29
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_panrot_0002,29
D35_Samsung_GalaxyTabA,D35_V_outdoorWA_still_0001,33
D31_Samsung_GalaxyS4Mini,D31_V_outdoorWA_still_0001,29
D34_Apple_iPhone5,D34_V_indoorWA_move_0004,32
D05_Apple_iPhone5c,D05_V_indoorWA_move_0002,4
D26_Samsung_GalaxyS3Mini,D26_V_outdoorWA_panrot_0002,24
D33_Huawei_Ascend,D33_V_outdoorWA_still_0002,31
D15_Apple_iPhone6,D15_V_indoorWA_panrot_0002,13
D17_Microsoft_Lumia640LTE,D17_V_outdoorWA_still_0001,15
D05_Apple_iPhone5c,D05_V_flatWA_move_0003,4
D23_Asus_Zenfone2Laser,D23_V_flatWA_move_0001,21
D04_LG_D290,D04_V_indoorWA_move_0002,3
D19_Apple_iPhone6Plus,D19_V_flatWA_still_0001,17
D33_Huawei_Ascend,D33_V_outdoorWA_still_0001,31
D06_Apple_iPhone6,D06_V_flatWA_move_0002,5
D07_Lenovo_P70A,D07_V_indoorWA_still_0002,6
D24_Xiaomi_RedmiNote3,D24_V_outdoorWA_panrot_0002,22
D31_Samsung_GalaxyS4Mini,D31_V_indoorWA_panrot_0001,29
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_panrot_0001,29
D13_Apple_iPad2,D13_V_flatWA_move_0002,11
D19_Apple_iPhone6Plus,D19_V_outdoorWA_move_0002,17
D32_OnePlus_A3003,D32_V_flatWA_move_0001,30
D11_Samsung_GalaxyS3,D11_V_outdoorWA_still_0001,10
D11_Samsung_GalaxyS3,D11_V_flatWA_panrot_0001,10
D25_OnePlus_A3000,D25_V_indoorWA_still_0002,23
D10_Apple_iPhone4s,D10_V_indoorWA_move_0001,9
D25_OnePlus_A3000,D25_V_flatWA_panrot_0001,23
D14_Apple_iPhone5c,D14_V_outdoorWA_still_0002,12
D13_Apple_iPad2,D13_V_outdoorWA_move_0002,11
D20_Apple_iPadMini,D20_V_flatWA_panrot_0001,18
D28_Huawei_P8,D28_V_outdoorWA_still_0001,26
D28_Huawei_P8,D28_V_flatWA_move_0001,26
D02_Apple_iPhone4s,D02_V_outdoorWA_move_0001,1
D03_Huawei_P9,D03_V_flatWA_panrot_0001,2
D11_Samsung_GalaxyS3,D11_V_indoorWA_move_0002,10
D24_Xiaomi_RedmiNote3,D24_V_indoorWA_move_0001,22
D23_Asus_Zenfone2Laser,D23_V_indoorWA_move_0001,21
D23_Asus_Zenfone2Laser,D23_V_flatWA_panrot_0001,21
D04_LG_D290,D04_V_outdoorWA_still_0001,3
D08_Samsung_GalaxyTab3,D08_V_indoorWA_still_0001,7
D14_Apple_iPhone5c,D14_V_flatWA_move_0002,12
D16_Huawei_P9Lite,D16_V_outdoorWA_move_0002,14
D27_Samsung_GalaxyS5,D27_V_indoorWA_panrot_0002,25
D09_Apple_iPhone4,D09_V_indoorWA_move_0001,8
D26_Samsung_GalaxyS3Mini,D26_V_indoorWA_panrot_0002,24
D33_Huawei_Ascend,D33_V_flatWA_still_0002,31
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_move_0001,7
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_move_0001,29
D14_Apple_iPhone5c,D14_V_flatWA_panrot_0001,12
D07_Lenovo_P70A,D07_V_indoorWA_still_0001,6
D20_Apple_iPadMini,D20_V_flatWA_still_0001,18
D32_OnePlus_A3003,D32_V_flatWA_still_0001,30
D15_Apple_iPhone6,D15_V_flatWA_move_0003,13
D23_Asus_Zenfone2Laser,D23_V_flatWA_move_0002,21
D17_Microsoft_Lumia640LTE,D17_V_flatWA_move_0002,15
D34_Apple_iPhone5,D34_V_indoorWA_move_0002,32
D34_Apple_iPhone5,D34_V_outdoorWA_panrot_0001,32
D10_Apple_iPhone4s,D10_V_flatWA_still_0001,9
D17_Microsoft_Lumia640LTE,D17_V_indoorWA_still_0001,15
D14_Apple_iPhone5c,D14_V_flatWA_still_0001,12
D29_Apple_iPhone5,D29_V_outdoorWA_still_0001,27
D09_Apple_iPhone4,D09_V_indoorWA_move_0002,8
D13_Apple_iPad2,D13_V_outdoorWA_still_0001,11
D35_Samsung_GalaxyTabA,D35_V_flatWA_panrot_0001,33
D06_Apple_iPhone6,D06_V_outdoorWA_panrot_0001,5
D35_Samsung_GalaxyTabA,D35_V_outdoorWA_move_0002,33
D34_Apple_iPhone5,D34_V_flatWA_panrot_0001,32
D25_OnePlus_A3000,D25_V_outdoorWA_still_0001,23
D15_Apple_iPhone6,D15_V_indoorWA_move_0001,13
D28_Huawei_P8,D28_V_outdoorWA_move_0001,26
D30_Huawei_Honor5c,D30_V_indoorWA_still_0001,28
D16_Huawei_P9Lite,D16_V_indoorWA_still_0001,14
D30_Huawei_Honor5c,D30_V_indoorWA_panrot_0002,28
D21_Wiko_Ridge4G,D21_V_outdoorWA_panrot_0001,19
D08_Samsung_GalaxyTab3,D08_V_flatWA_still_0001,7
D33_Huawei_Ascend,D33_V_flatWA_panrot_0002,31
D20_Apple_iPadMini,D20_V_outdoorWA_panrot_0002,18
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorWA_move_0001,20
D09_Apple_iPhone4,D09_V_indoorWA_still_0001,8
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_move_0002,29
D20_Apple_iPadMini,D20_V_outdoorWA_still_0001,18
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_panrot_0001,7
D15_Apple_iPhone6,D15_V_outdoorWA_move_0002,13
D15_Apple_iPhone6,D15_V_flatWA_move_0001,13
D02_Apple_iPhone4s,D02_V_outdoorWA_still_0003,1
D23_Asus_Zenfone2Laser,D23_V_flatWA_move_0003,21
D30_Huawei_Honor5c,D30_V_flatWA_still_0001,28
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_panrot_0003,0
D33_Huawei_Ascend,D33_V_indoorWA_move_0001,31
D35_Samsung_GalaxyTabA,D35_V_outdoorWA_still_0002,33
D09_Apple_iPhone4,D09_V_outdoorWA_still_0002,8
D28_Huawei_P8,D28_V_outdoorWA_panrot_0002,26
D06_Apple_iPhone6,D06_V_flatWA_still_0001,5
D19_Apple_iPhone6Plus,D19_V_indoorWA_move_0002,17
D28_Huawei_P8,D28_V_flatWA_still_0002,26
D05_Apple_iPhone5c,D05_V_outdoorWA_still_0001,4
D08_Samsung_GalaxyTab3,D08_V_flatWA_still_0004,7
D19_Apple_iPhone6Plus,D19_V_flatWA_still_0002,17
D02_Apple_iPhone4s,D02_V_flatWA_still_0001,1
D34_Apple_iPhone5,D34_V_indoorWA_still_0001,32
D20_Apple_iPadMini,D20_V_indoorWA_panrot_0001,18
D07_Lenovo_P70A,D07_V_indoorWA_panrot_0001,6
D31_Samsung_GalaxyS4Mini,D31_V_indoorWA_move_0001,29
D19_Apple_iPhone6Plus,D19_V_outdoorWA_move_0001,17
D01_Samsung_GalaxyS3Mini,D01_V_flatWA_move_0001,0
D18_Apple_iPhone5c,D18_V_flatWA_move_0002,16
D15_Apple_iPhone6,D15_V_outdoorWA_panrot_0001,13
D17_Microsoft_Lumia640LTE,D17_V_indoorWA_move_0001,15
D18_Apple_iPhone5c,D18_V_indoorWA_move_0001,16
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_still_0001,7
D11_Samsung_GalaxyS3,D11_V_indoorWA_panrot_0002,10
D22_Samsung_GalaxyTrendPlus,D22_V_indoorWA_move_0002,20
D16_Huawei_P9Lite,D16_V_outdoorWA_panrot_0001,14
D16_Huawei_P9Lite,D16_V_flatWA_panrot_0002,14
D29_Apple_iPhone5,D29_V_outdoorWA_move_0001,27
D29_Apple_iPhone5,D29_V_indoorWA_panrot_0001,27
D09_Apple_iPhone4,D09_V_outdoorWA_panrot_0002,8
D03_Huawei_P9,D03_V_flatWA_still_0001,2
D19_Apple_iPhone6Plus,D19_V_indoorWA_panrot_0002,17
D26_Samsung_GalaxyS3Mini,D26_V_indoorWA_panrot_0001,24
D08_Samsung_GalaxyTab3,D08_V_flatWA_panrot_0004,7
D10_Apple_iPhone4s,D10_V_outdoorWA_still_0001,9
D34_Apple_iPhone5,D34_V_indoorWA_still_0003,32
D07_Lenovo_P70A,D07_V_flatWA_still_0002,6
D08_Samsung_GalaxyTab3,D08_V_indoorWA_move_0004,7
D04_LG_D290,D04_V_flatWA_panrot_0001,3
D16_Huawei_P9Lite,D16_V_flatWA_still_0001,14
D01_Samsung_GalaxyS3Mini,D01_V_flatWA_still_0001,0
D05_Apple_iPhone5c,D05_V_outdoorWA_move_0002,4
D15_Apple_iPhone6,D15_V_indoorWA_panrot_0001,13
D14_Apple_iPhone5c,D14_V_flatWA_move_0001,12
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_still_0001,0
D09_Apple_iPhone4,D09_V_indoorWA_panrot_0001,8
D32_OnePlus_A3003,D32_V_indoorWA_panrot_0002,30
D11_Samsung_GalaxyS3,D11_V_indoorWA_still_0001,10
D24_Xiaomi_RedmiNote3,D24_V_flatWA_move_0002,22
D21_Wiko_Ridge4G,D21_V_indoorWA_move_0001,19
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_still_0003,7
D30_Huawei_Honor5c,D30_V_flatWA_panrot_0002,28
D34_Apple_iPhone5,D34_V_flatWA_panrot_0004,32
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_still_0004,7
D30_Huawei_Honor5c,D30_V_indoorWA_panrot_0001,28
D09_Apple_iPhone4,D09_V_indoorWA_still_0002,8
D20_Apple_iPadMini,D20_V_indoorWA_move_0001,18
D18_Apple_iPhone5c,D18_V_flatWA_move_0001,16
D34_Apple_iPhone5,D34_V_flatWA_move_0002,32
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_still_0001,29
D23_Asus_Zenfone2Laser,D23_V_flatWA_panrot_0002,21
D07_Lenovo_P70A,D07_V_flatWA_panrot_0002,6
D08_Samsung_GalaxyTab3,D08_V_indoorWA_move_0003,7
D10_Apple_iPhone4s,D10_V_outdoorWA_panrot_0002,9
D11_Samsung_GalaxyS3,D11_V_outdoorWA_still_0002,10
D18_Apple_iPhone5c,D18_V_outdoorWA_move_0001,16
D19_Apple_iPhone6Plus,D19_V_indoorWA_panrot_0001,17
D33_Huawei_Ascend,D33_V_outdoorWA_move_0001,31
D23_Asus_Zenfone2Laser,D23_V_flatWA_still_0001,21
D21_Wiko_Ridge4G,D21_V_indoorWA_still_0001,19
D03_Huawei_P9,D03_V_flatWA_panrot_0002,2
D30_Huawei_Honor5c,D30_V_indoorWA_move_0002,28
D27_Samsung_GalaxyS5,D27_V_outdoorWA_still_0002,25
D15_Apple_iPhone6,D15_V_indoorWA_move_0002,13
D34_Apple_iPhone5,D34_V_flatWA_move_0005,32
D35_Samsung_GalaxyTabA,D35_V_flatWA_still_0001,33
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_panrot_0002,0
D11_Samsung_GalaxyS3,D11_V_outdoorWA_panrot_0001,10
D30_Huawei_Honor5c,D30_V_outdoorWA_still_0002,28
D32_OnePlus_A3003,D32_V_indoorWA_move_0002,30
D27_Samsung_GalaxyS5,D27_V_flatWA_still_0001,25
D17_Microsoft_Lumia640LTE,D17_V_outdoorWA_panrot_0001,15
D03_Huawei_P9,D03_V_outdoorWA_move_0001,2
D27_Samsung_GalaxyS5,D27_V_outdoorWA_move_0002,25
D11_Samsung_GalaxyS3,D11_V_flatWA_move_0002,10
D35_Samsung_GalaxyTabA,D35_V_flatWA_move_0002,33
D34_Apple_iPhone5,D34_V_outdoorWA_move_0002,32
D29_Apple_iPhone5,D29_V_indoorWA_move_0002,27
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorWA_still_0001,20
D11_Samsung_GalaxyS3,D11_V_indoorWA_still_0002,10
D21_Wiko_Ridge4G,D21_V_flatWA_move_0002,19
D21_Wiko_Ridge4G,D21_V_indoorWA_panrot_0001,19
D30_Huawei_Honor5c,D30_V_outdoorWA_move_0001,28
D34_Apple_iPhone5,D34_V_indoorWA_move_0001,32
