model_id_list,dev_alphabetical_id,dev_numerical_id
D24_Xiaomi_RedmiNote3,D24_V_indoorWA_panrot_0002,22
D06_Apple_iPhone6,D06_V_outdoorWA_move_0002,5
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_move_0001,0
D01_Samsung_GalaxyS3Mini,D01_V_flatWA_panrot_0001,0
D08_Samsung_GalaxyTab3,D08_V_flatWA_move_0001,7
D32_OnePlus_A3003,D32_V_indoorWA_panrot_0002,30
D34_Apple_iPhone5,D34_V_flatWA_still_0001,32
D25_OnePlus_A3000,D25_V_indoorWA_panrot_0001,23
D34_Apple_iPhone5,D34_V_flatWA_still_0004,32
D09_Apple_iPhone4,D09_V_flatWA_still_0002,8
D07_Lenovo_P70A,D07_V_indoorWA_move_0001,6
D13_Apple_iPad2,D13_V_indoorWA_panrot_0001,11
D34_Apple_iPhone5,D34_V_indoorWA_still_0002,32
D20_Apple_iPadMini,D20_V_indoorWA_panrot_0001,18
D04_LG_D290,D04_V_flatWA_move_0001,3
D35_Samsung_GalaxyTabA,D35_V_flatWA_still_0001,33
D16_Huawei_P9Lite,D16_V_flatWA_move_0001,14
D16_Huawei_P9Lite,D16_V_outdoorWA_move_0001,14
D26_Samsung_GalaxyS3Mini,D26_V_outdoorWA_move_0002,24
D33_Huawei_Ascend,D33_V_flatWA_panrot_0001,31
D16_Huawei_P9Lite,D16_V_indoorWA_panrot_0002,14
D09_Apple_iPhone4,D09_V_flatWA_panrot_0002,8
D22_Samsung_GalaxyTrendPlus,D22_V_indoorWA_still_0001,20
D25_OnePlus_A3000,D25_V_flatWA_move_0001,23
D35_Samsung_GalaxyTabA,D35_V_outdoorWA_move_0001,33
D29_Apple_iPhone5,D29_V_outdoorWA_still_0002,27
D06_Apple_iPhone6,D06_V_outdoorWA_still_0001,5
D10_Apple_iPhone4s,D10_V_indoorWA_panrot_0002,9
D03_Huawei_P9,D03_V_indoorWA_move_0001,2
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_panrot_0001,7
D25_OnePlus_A3000,D25_V_indoorWA_move_0002,23
D05_Apple_iPhone5c,D05_V_indoorWA_still_0001,4
D13_Apple_iPad2,D13_V_indoorWA_still_0002,11
D27_Samsung_GalaxyS5,D27_V_indoorWA_move_0002,25
D23_Asus_Zenfone2Laser,D23_V_indoorWA_panrot_0002,21
D22_Samsung_GalaxyTrendPlus,D22_V_indoorWA_still_0002,20
D18_Apple_iPhone5c,D18_V_flatWA_still_0001,16
D15_Apple_iPhone6,D15_V_outdoorWA_panrot_0002,13
D06_Apple_iPhone6,D06_V_outdoorWA_move_0001,5
D02_Apple_iPhone4s,D02_V_outdoorWA_still_0002,1
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_still_0004,0
D33_Huawei_Ascend,D33_V_indoorWA_panrot_0002,31
D08_Samsung_GalaxyTab3,D08_V_flatWA_panrot_0003,7
D10_Apple_iPhone4s,D10_V_outdoorWA_still_0001,9
D34_Apple_iPhone5,D34_V_outdoorWA_move_0003,32
D09_Apple_iPhone4,D09_V_outdoorWA_panrot_0002,8
D08_Samsung_GalaxyTab3,D08_V_flatWA_panrot_0001,7
D11_Samsung_GalaxyS3,D11_V_outdoorWA_move_0001,10
D15_Apple_iPhone6,D15_V_outdoorWA_move_0001,13
D34_Apple_iPhone5,D34_V_flatWA_panrot_0003,32
D15_Apple_iPhone6,D15_V_indoorWA_still_0002,13
D09_Apple_iPhone4,D09_V_indoorWA_still_0001,8
D03_Huawei_P9,D03_V_flatWA_panrot_0001,2
D09_Apple_iPhone4,D09_V_outdoorWA_still_0001,8
D26_Samsung_GalaxyS3Mini,D26_V_flatWA_panrot_0001,24
D08_Samsung_GalaxyTab3,D08_V_flatWA_move_0004,7
D28_Huawei_P8,D28_V_flatWA_panrot_0001,26
D28_Huawei_P8,D28_V_outdoorWA_still_0002,26
D17_Microsoft_Lumia640LTE,D17_V_indoorWA_move_0001,15
D08_Samsung_GalaxyTab3,D08_V_flatWA_still_0002,7
D16_Huawei_P9Lite,D16_V_outdoorWA_still_0001,14
D18_Apple_iPhone5c,D18_V_outdoorWA_still_0001,16
D04_LG_D290,D04_V_flatWA_move_0003,3
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_move_0001,7
D07_Lenovo_P70A,D07_V_indoorWA_panrot_0002,6
D11_Samsung_GalaxyS3,D11_V_flatWA_panrot_0001,10
D27_Samsung_GalaxyS5,D27_V_indoorWA_still_0001,25
D03_Huawei_P9,D03_V_flatWA_move_0003,2
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_move_0004,0
D24_Xiaomi_RedmiNote3,D24_V_flatWA_move_0001,22
D05_Apple_iPhone5c,D05_V_flatWA_move_0002,4
D08_Samsung_GalaxyTab3,D08_V_flatWA_still_0003,7
D07_Lenovo_P70A,D07_V_indoorWA_still_0001,6
D24_Xiaomi_RedmiNote3,D24_V_indoorWA_move_0001,22
D35_Samsung_GalaxyTabA,D35_V_indoorWA_move_0002,33
D07_Lenovo_P70A,D07_V_flatWA_move_0003,6
D30_Huawei_Honor5c,D30_V_outdoorWA_still_0002,28
D23_Asus_Zenfone2Laser,D23_V_outdoorWA_move_0001,21
D30_Huawei_Honor5c,D30_V_indoorWA_move_0002,28
D26_Samsung_GalaxyS3Mini,D26_V_outdoorWA_still_0002,24
D07_Lenovo_P70A,D07_V_outdoorWA_panrot_0001,6
D30_Huawei_Honor5c,D30_V_flatWA_panrot_0001,28
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_panrot_0004,0
D27_Samsung_GalaxyS5,D27_V_flatWA_panrot_0002,25
D27_Samsung_GalaxyS5,D27_V_flatWA_still_0001,25
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_move_0003,0
D30_Huawei_Honor5c,D30_V_flatWA_move_0003,28
D20_Apple_iPadMini,D20_V_outdoorWA_move_0002,18
D34_Apple_iPhone5,D34_V_outdoorWA_move_0001,32
D31_Samsung_GalaxyS4Mini,D31_V_outdoorWA_panrot_0002,29
D13_Apple_iPad2,D13_V_indoorWA_panrot_0002,11
D26_Samsung_GalaxyS3Mini,D26_V_indoorWA_move_0002,24
D07_Lenovo_P70A,D07_V_indoorWA_move_0002,6
D30_Huawei_Honor5c,D30_V_indoorWA_still_0002,28
D08_Samsung_GalaxyTab3,D08_V_indoorWA_move_0003,7
D10_Apple_iPhone4s,D10_V_indoorWA_panrot_0001,9
D02_Apple_iPhone4s,D02_V_outdoorWA_still_0001,1
D01_Samsung_GalaxyS3Mini,D01_V_indoorWA_panrot_0001,0
D04_LG_D290,D04_V_flatWA_move_0002,3
D17_Microsoft_Lumia640LTE,D17_V_outdoorWA_move_0001,15
D19_Apple_iPhone6Plus,D19_V_outdoorWA_panrot_0002,17
D19_Apple_iPhone6Plus,D19_V_indoorWA_panrot_0002,17
D24_Xiaomi_RedmiNote3,D24_V_outdoorWA_move_0002,22
D23_Asus_Zenfone2Laser,D23_V_flatWA_move_0002,21
D33_Huawei_Ascend,D33_V_outdoorWA_still_0002,31
D11_Samsung_GalaxyS3,D11_V_indoorWA_still_0002,10
D16_Huawei_P9Lite,D16_V_flatWA_still_0002,14
D18_Apple_iPhone5c,D18_V_outdoorWA_still_0002,16
D10_Apple_iPhone4s,D10_V_flatWA_move_0001,9
D16_Huawei_P9Lite,D16_V_indoorWA_move_0001,14
D30_Huawei_Honor5c,D30_V_indoorWA_move_0001,28
D20_Apple_iPadMini,D20_V_flatWA_still_0001,18
D05_Apple_iPhone5c,D05_V_flatWA_move_0003,4
D33_Huawei_Ascend,D33_V_flatWA_panrot_0002,31
D27_Samsung_GalaxyS5,D27_V_indoorWA_panrot_0002,25
D04_LG_D290,D04_V_flatWA_still_0002,3
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_panrot_0003,7
D30_Huawei_Honor5c,D30_V_outdoorWA_move_0001,28
D35_Samsung_GalaxyTabA,D35_V_indoorWA_panrot_0002,33
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_still_0001,0
D22_Samsung_GalaxyTrendPlus,D22_V_indoorWA_move_0002,20
D25_OnePlus_A3000,D25_V_flatWA_panrot_0001,23
D18_Apple_iPhone5c,D18_V_indoorWA_still_0001,16
D10_Apple_iPhone4s,D10_V_outdoorWA_move_0001,9
D20_Apple_iPadMini,D20_V_outdoorWA_panrot_0001,18
D33_Huawei_Ascend,D33_V_outdoorWA_panrot_0001,31
D19_Apple_iPhone6Plus,D19_V_flatWA_still_0002,17
D05_Apple_iPhone5c,D05_V_indoorWA_move_0001,4
D26_Samsung_GalaxyS3Mini,D26_V_outdoorWA_panrot_0001,24
D09_Apple_iPhone4,D09_V_outdoorWA_panrot_0001,8
D19_Apple_iPhone6Plus,D19_V_flatWA_still_0001,17
D28_Huawei_P8,D28_V_flatWA_move_0003,26
D17_Microsoft_Lumia640LTE,D17_V_flatWA_move_0002,15
D11_Samsung_GalaxyS3,D11_V_outdoorWA_panrot_0001,10
D14_Apple_iPhone5c,D14_V_indoorWA_panrot_0002,12
D28_Huawei_P8,D28_V_indoorWA_still_0001,26
D24_Xiaomi_RedmiNote3,D24_V_flatWA_move_0002,22
D25_OnePlus_A3000,D25_V_flatWA_panrot_0002,23
D08_Samsung_GalaxyTab3,D08_V_indoorWA_move_0001,7
D25_OnePlus_A3000,D25_V_outdoorWA_move_0002,23
D14_Apple_iPhone5c,D14_V_indoorWA_panrot_0001,12
D26_Samsung_GalaxyS3Mini,D26_V_outdoorWA_panrot_0002,24
D04_LG_D290,D04_V_outdoorWA_panrot_0001,3
D18_Apple_iPhone5c,D18_V_indoorWA_panrot_0001,16
D04_LG_D290,D04_V_outdoorWA_still_0002,3
D29_Apple_iPhone5,D29_V_outdoorWA_move_0002,27
D32_OnePlus_A3003,D32_V_flatWA_move_0001,30
D34_Apple_iPhone5,D34_V_indoorWA_panrot_0002,32
D14_Apple_iPhone5c,D14_V_flatWA_move_0001,12
D04_LG_D290,D04_V_indoorWA_panrot_0001,3
D18_Apple_iPhone5c,D18_V_outdoorWA_panrot_0001,16
D33_Huawei_Ascend,D33_V_indoorWA_panrot_0001,31
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_panrot_0001,29
D20_Apple_iPadMini,D20_V_indoorWA_move_0001,18
D09_Apple_iPhone4,D09_V_indoorWA_panrot_0002,8
D29_Apple_iPhone5,D29_V_flatWA_panrot_0002,27
D07_Lenovo_P70A,D07_V_flatWA_still_0002,6
D03_Huawei_P9,D03_V_indoorWA_still_0001,2
D15_Apple_iPhone6,D15_V_indoorWA_move_0002,13
D28_Huawei_P8,D28_V_indoorWA_panrot_0001,26
D01_Samsung_GalaxyS3Mini,D01_V_indoorWA_panrot_0002,0
D19_Apple_iPhone6Plus,D19_V_outdoorWA_still_0001,17
D08_Samsung_GalaxyTab3,D08_V_indoorWA_panrot_0001,7
D08_Samsung_GalaxyTab3,D08_V_indoorWA_still_0002,7
D05_Apple_iPhone5c,D05_V_flatWA_still_0001,4
D19_Apple_iPhone6Plus,D19_V_indoorWA_move_0002,17
D14_Apple_iPhone5c,D14_V_outdoorWA_move_0002,12
D07_Lenovo_P70A,D07_V_outdoorWA_still_0002,6
D08_Samsung_GalaxyTab3,D08_V_indoorWA_move_0004,7
D35_Samsung_GalaxyTabA,D35_V_outdoorWA_move_0002,33
D29_Apple_iPhone5,D29_V_indoorWA_still_0001,27
D04_LG_D290,D04_V_indoorWA_panrot_0002,3
D09_Apple_iPhone4,D09_V_outdoorWA_move_0002,8
D22_Samsung_GalaxyTrendPlus,D22_V_flatWA_move_0002,20
D20_Apple_iPadMini,D20_V_outdoorWA_still_0001,18
D30_Huawei_Honor5c,D30_V_indoorWA_panrot_0002,28
D24_Xiaomi_RedmiNote3,D24_V_flatWA_panrot_0002,22
D33_Huawei_Ascend,D33_V_outdoorWA_move_0001,31
D08_Samsung_GalaxyTab3,D08_V_indoorWA_panrot_0003,7
D16_Huawei_P9Lite,D16_V_outdoorWA_still_0002,14
D16_Huawei_P9Lite,D16_V_flatWA_panrot_0002,14
D06_Apple_iPhone6,D06_V_indoorWA_panrot_0002,5
D14_Apple_iPhone5c,D14_V_indoorWA_still_0002,12
D28_Huawei_P8,D28_V_flatWA_move_0001,26
D04_LG_D290,D04_V_flatWA_panrot_0001,3
D02_Apple_iPhone4s,D02_V_outdoorWA_move_0001,1
D24_Xiaomi_RedmiNote3,D24_V_outdoorWA_panrot_0001,22
D11_Samsung_GalaxyS3,D11_V_outdoorWA_still_0001,10
D27_Samsung_GalaxyS5,D27_V_outdoorWA_still_0001,25
D22_Samsung_GalaxyTrendPlus,D22_V_flatWA_panrot_0001,20
D17_Microsoft_Lumia640LTE,D17_V_indoorWA_panrot_0001,15
D07_Lenovo_P70A,D07_V_flatWA_move_0001,6
D33_Huawei_Ascend,D33_V_indoorWA_still_0001,31
D21_Wiko_Ridge4G,D21_V_outdoorWA_still_0002,19
D31_Samsung_GalaxyS4Mini,D31_V_indoorWA_panrot_0002,29
D29_Apple_iPhone5,D29_V_indoorWA_move_0002,27
D22_Samsung_GalaxyTrendPlus,D22_V_indoorWA_panrot_0002,20
D35_Samsung_GalaxyTabA,D35_V_indoorWA_panrot_0001,33
D29_Apple_iPhone5,D29_V_indoorWA_panrot_0002,27
D20_Apple_iPadMini,D20_V_indoorWA_panrot_0002,18
D35_Samsung_GalaxyTabA,D35_V_indoorWA_still_0001,33
D03_Huawei_P9,D03_V_outdoorWA_still_0001,2
D10_Apple_iPhone4s,D10_V_flatWA_move_0002,9
D26_Samsung_GalaxyS3Mini,D26_V_outdoorWA_still_0001,24
D05_Apple_iPhone5c,D05_V_outdoorWA_still_0002,4
D30_Huawei_Honor5c,D30_V_outdoorWA_panrot_0002,28
D32_OnePlus_A3003,D32_V_indoorWA_still_0001,30
D07_Lenovo_P70A,D07_V_outdoorWA_still_0001,6
D26_Samsung_GalaxyS3Mini,D26_V_indoorWA_move_0001,24
D29_Apple_iPhone5,D29_V_indoorWA_still_0002,27
D19_Apple_iPhone6Plus,D19_V_flatWA_move_0001,17
D03_Huawei_P9,D03_V_outdoorWA_panrot_0001,2
D31_Samsung_GalaxyS4Mini,D31_V_indoorWA_panrot_0001,29
D32_OnePlus_A3003,D32_V_flatWA_panrot_0002,30
D14_Apple_iPhone5c,D14_V_flatWA_panrot_0001,12
D15_Apple_iPhone6,D15_V_indoorWA_move_0001,13
D32_OnePlus_A3003,D32_V_indoorWA_panrot_0001,30
D14_Apple_iPhone5c,D14_V_outdoorWA_still_0001,12
D25_OnePlus_A3000,D25_V_flatWA_move_0002,23
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_move_0002,0
D18_Apple_iPhone5c,D18_V_indoorWA_still_0002,16
D11_Samsung_GalaxyS3,D11_V_outdoorWA_move_0002,10
D34_Apple_iPhone5,D34_V_flatWA_panrot_0001,32
D35_Samsung_GalaxyTabA,D35_V_outdoorWA_panrot_0001,33
D33_Huawei_Ascend,D33_V_outdoorWA_still_0001,31
D31_Samsung_GalaxyS4Mini,D31_V_indoorWA_still_0002,29
D09_Apple_iPhone4,D09_V_flatWA_move_0002,8
D05_Apple_iPhone5c,D05_V_flatWA_panrot_0001,4
D34_Apple_iPhone5,D34_V_outdoorWA_panrot_0001,32
D19_Apple_iPhone6Plus,D19_V_flatWA_move_0003,17
D27_Samsung_GalaxyS5,D27_V_indoorWA_move_0001,25
D06_Apple_iPhone6,D06_V_flatWA_still_0001,5
D21_Wiko_Ridge4G,D21_V_indoorWA_move_0001,19
D15_Apple_iPhone6,D15_V_flatWA_still_0002,13
D10_Apple_iPhone4s,D10_V_outdoorWA_panrot_0001,9
D33_Huawei_Ascend,D33_V_flatWA_still_0001,31
D21_Wiko_Ridge4G,D21_V_indoorWA_still_0001,19
D34_Apple_iPhone5,D34_V_indoorWA_panrot_0004,32
D15_Apple_iPhone6,D15_V_indoorWA_panrot_0001,13
D05_Apple_iPhone5c,D05_V_indoorWA_still_0002,4
D24_Xiaomi_RedmiNote3,D24_V_indoorWA_still_0001,22
D09_Apple_iPhone4,D09_V_indoorWA_still_0002,8
D34_Apple_iPhone5,D34_V_flatWA_still_0002,32
D33_Huawei_Ascend,D33_V_outdoorWA_panrot_0002,31
D10_Apple_iPhone4s,D10_V_indoorWA_move_0001,9
D34_Apple_iPhone5,D34_V_flatWA_move_0001,32
D16_Huawei_P9Lite,D16_V_outdoorWA_panrot_0001,14
D15_Apple_iPhone6,D15_V_outdoorWA_panrot_0001,13
D22_Samsung_GalaxyTrendPlus,D22_V_flatWA_still_0001,20
D31_Samsung_GalaxyS4Mini,D31_V_outdoorWA_move_0002,29
D10_Apple_iPhone4s,D10_V_outdoorWA_still_0002,9
D13_Apple_iPad2,D13_V_indoorWA_still_0001,11
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_panrot_0002,0
D32_OnePlus_A3003,D32_V_outdoorWA_panrot_0002,30
D09_Apple_iPhone4,D09_V_flatWA_move_0003,8
D23_Asus_Zenfone2Laser,D23_V_flatWA_panrot_0001,21
D11_Samsung_GalaxyS3,D11_V_outdoorWA_still_0002,10
D14_Apple_iPhone5c,D14_V_outdoorWA_move_0001,12
D13_Apple_iPad2,D13_V_flatWA_still_0001,11
D29_Apple_iPhone5,D29_V_flatWA_still_0002,27
D06_Apple_iPhone6,D06_V_flatWA_move_0001,5
D11_Samsung_GalaxyS3,D11_V_indoorWA_move_0001,10
D15_Apple_iPhone6,D15_V_flatWA_move_0003,13
D28_Huawei_P8,D28_V_indoorWA_panrot_0002,26
D35_Samsung_GalaxyTabA,D35_V_indoorWA_still_0002,33
D32_OnePlus_A3003,D32_V_flatWA_move_0003,30
D28_Huawei_P8,D28_V_outdoorWA_panrot_0002,26
D11_Samsung_GalaxyS3,D11_V_outdoorWA_panrot_0002,10
D29_Apple_iPhone5,D29_V_flatWA_move_0003,27
D11_Samsung_GalaxyS3,D11_V_flatWA_move_0001,10
D07_Lenovo_P70A,D07_V_outdoorWA_move_0002,6
D01_Samsung_GalaxyS3Mini,D01_V_indoorWA_still_0001,0
D04_LG_D290,D04_V_indoorWA_still_0002,3
D23_Asus_Zenfone2Laser,D23_V_outdoorWA_still_0002,21
D05_Apple_iPhone5c,D05_V_outdoorWA_panrot_0002,4
D18_Apple_iPhone5c,D18_V_outdoorWA_move_0001,16
D11_Samsung_GalaxyS3,D11_V_flatWA_still_0001,10
D31_Samsung_GalaxyS4Mini,D31_V_outdoorWA_still_0002,29
D08_Samsung_GalaxyTab3,D08_V_indoorWA_move_0002,7
D26_Samsung_GalaxyS3Mini,D26_V_indoorWA_still_0001,24
D04_LG_D290,D04_V_indoorWA_move_0002,3
D34_Apple_iPhone5,D34_V_outdoorWA_still_0001,32
D13_Apple_iPad2,D13_V_flatWA_move_0002,11
D06_Apple_iPhone6,D06_V_outdoorWA_panrot_0001,5
D32_OnePlus_A3003,D32_V_flatWA_move_0002,30
D33_Huawei_Ascend,D33_V_flatWA_still_0002,31
D05_Apple_iPhone5c,D05_V_flatWA_still_0002,4
D19_Apple_iPhone6Plus,D19_V_indoorWA_still_0001,17
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorWA_panrot_0002,20
D28_Huawei_P8,D28_V_indoorWA_move_0002,26
D23_Asus_Zenfone2Laser,D23_V_indoorWA_move_0002,21
D23_Asus_Zenfone2Laser,D23_V_flatWA_move_0003,21
D03_Huawei_P9,D03_V_flatWA_panrot_0002,2
D02_Apple_iPhone4s,D02_V_outdoorWA_panrot_0002,1
D25_OnePlus_A3000,D25_V_outdoorWA_move_0001,23
D23_Asus_Zenfone2Laser,D23_V_indoorWA_still_0002,21
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_move_0003,7
D26_Samsung_GalaxyS3Mini,D26_V_indoorWA_panrot_0001,24
D09_Apple_iPhone4,D09_V_indoorWA_move_0001,8
D07_Lenovo_P70A,D07_V_flatWA_still_0001,6
D14_Apple_iPhone5c,D14_V_indoorWA_move_0002,12
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorWA_move_0001,20
D34_Apple_iPhone5,D34_V_indoorWA_move_0001,32
D09_Apple_iPhone4,D09_V_flatWA_panrot_0001,8
D19_Apple_iPhone6Plus,D19_V_outdoorWA_move_0001,17
D13_Apple_iPad2,D13_V_flatWA_panrot_0001,11
D13_Apple_iPad2,D13_V_outdoorWA_panrot_0002,11
D35_Samsung_GalaxyTabA,D35_V_outdoorWA_panrot_0002,33
D30_Huawei_Honor5c,D30_V_outdoorWA_panrot_0001,28
D25_OnePlus_A3000,D25_V_outdoorWA_panrot_0002,23
D21_Wiko_Ridge4G,D21_V_flatWA_move_0001,19
D25_OnePlus_A3000,D25_V_indoorWA_move_0001,23
D34_Apple_iPhone5,D34_V_flatWA_still_0003,32
D10_Apple_iPhone4s,D10_V_flatWA_panrot_0001,9
D34_Apple_iPhone5,D34_V_outdoorWA_panrot_0002,32
D28_Huawei_P8,D28_V_flatWA_still_0001,26
D15_Apple_iPhone6,D15_V_indoorWA_panrot_0002,13
D34_Apple_iPhone5,D34_V_flatWA_panrot_0002,32
D23_Asus_Zenfone2Laser,D23_V_outdoorWA_move_0002,21
D32_OnePlus_A3003,D32_V_indoorWA_move_0002,30
D14_Apple_iPhone5c,D14_V_indoorWA_move_0001,12
D05_Apple_iPhone5c,D05_V_outdoorWA_move_0001,4
D03_Huawei_P9,D03_V_indoorWA_panrot_0001,2
D27_Samsung_GalaxyS5,D27_V_outdoorWA_panrot_0002,25
D03_Huawei_P9,D03_V_flatWA_still_0001,2
D23_Asus_Zenfone2Laser,D23_V_outdoorWA_panrot_0001,21
D21_Wiko_Ridge4G,D21_V_flatWA_move_0002,19
D14_Apple_iPhone5c,D14_V_flatWA_panrot_0002,12
D04_LG_D290,D04_V_indoorWA_still_0001,3
D32_OnePlus_A3003,D32_V_flatWA_panrot_0001,30
D08_Samsung_GalaxyTab3,D08_V_flatWA_move_0002,7
D23_Asus_Zenfone2Laser,D23_V_flatWA_move_0001,21
D20_Apple_iPadMini,D20_V_indoorWA_still_0001,18
D11_Samsung_GalaxyS3,D11_V_flatWA_panrot_0002,10
D34_Apple_iPhone5,D34_V_outdoorWA_move_0002,32
D03_Huawei_P9,D03_V_outdoorWA_still_0002,2
D25_OnePlus_A3000,D25_V_outdoorWA_still_0001,23
D32_OnePlus_A3003,D32_V_flatWA_still_0001,30
D27_Samsung_GalaxyS5,D27_V_flatWA_still_0002,25
D19_Apple_iPhone6Plus,D19_V_flatWA_panrot_0002,17
D16_Huawei_P9Lite,D16_V_outdoorWA_panrot_0002,14
D08_Samsung_GalaxyTab3,D08_V_flatWA_still_0001,7
D03_Huawei_P9,D03_V_flatWA_move_0002,2
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_still_0003,7
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_move_0002,29
D25_OnePlus_A3000,D25_V_indoorWA_panrot_0002,23
D20_Apple_iPadMini,D20_V_flatWA_move_0001,18
D23_Asus_Zenfone2Laser,D23_V_outdoorWA_still_0001,21
D21_Wiko_Ridge4G,D21_V_outdoorWA_move_0001,19
D20_Apple_iPadMini,D20_V_outdoorWA_still_0002,18
D17_Microsoft_Lumia640LTE,D17_V_indoorWA_still_0001,15
D32_OnePlus_A3003,D32_V_outdoorWA_still_0001,30
D24_Xiaomi_RedmiNote3,D24_V_outdoorWA_panrot_0002,22
