model_id_list,dev_alphabetical_id,dev_numerical_id
D34_Apple_iPhone5,D34_V_flatWA_move_0002,32
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_move_0001,7
D29_Apple_iPhone5,D29_V_indoorWA_still_0001,27
D05_Apple_iPhone5c,D05_V_indoorWA_still_0002,4
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_move_0001,0
D15_Apple_iPhone6,D15_V_outdoorWA_move_0002,13
D08_Samsung_GalaxyTab3,D08_V_indoorWA_move_0001,7
D23_Asus_Zenfone2Laser,D23_V_outdoorWA_panrot_0002,21
D27_Samsung_GalaxyS5,D27_V_outdoorWA_move_0001,25
D24_Xiaomi_RedmiNote3,D24_V_outdoorWA_move_0002,22
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_panrot_0002,7
D16_Huawei_P9Lite,D16_V_outdoorWA_still_0001,14
D19_Apple_iPhone6Plus,D19_V_indoorWA_panrot_0002,17
D04_LG_D290,D04_V_indoorWA_still_0001,3
D13_Apple_iPad2,D13_V_flatWA_move_0002,11
D07_Lenovo_P70A,D07_V_flatWA_still_0001,6
D08_Samsung_GalaxyTab3,D08_V_flatWA_move_0003,7
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_move_0002,7
D15_Apple_iPhone6,D15_V_outdoorWA_panrot_0002,13
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_panrot_0004,0
D32_OnePlus_A3003,D32_V_outdoorWA_panrot_0002,30
D33_Huawei_Ascend,D33_V_indoorWA_move_0001,31
D34_Apple_iPhone5,D34_V_flatWA_panrot_0004,32
D02_Apple_iPhone4s,D02_V_indoorWA_still_0001,1
D10_Apple_iPhone4s,D10_V_indoorWA_still_0002,9
D27_Samsung_GalaxyS5,D27_V_outdoorWA_still_0001,25
D19_Apple_iPhone6Plus,D19_V_outdoorWA_panrot_0002,17
D06_Apple_iPhone6,D06_V_indoorWA_panrot_0001,5
D06_Apple_iPhone6,D06_V_indoorWA_still_0001,5
D35_Samsung_GalaxyTabA,D35_V_flatWA_move_0001,33
D18_Apple_iPhone5c,D18_V_indoorWA_move_0001,16
D14_Apple_iPhone5c,D14_V_outdoorWA_panrot_0002,12
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_panrot_0002,29
D10_Apple_iPhone4s,D10_V_outdoorWA_still_0001,9
D23_Asus_Zenfone2Laser,D23_V_outdoorWA_move_0002,21
D11_Samsung_GalaxyS3,D11_V_indoorWA_still_0001,10
D26_Samsung_GalaxyS3Mini,D26_V_outdoorWA_still_0002,24
D28_Huawei_P8,D28_V_flatWA_move_0002,26
D29_Apple_iPhone5,D29_V_flatWA_panrot_0002,27
D07_Lenovo_P70A,D07_V_outdoorWA_still_0002,6
D34_Apple_iPhone5,D34_V_indoorWA_still_0001,32
D13_Apple_iPad2,D13_V_indoorWA_panrot_0001,11
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorWA_panrot_0001,20
D01_Samsung_GalaxyS3Mini,D01_V_flatWA_move_0001,0
D07_Lenovo_P70A,D07_V_outdoorWA_still_0001,6
D10_Apple_iPhone4s,D10_V_indoorWA_move_0001,9
D25_OnePlus_A3000,D25_V_outdoorWA_still_0001,23
D18_Apple_iPhone5c,D18_V_flatWA_still_0002,16
D32_OnePlus_A3003,D32_V_flatWA_panrot_0001,30
D28_Huawei_P8,D28_V_flatWA_panrot_0002,26
D11_Samsung_GalaxyS3,D11_V_outdoorWA_move_0002,10
D15_Apple_iPhone6,D15_V_indoorWA_still_0001,13
D33_Huawei_Ascend,D33_V_indoorWA_still_0001,31
D01_Samsung_GalaxyS3Mini,D01_V_indoorWA_panrot_0002,0
D33_Huawei_Ascend,D33_V_indoorWA_still_0002,31
D34_Apple_iPhone5,D34_V_flatWA_panrot_0002,32
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_panrot_0001,0
D04_LG_D290,D04_V_outdoorWA_still_0002,3
D25_OnePlus_A3000,D25_V_flatWA_move_0003,23
D03_Huawei_P9,D03_V_flatWA_move_0002,2
D18_Apple_iPhone5c,D18_V_outdoorWA_panrot_0001,16
D23_Asus_Zenfone2Laser,D23_V_flatWA_still_0002,21
D26_Samsung_GalaxyS3Mini,D26_V_indoorWA_move_0002,24
D25_OnePlus_A3000,D25_V_flatWA_still_0002,23
D08_Samsung_GalaxyTab3,D08_V_flatWA_still_0005,7
D09_Apple_iPhone4,D09_V_indoorWA_move_0001,8
D11_Samsung_GalaxyS3,D11_V_outdoorWA_still_0002,10
D21_Wiko_Ridge4G,D21_V_outdoorWA_panrot_0001,19
D34_Apple_iPhone5,D34_V_flatWA_move_0003,32
D24_Xiaomi_RedmiNote3,D24_V_outdoorWA_move_0001,22
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_still_0004,7
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_still_0002,0
D32_OnePlus_A3003,D32_V_indoorWA_panrot_0001,30
D22_Samsung_GalaxyTrendPlus,D22_V_flatWA_still_0001,20
D24_Xiaomi_RedmiNote3,D24_V_flatWA_move_0003,22
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_still_0001,0
D26_Samsung_GalaxyS3Mini,D26_V_flatWA_still_0001,24
D22_Samsung_GalaxyTrendPlus,D22_V_flatWA_move_0002,20
D19_Apple_iPhone6Plus,D19_V_outdoorWA_still_0001,17
D13_Apple_iPad2,D13_V_flatWA_move_0001,11
D08_Samsung_GalaxyTab3,D08_V_flatWA_still_0004,7
D29_Apple_iPhone5,D29_V_flatWA_panrot_0001,27
D21_Wiko_Ridge4G,D21_V_indoorWA_panrot_0001,19
D23_Asus_Zenfone2Laser,D23_V_outdoorWA_still_0001,21
D03_Huawei_P9,D03_V_outdoorWA_panrot_0001,2
D11_Samsung_GalaxyS3,D11_V_indoorWA_move_0002,10
D34_Apple_iPhone5,D34_V_flatWA_move_0001,32
D10_Apple_iPhone4s,D10_V_indoorWA_still_0001,9
D32_OnePlus_A3003,D32_V_outdoorWA_move_0002,30
D06_Apple_iPhone6,D06_V_indoorWA_move_0002,5
D02_Apple_iPhone4s,D02_V_flatWA_panrot_0001,1
D15_Apple_iPhone6,D15_V_outdoorWA_still_0001,13
D11_Samsung_GalaxyS3,D11_V_indoorWA_move_0001,10
D15_Apple_iPhone6,D15_V_flatWA_panrot_0001,13
D30_Huawei_Honor5c,D30_V_indoorWA_move_0001,28
D10_Apple_iPhone4s,D10_V_flatWA_still_0001,9
D23_Asus_Zenfone2Laser,D23_V_flatWA_move_0001,21
D20_Apple_iPadMini,D20_V_outdoorWA_still_0001,18
D26_Samsung_GalaxyS3Mini,D26_V_indoorWA_still_0002,24
D27_Samsung_GalaxyS5,D27_V_outdoorWA_move_0002,25
D02_Apple_iPhone4s,D02_V_flatWA_move_0002,1
D27_Samsung_GalaxyS5,D27_V_flatWA_still_0001,25
D09_Apple_iPhone4,D09_V_outdoorWA_move_0001,8
D29_Apple_iPhone5,D29_V_flatWA_move_0002,27
D08_Samsung_GalaxyTab3,D08_V_indoorWA_still_0003,7
D09_Apple_iPhone4,D09_V_indoorWA_move_0002,8
D08_Samsung_GalaxyTab3,D08_V_flatWA_move_0004,7
D27_Samsung_GalaxyS5,D27_V_flatWA_move_0002,25
D16_Huawei_P9Lite,D16_V_flatWA_panrot_0002,14
D27_Samsung_GalaxyS5,D27_V_flatWA_move_0003,25
D18_Apple_iPhone5c,D18_V_outdoorWA_still_0001,16
D09_Apple_iPhone4,D09_V_indoorWA_still_0001,8
D31_Samsung_GalaxyS4Mini,D31_V_indoorWA_still_0002,29
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorWA_still_0001,20
D23_Asus_Zenfone2Laser,D23_V_outdoorWA_panrot_0001,21
D30_Huawei_Honor5c,D30_V_indoorWA_still_0002,28
D33_Huawei_Ascend,D33_V_outdoorWA_move_0002,31
D25_OnePlus_A3000,D25_V_outdoorWA_still_0002,23
D03_Huawei_P9,D03_V_indoorWA_panrot_0001,2
D20_Apple_iPadMini,D20_V_outdoorWA_move_0002,18
D32_OnePlus_A3003,D32_V_indoorWA_still_0001,30
D20_Apple_iPadMini,D20_V_flatWA_panrot_0001,18
D35_Samsung_GalaxyTabA,D35_V_indoorWA_panrot_0001,33
D33_Huawei_Ascend,D33_V_outdoorWA_still_0001,31
D03_Huawei_P9,D03_V_flatWA_panrot_0001,2
D10_Apple_iPhone4s,D10_V_indoorWA_panrot_0001,9
D33_Huawei_Ascend,D33_V_outdoorWA_panrot_0002,31
D06_Apple_iPhone6,D06_V_flatWA_panrot_0002,5
D24_Xiaomi_RedmiNote3,D24_V_flatWA_still_0001,22
D25_OnePlus_A3000,D25_V_flatWA_panrot_0001,23
D09_Apple_iPhone4,D09_V_flatWA_panrot_0001,8
D13_Apple_iPad2,D13_V_flatWA_panrot_0001,11
D23_Asus_Zenfone2Laser,D23_V_indoorWA_still_0002,21
D09_Apple_iPhone4,D09_V_flatWA_still_0001,8
D13_Apple_iPad2,D13_V_indoorWA_move_0001,11
D21_Wiko_Ridge4G,D21_V_indoorWA_move_0001,19
D25_OnePlus_A3000,D25_V_outdoorWA_move_0001,23
D32_OnePlus_A3003,D32_V_flatWA_panrot_0002,30
D31_Samsung_GalaxyS4Mini,D31_V_outdoorWA_still_0001,29
D04_LG_D290,D04_V_flatWA_move_0003,3
D07_Lenovo_P70A,D07_V_flatWA_move_0001,6
D22_Samsung_GalaxyTrendPlus,D22_V_indoorWA_panrot_0002,20
D09_Apple_iPhone4,D09_V_indoorWA_still_0002,8
D23_Asus_Zenfone2Laser,D23_V_indoorWA_move_0002,21
D08_Samsung_GalaxyTab3,D08_V_flatWA_still_0002,7
D08_Samsung_GalaxyTab3,D08_V_indoorWA_panrot_0004,7
D28_Huawei_P8,D28_V_indoorWA_still_0002,26
D19_Apple_iPhone6Plus,D19_V_outdoorWA_panrot_0001,17
D14_Apple_iPhone5c,D14_V_flatWA_panrot_0001,12
D29_Apple_iPhone5,D29_V_flatWA_move_0001,27
D29_Apple_iPhone5,D29_V_outdoorWA_move_0001,27
D11_Samsung_GalaxyS3,D11_V_flatWA_move_0003,10
D28_Huawei_P8,D28_V_outdoorWA_move_0002,26
D30_Huawei_Honor5c,D30_V_flatWA_panrot_0001,28
D20_Apple_iPadMini,D20_V_indoorWA_move_0001,18
D35_Samsung_GalaxyTabA,D35_V_indoorWA_move_0001,33
D03_Huawei_P9,D03_V_indoorWA_panrot_0002,2
D18_Apple_iPhone5c,D18_V_indoorWA_still_0002,16
D30_Huawei_Honor5c,D30_V_flatWA_move_0002,28
D05_Apple_iPhone5c,D05_V_flatWA_panrot_0002,4
D34_Apple_iPhone5,D34_V_indoorWA_move_0003,32
D23_Asus_Zenfone2Laser,D23_V_flatWA_still_0001,21
D15_Apple_iPhone6,D15_V_indoorWA_still_0002,13
D04_LG_D290,D04_V_outdoorWA_panrot_0001,3
D16_Huawei_P9Lite,D16_V_outdoorWA_still_0002,14
D05_Apple_iPhone5c,D05_V_indoorWA_move_0002,4
D26_Samsung_GalaxyS3Mini,D26_V_outdoorWA_still_0001,24
D10_Apple_iPhone4s,D10_V_outdoorWA_move_0001,9
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_move_0003,7
D22_Samsung_GalaxyTrendPlus,D22_V_flatWA_panrot_0001,20
D14_Apple_iPhone5c,D14_V_flatWA_still_0001,12
D32_OnePlus_A3003,D32_V_flatWA_move_0002,30
D25_OnePlus_A3000,D25_V_flatWA_still_0001,23
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_panrot_0001,29
D22_Samsung_GalaxyTrendPlus,D22_V_indoorWA_panrot_0001,20
D14_Apple_iPhone5c,D14_V_outdoorWA_still_0002,12
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_move_0004,0
D23_Asus_Zenfone2Laser,D23_V_indoorWA_still_0001,21
D02_Apple_iPhone4s,D02_V_indoorWA_panrot_0001,1
D24_Xiaomi_RedmiNote3,D24_V_outdoorWA_still_0001,22
D17_Microsoft_Lumia640LTE,D17_V_outdoorWA_move_0001,15
D16_Huawei_P9Lite,D16_V_outdoorWA_panrot_0002,14
D01_Samsung_GalaxyS3Mini,D01_V_outdoorWA_panrot_0002,0
D17_Microsoft_Lumia640LTE,D17_V_indoorWA_still_0001,15
D04_LG_D290,D04_V_indoorWA_move_0002,3
D13_Apple_iPad2,D13_V_outdoorWA_still_0001,11
D30_Huawei_Honor5c,D30_V_outdoorWA_panrot_0002,28
D02_Apple_iPhone4s,D02_V_outdoorWA_still_0002,1
D34_Apple_iPhone5,D34_V_outdoorWA_move_0003,32
D30_Huawei_Honor5c,D30_V_indoorWA_move_0002,28
D01_Samsung_GalaxyS3Mini,D01_V_indoorWA_still_0001,0
D14_Apple_iPhone5c,D14_V_outdoorWA_still_0001,12
D06_Apple_iPhone6,D06_V_indoorWA_still_0002,5
D34_Apple_iPhone5,D34_V_flatWA_still_0001,32
D34_Apple_iPhone5,D34_V_indoorWA_panrot_0004,32
D29_Apple_iPhone5,D29_V_indoorWA_panrot_0001,27
D31_Samsung_GalaxyS4Mini,D31_V_outdoorWA_panrot_0002,29
D29_Apple_iPhone5,D29_V_indoorWA_panrot_0002,27
D33_Huawei_Ascend,D33_V_indoorWA_panrot_0001,31
D35_Samsung_GalaxyTabA,D35_V_outdoorWA_move_0001,33
D04_LG_D290,D04_V_outdoorWA_move_0002,3
D28_Huawei_P8,D28_V_flatWA_move_0001,26
D20_Apple_iPadMini,D20_V_indoorWA_still_0002,18
D11_Samsung_GalaxyS3,D11_V_flatWA_move_0001,10
D22_Samsung_GalaxyTrendPlus,D22_V_indoorWA_move_0002,20
D27_Samsung_GalaxyS5,D27_V_outdoorWA_panrot_0001,25
D11_Samsung_GalaxyS3,D11_V_indoorWA_still_0002,10
D11_Samsung_GalaxyS3,D11_V_outdoorWA_panrot_0002,10
D35_Samsung_GalaxyTabA,D35_V_indoorWA_still_0001,33
D27_Samsung_GalaxyS5,D27_V_flatWA_panrot_0002,25
D09_Apple_iPhone4,D09_V_outdoorWA_panrot_0002,8
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_still_0002,29
D32_OnePlus_A3003,D32_V_flatWA_still_0002,30
D34_Apple_iPhone5,D34_V_outdoorWA_panrot_0001,32
D19_Apple_iPhone6Plus,D19_V_indoorWA_panrot_0001,17
D25_OnePlus_A3000,D25_V_indoorWA_move_0001,23
D27_Samsung_GalaxyS5,D27_V_flatWA_panrot_0001,25
D11_Samsung_GalaxyS3,D11_V_indoorWA_panrot_0001,10
D16_Huawei_P9Lite,D16_V_outdoorWA_panrot_0001,14
D18_Apple_iPhone5c,D18_V_flatWA_move_0001,16
D20_Apple_iPadMini,D20_V_indoorWA_panrot_0001,18
D14_Apple_iPhone5c,D14_V_indoorWA_panrot_0002,12
D32_OnePlus_A3003,D32_V_indoorWA_still_0002,30
D04_LG_D290,D04_V_flatWA_panrot_0002,3
D17_Microsoft_Lumia640LTE,D17_V_flatWA_move_0001,15
D19_Apple_iPhone6Plus,D19_V_flatWA_panrot_0001,17
D25_OnePlus_A3000,D25_V_flatWA_move_0002,23
D01_Samsung_GalaxyS3Mini,D01_V_indoorWA_panrot_0001,0
D13_Apple_iPad2,D13_V_outdoorWA_panrot_0001,11
D07_Lenovo_P70A,D07_V_flatWA_panrot_0001,6
D13_Apple_iPad2,D13_V_indoorWA_panrot_0002,11
D33_Huawei_Ascend,D33_V_flatWA_move_0001,31
D01_Samsung_GalaxyS3Mini,D01_V_indoorWA_move_0002,0
D20_Apple_iPadMini,D20_V_indoorWA_panrot_0002,18
D30_Huawei_Honor5c,D30_V_indoorWA_still_0001,28
D30_Huawei_Honor5c,D30_V_outdoorWA_still_0001,28
D08_Samsung_GalaxyTab3,D08_V_indoorWA_move_0002,7
D32_OnePlus_A3003,D32_V_flatWA_move_0001,30
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_move_0002,29
D07_Lenovo_P70A,D07_V_indoorWA_panrot_0001,6
D35_Samsung_GalaxyTabA,D35_V_outdoorWA_move_0002,33
D05_Apple_iPhone5c,D05_V_outdoorWA_move_0002,4
D24_Xiaomi_RedmiNote3,D24_V_indoorWA_panrot_0002,22
D13_Apple_iPad2,D13_V_indoorWA_still_0002,11
D02_Apple_iPhone4s,D02_V_outdoorWA_panrot_0001,1
D05_Apple_iPhone5c,D05_V_flatWA_move_0001,4
D35_Samsung_GalaxyTabA,D35_V_outdoorWA_panrot_0002,33
D11_Samsung_GalaxyS3,D11_V_flatWA_still_0001,10
D33_Huawei_Ascend,D33_V_indoorWA_panrot_0002,31
D05_Apple_iPhone5c,D05_V_indoorWA_panrot_0001,4
D35_Samsung_GalaxyTabA,D35_V_flatWA_still_0001,33
D17_Microsoft_Lumia640LTE,D17_V_indoorWA_panrot_0001,15
D32_OnePlus_A3003,D32_V_outdoorWA_panrot_0001,30
D03_Huawei_P9,D03_V_flatWA_move_0003,2
D34_Apple_iPhone5,D34_V_indoorWA_still_0002,32
D09_Apple_iPhone4,D09_V_outdoorWA_still_0002,8
D03_Huawei_P9,D03_V_flatWA_move_0001,2
D05_Apple_iPhone5c,D05_V_flatWA_move_0003,4
D16_Huawei_P9Lite,D16_V_flatWA_move_0001,14
D03_Huawei_P9,D03_V_outdoorWA_still_0002,2
D06_Apple_iPhone6,D06_V_flatWA_panrot_0001,5
D14_Apple_iPhone5c,D14_V_indoorWA_move_0001,12
D29_Apple_iPhone5,D29_V_outdoorWA_panrot_0002,27
D26_Samsung_GalaxyS3Mini,D26_V_flatWA_panrot_0001,24
D15_Apple_iPhone6,D15_V_flatWA_panrot_0002,13
D23_Asus_Zenfone2Laser,D23_V_flatWA_move_0002,21
D30_Huawei_Honor5c,D30_V_flatWA_move_0001,28
D14_Apple_iPhone5c,D14_V_flatWA_panrot_0002,12
D34_Apple_iPhone5,D34_V_flatWA_panrot_0001,32
D30_Huawei_Honor5c,D30_V_outdoorWA_move_0001,28
D34_Apple_iPhone5,D34_V_indoorWA_still_0004,32
D24_Xiaomi_RedmiNote3,D24_V_indoorWA_move_0002,22
D33_Huawei_Ascend,D33_V_flatWA_panrot_0001,31
D31_Samsung_GalaxyS4Mini,D31_V_flatWA_move_0001,29
D16_Huawei_P9Lite,D16_V_flatWA_still_0001,14
D25_OnePlus_A3000,D25_V_outdoorWA_panrot_0001,23
D05_Apple_iPhone5c,D05_V_flatWA_still_0001,4
D05_Apple_iPhone5c,D05_V_flatWA_move_0002,4
D07_Lenovo_P70A,D07_V_outdoorWA_panrot_0002,6
D34_Apple_iPhone5,D34_V_outdoorWA_move_0001,32
D15_Apple_iPhone6,D15_V_outdoorWA_panrot_0001,13
D25_OnePlus_A3000,D25_V_flatWA_panrot_0002,23
D15_Apple_iPhone6,D15_V_flatWA_move_0002,13
D28_Huawei_P8,D28_V_flatWA_still_0002,26
D34_Apple_iPhone5,D34_V_indoorWA_panrot_0002,32
D03_Huawei_P9,D03_V_outdoorWA_still_0001,2
D28_Huawei_P8,D28_V_indoorWA_panrot_0002,26
D04_LG_D290,D04_V_flatWA_move_0001,3
D06_Apple_iPhone6,D06_V_outdoorWA_still_0001,5
D02_Apple_iPhone4s,D02_V_outdoorWA_panrot_0002,1
D06_Apple_iPhone6,D06_V_flatWA_move_0002,5
D29_Apple_iPhone5,D29_V_outdoorWA_panrot_0001,27
D24_Xiaomi_RedmiNote3,D24_V_indoorWA_still_0001,22
D21_Wiko_Ridge4G,D21_V_flatWA_still_0001,19
D08_Samsung_GalaxyTab3,D08_V_flatWA_move_0001,7
D21_Wiko_Ridge4G,D21_V_outdoorWA_move_0001,19
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_panrot_0004,7
D26_Samsung_GalaxyS3Mini,D26_V_outdoorWA_panrot_0002,24
D21_Wiko_Ridge4G,D21_V_flatWA_move_0001,19
D19_Apple_iPhone6Plus,D19_V_indoorWA_still_0002,17
D31_Samsung_GalaxyS4Mini,D31_V_outdoorWA_panrot_0001,29
D20_Apple_iPadMini,D20_V_outdoorWA_move_0001,18
D28_Huawei_P8,D28_V_outdoorWA_move_0001,26
D35_Samsung_GalaxyTabA,D35_V_indoorWA_panrot_0002,33
D26_Samsung_GalaxyS3Mini,D26_V_flatWA_move_0002,24
D16_Huawei_P9Lite,D16_V_indoorWA_panrot_0002,14
D26_Samsung_GalaxyS3Mini,D26_V_outdoorWA_move_0002,24
D18_Apple_iPhone5c,D18_V_flatWA_panrot_0001,16
D24_Xiaomi_RedmiNote3,D24_V_flatWA_panrot_0002,22
D27_Samsung_GalaxyS5,D27_V_outdoorWA_still_0002,25
D06_Apple_iPhone6,D06_V_outdoorWA_panrot_0002,5
D09_Apple_iPhone4,D09_V_outdoorWA_panrot_0001,8
D07_Lenovo_P70A,D07_V_flatWA_still_0002,6
D08_Samsung_GalaxyTab3,D08_V_outdoorWA_panrot_0003,7
D14_Apple_iPhone5c,D14_V_flatWA_move_0001,12
D33_Huawei_Ascend,D33_V_outdoorWA_panrot_0001,31
D13_Apple_iPad2,D13_V_outdoorWA_still_0002,11
D02_Apple_iPhone4s,D02_V_flatWA_move_0001,1
D27_Samsung_GalaxyS5,D27_V_indoorWA_panrot_0001,25
D25_OnePlus_A3000,D25_V_indoorWA_move_0002,23
