model_id_list,dev_alphabetical_id,dev_numerical_id
D07_Lenovo_P70A,D07_V_flat_move_0002,6
D22_Samsung_GalaxyTrendPlus,D22_V_flat_still_0001,20
D15_Apple_iPhone6,D15_V_indoor_move_0002,13
D34_Apple_iPhone5,D34_V_indoor_move_0004,32
D10_Apple_iPhone4s,D10_V_flat_move_0002,9
D20_Apple_iPadMini,D20_V_indoor_panrot_0002,18
D31_Samsung_GalaxyS4Mini,D31_V_indoor_move_0001,29
D04_LG_D290,D04_V_indoor_still_0001,3
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_panrot_0002,0
D29_Apple_iPhone5,D29_V_indoor_panrot_0002,27
D26_Samsung_GalaxyS3Mini,D26_V_outdoor_panrot_0002,24
D26_Samsung_GalaxyS3Mini,D26_V_indoor_panrot_0001,24
D08_Samsung_GalaxyTab3,D08_V_outdoor_still_0002,7
D19_Apple_iPhone6Plus,D19_V_outdoor_still_0001,17
D08_Samsung_GalaxyTab3,D08_V_indoor_move_0001,7
D34_Apple_iPhone5,D34_V_outdoor_panrot_0001,32
D10_Apple_iPhone4s,D10_V_flat_still_0001,9
D23_Asus_Zenfone2Laser,D23_V_flat_move_0001,21
D34_Apple_iPhone5,D34_V_flat_move_0003,32
D23_Asus_Zenfone2Laser,D23_V_indoor_still_0002,21
D18_Apple_iPhone5c,D18_V_flat_move_0002,16
D30_Huawei_Honor5c,D30_V_outdoor_still_0002,28
D22_Samsung_GalaxyTrendPlus,D22_V_flat_move_0002,20
D04_LG_D290,D04_V_outdoor_panrot_0002,3
D10_Apple_iPhone4s,D10_V_indoor_panrot_0001,9
D07_Lenovo_P70A,D07_V_outdoor_panrot_0001,6
D08_Samsung_GalaxyTab3,D08_V_outdoor_still_0001,7
D08_Samsung_GalaxyTab3,D08_V_outdoor_panrot_0004,7
D18_Apple_iPhone5c,D18_V_outdoor_still_0002,16
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_move_0001,0
D31_Samsung_GalaxyS4Mini,D31_V_outdoor_move_0001,29
D20_Apple_iPadMini,D20_V_outdoor_move_0002,18
D22_Samsung_GalaxyTrendPlus,D22_V_outdoor_panrot_0001,20
D25_OnePlus_A3000,D25_V_indoor_panrot_0001,23
D02_Apple_iPhone4s,D02_V_flat_move_0001,1
D24_Xiaomi_RedmiNote3,D24_V_indoor_move_0002,22
D21_Wiko_Ridge4G,D21_V_indoor_move_0001,19
D19_Apple_iPhone6Plus,D19_V_outdoor_move_0001,17
D13_Apple_iPad2,D13_V_outdoor_move_0002,11
D33_Huawei_Ascend,D33_V_flat_panrot_0002,31
D17_Microsoft_Lumia640LTE,D17_V_outdoor_still_0001,15
D35_Samsung_GalaxyTabA,D35_V_flat_move_0001,33
D28_Huawei_P8,D28_V_flat_panrot_0002,26
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_move_0002,0
D07_Lenovo_P70A,D07_V_indoor_panrot_0001,6
D19_Apple_iPhone6Plus,D19_V_flat_panrot_0002,17
D34_Apple_iPhone5,D34_V_outdoor_move_0002,32
D22_Samsung_GalaxyTrendPlus,D22_V_flat_move_0001,20
D11_Samsung_GalaxyS3,D11_V_flat_move_0001,10
D30_Huawei_Honor5c,D30_V_flat_panrot_0002,28
D34_Apple_iPhone5,D34_V_flat_still_0001,32
D01_Samsung_GalaxyS3Mini,D01_V_indoor_still_0001,0
D32_OnePlus_A3003,D32_V_outdoor_panrot_0001,30
D23_Asus_Zenfone2Laser,D23_V_flat_panrot_0002,21
D01_Samsung_GalaxyS3Mini,D01_V_indoor_move_0001,0
D04_LG_D290,D04_V_flat_move_0001,3
D26_Samsung_GalaxyS3Mini,D26_V_flat_still_0001,24
D03_Huawei_P9,D03_V_indoor_panrot_0002,2
D20_Apple_iPadMini,D20_V_flat_move_0001,18
D29_Apple_iPhone5,D29_V_flat_move_0003,27
D18_Apple_iPhone5c,D18_V_outdoor_panrot_0001,16
D19_Apple_iPhone6Plus,D19_V_indoor_panrot_0002,17
D08_Samsung_GalaxyTab3,D08_V_indoor_still_0002,7
D09_Apple_iPhone4,D09_V_flat_panrot_0002,8
D16_Huawei_P9Lite,D16_V_outdoor_panrot_0001,14
D11_Samsung_GalaxyS3,D11_V_flat_move_0003,10
D34_Apple_iPhone5,D34_V_flat_panrot_0001,32
D19_Apple_iPhone6Plus,D19_V_outdoor_still_0002,17
D30_Huawei_Honor5c,D30_V_flat_move_0003,28
D14_Apple_iPhone5c,D14_V_outdoor_move_0001,12
D08_Samsung_GalaxyTab3,D08_V_flat_still_0005,7
D01_Samsung_GalaxyS3Mini,D01_V_flat_move_0002,0
D34_Apple_iPhone5,D34_V_flat_still_0002,32
D24_Xiaomi_RedmiNote3,D24_V_outdoor_still_0001,22
D25_OnePlus_A3000,D25_V_outdoor_still_0001,23
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_still_0003,0
D35_Samsung_GalaxyTabA,D35_V_indoor_panrot_0001,33
D18_Apple_iPhone5c,D18_V_indoor_still_0001,16
D27_Samsung_GalaxyS5,D27_V_indoor_panrot_0002,25
D21_Wiko_Ridge4G,D21_V_outdoor_panrot_0001,19
D14_Apple_iPhone5c,D14_V_outdoor_still_0002,12
D11_Samsung_GalaxyS3,D11_V_indoor_still_0001,10
D08_Samsung_GalaxyTab3,D08_V_outdoor_panrot_0002,7
D31_Samsung_GalaxyS4Mini,D31_V_indoor_panrot_0001,29
D23_Asus_Zenfone2Laser,D23_V_outdoor_panrot_0002,21
D22_Samsung_GalaxyTrendPlus,D22_V_indoor_still_0001,20
D32_OnePlus_A3003,D32_V_flat_still_0001,30
D03_Huawei_P9,D03_V_flat_panrot_0002,2
D28_Huawei_P8,D28_V_outdoor_panrot_0001,26
D17_Microsoft_Lumia640LTE,D17_V_indoor_still_0001,15
D11_Samsung_GalaxyS3,D11_V_flat_still_0002,10
D34_Apple_iPhone5,D34_V_flat_move_0005,32
D10_Apple_iPhone4s,D10_V_flat_panrot_0001,9
D29_Apple_iPhone5,D29_V_outdoor_still_0002,27
D06_Apple_iPhone6,D06_V_flat_still_0001,5
D02_Apple_iPhone4s,D02_V_flat_still_0001,1
D15_Apple_iPhone6,D15_V_flat_still_0001,13
D25_OnePlus_A3000,D25_V_outdoor_still_0002,23
D11_Samsung_GalaxyS3,D11_V_outdoor_still_0001,10
D15_Apple_iPhone6,D15_V_outdoor_move_0002,13
D32_OnePlus_A3003,D32_V_outdoor_move_0002,30
D10_Apple_iPhone4s,D10_V_outdoor_still_0001,9
D24_Xiaomi_RedmiNote3,D24_V_flat_still_0001,22
D25_OnePlus_A3000,D25_V_indoor_move_0001,23
D27_Samsung_GalaxyS5,D27_V_flat_move_0003,25
D16_Huawei_P9Lite,D16_V_outdoor_still_0001,14
D28_Huawei_P8,D28_V_indoor_move_0002,26
D02_Apple_iPhone4s,D02_V_indoor_move_0001,1
D27_Samsung_GalaxyS5,D27_V_flat_panrot_0002,25
D09_Apple_iPhone4,D09_V_flat_move_0003,8
D31_Samsung_GalaxyS4Mini,D31_V_outdoor_move_0002,29
D08_Samsung_GalaxyTab3,D08_V_flat_still_0004,7
D09_Apple_iPhone4,D09_V_flat_panrot_0001,8
D30_Huawei_Honor5c,D30_V_flat_still_0002,28
D08_Samsung_GalaxyTab3,D08_V_outdoor_move_0001,7
D27_Samsung_GalaxyS5,D27_V_indoor_panrot_0001,25
D15_Apple_iPhone6,D15_V_indoor_panrot_0002,13
D31_Samsung_GalaxyS4Mini,D31_V_flat_move_0002,29
D20_Apple_iPadMini,D20_V_indoor_still_0002,18
D09_Apple_iPhone4,D09_V_outdoor_move_0002,8
D33_Huawei_Ascend,D33_V_outdoor_still_0002,31
D19_Apple_iPhone6Plus,D19_V_indoor_panrot_0001,17
D08_Samsung_GalaxyTab3,D08_V_indoor_still_0001,7
D04_LG_D290,D04_V_outdoor_panrot_0001,3
D32_OnePlus_A3003,D32_V_outdoor_panrot_0002,30
D35_Samsung_GalaxyTabA,D35_V_indoor_panrot_0002,33
D26_Samsung_GalaxyS3Mini,D26_V_outdoor_panrot_0001,24
D03_Huawei_P9,D03_V_flat_still_0002,2
D34_Apple_iPhone5,D34_V_indoor_panrot_0003,32
D30_Huawei_Honor5c,D30_V_outdoor_panrot_0002,28
D23_Asus_Zenfone2Laser,D23_V_flat_still_0002,21
D09_Apple_iPhone4,D09_V_indoor_move_0002,8
D24_Xiaomi_RedmiNote3,D24_V_flat_still_0002,22
D19_Apple_iPhone6Plus,D19_V_indoor_still_0002,17
D20_Apple_iPadMini,D20_V_indoor_move_0001,18
D03_Huawei_P9,D03_V_flat_move_0003,2
D09_Apple_iPhone4,D09_V_outdoor_move_0001,8
D35_Samsung_GalaxyTabA,D35_V_outdoor_panrot_0001,33
D06_Apple_iPhone6,D06_V_outdoor_still_0001,5
D33_Huawei_Ascend,D33_V_flat_still_0001,31
D26_Samsung_GalaxyS3Mini,D26_V_indoor_still_0002,24
D09_Apple_iPhone4,D09_V_indoor_move_0001,8
D13_Apple_iPad2,D13_V_indoor_panrot_0002,11
D24_Xiaomi_RedmiNote3,D24_V_indoor_still_0002,22
D09_Apple_iPhone4,D09_V_flat_still_0002,8
D13_Apple_iPad2,D13_V_outdoor_panrot_0002,11
D23_Asus_Zenfone2Laser,D23_V_outdoor_still_0001,21
D27_Samsung_GalaxyS5,D27_V_flat_move_0001,25
D33_Huawei_Ascend,D33_V_indoor_still_0001,31
D33_Huawei_Ascend,D33_V_indoor_panrot_0001,31
D04_LG_D290,D04_V_outdoor_still_0002,3
D07_Lenovo_P70A,D07_V_outdoor_move_0001,6
D24_Xiaomi_RedmiNote3,D24_V_outdoor_move_0001,22
D21_Wiko_Ridge4G,D21_V_flat_panrot_0001,19
D09_Apple_iPhone4,D09_V_indoor_panrot_0002,8
D25_OnePlus_A3000,D25_V_indoor_panrot_0002,23
D08_Samsung_GalaxyTab3,D08_V_indoor_still_0004,7
D08_Samsung_GalaxyTab3,D08_V_flat_still_0003,7
D35_Samsung_GalaxyTabA,D35_V_outdoor_still_0002,33
D19_Apple_iPhone6Plus,D19_V_indoor_still_0001,17
D24_Xiaomi_RedmiNote3,D24_V_outdoor_panrot_0001,22
D14_Apple_iPhone5c,D14_V_outdoor_still_0001,12
D31_Samsung_GalaxyS4Mini,D31_V_indoor_panrot_0002,29
D32_OnePlus_A3003,D32_V_indoor_move_0002,30
D20_Apple_iPadMini,D20_V_flat_panrot_0001,18
D05_Apple_iPhone5c,D05_V_outdoor_panrot_0002,4
D14_Apple_iPhone5c,D14_V_indoor_move_0001,12
D25_OnePlus_A3000,D25_V_flat_move_0003,23
D15_Apple_iPhone6,D15_V_outdoor_panrot_0002,13
D16_Huawei_P9Lite,D16_V_indoor_panrot_0002,14
D05_Apple_iPhone5c,D05_V_flat_still_0002,4
D27_Samsung_GalaxyS5,D27_V_outdoor_move_0001,25
D10_Apple_iPhone4s,D10_V_indoor_move_0001,9
D22_Samsung_GalaxyTrendPlus,D22_V_outdoor_move_0002,20
D14_Apple_iPhone5c,D14_V_flat_still_0002,12
D22_Samsung_GalaxyTrendPlus,D22_V_indoor_still_0002,20
D01_Samsung_GalaxyS3Mini,D01_V_flat_still_0001,0
D23_Asus_Zenfone2Laser,D23_V_flat_still_0001,21
D02_Apple_iPhone4s,D02_V_flat_move_0002,1
D24_Xiaomi_RedmiNote3,D24_V_indoor_panrot_0001,22
D17_Microsoft_Lumia640LTE,D17_V_indoor_panrot_0001,15
D16_Huawei_P9Lite,D16_V_outdoor_move_0002,14
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_still_0002,0
D16_Huawei_P9Lite,D16_V_indoor_move_0001,14
D04_LG_D290,D04_V_indoor_move_0002,3
D13_Apple_iPad2,D13_V_indoor_panrot_0001,11
D32_OnePlus_A3003,D32_V_outdoor_move_0001,30
D02_Apple_iPhone4s,D02_V_outdoor_move_0001,1
D35_Samsung_GalaxyTabA,D35_V_outdoor_still_0001,33
D32_OnePlus_A3003,D32_V_flat_panrot_0001,30
D01_Samsung_GalaxyS3Mini,D01_V_indoor_still_0002,0
D14_Apple_iPhone5c,D14_V_outdoor_panrot_0002,12
D06_Apple_iPhone6,D06_V_outdoor_panrot_0002,5
D28_Huawei_P8,D28_V_outdoor_panrot_0002,26
D15_Apple_iPhone6,D15_V_indoor_still_0002,13
D27_Samsung_GalaxyS5,D27_V_indoor_still_0001,25
D30_Huawei_Honor5c,D30_V_indoor_panrot_0002,28
D33_Huawei_Ascend,D33_V_flat_move_0002,31
D33_Huawei_Ascend,D33_V_outdoor_move_0001,31
D34_Apple_iPhone5,D34_V_flat_still_0003,32
D06_Apple_iPhone6,D06_V_indoor_panrot_0002,5
D04_LG_D290,D04_V_indoor_move_0001,3
D30_Huawei_Honor5c,D30_V_outdoor_move_0002,28
D20_Apple_iPadMini,D20_V_indoor_still_0001,18
D11_Samsung_GalaxyS3,D11_V_indoor_panrot_0002,10
D22_Samsung_GalaxyTrendPlus,D22_V_indoor_panrot_0001,20
D27_Samsung_GalaxyS5,D27_V_outdoor_move_0002,25
D26_Samsung_GalaxyS3Mini,D26_V_outdoor_move_0001,24
D11_Samsung_GalaxyS3,D11_V_outdoor_still_0002,10
D28_Huawei_P8,D28_V_outdoor_move_0002,26
D11_Samsung_GalaxyS3,D11_V_outdoor_move_0001,10
D27_Samsung_GalaxyS5,D27_V_indoor_move_0002,25
D29_Apple_iPhone5,D29_V_indoor_still_0002,27
D09_Apple_iPhone4,D09_V_flat_still_0001,8
D33_Huawei_Ascend,D33_V_indoor_still_0002,31
D32_OnePlus_A3003,D32_V_flat_move_0001,30
D25_OnePlus_A3000,D25_V_flat_still_0001,23
D18_Apple_iPhone5c,D18_V_indoor_panrot_0001,16
D25_OnePlus_A3000,D25_V_flat_panrot_0002,23
D29_Apple_iPhone5,D29_V_outdoor_panrot_0001,27
D30_Huawei_Honor5c,D30_V_outdoor_panrot_0001,28
D26_Samsung_GalaxyS3Mini,D26_V_flat_move_0002,24
D11_Samsung_GalaxyS3,D11_V_flat_panrot_0001,10
D16_Huawei_P9Lite,D16_V_indoor_still_0002,14
D17_Microsoft_Lumia640LTE,D17_V_flat_still_0001,15
D19_Apple_iPhone6Plus,D19_V_indoor_move_0001,17
D13_Apple_iPad2,D13_V_flat_still_0001,11
D29_Apple_iPhone5,D29_V_indoor_move_0001,27
D34_Apple_iPhone5,D34_V_indoor_move_0003,32
D28_Huawei_P8,D28_V_indoor_still_0002,26
D04_LG_D290,D04_V_indoor_still_0002,3
D28_Huawei_P8,D28_V_flat_move_0002,26
D17_Microsoft_Lumia640LTE,D17_V_flat_move_0002,15
D19_Apple_iPhone6Plus,D19_V_flat_move_0001,17
D25_OnePlus_A3000,D25_V_flat_panrot_0001,23
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_still_0004,0
D13_Apple_iPad2,D13_V_outdoor_still_0002,11
D07_Lenovo_P70A,D07_V_flat_move_0001,6
D11_Samsung_GalaxyS3,D11_V_outdoor_panrot_0001,10
D34_Apple_iPhone5,D34_V_outdoor_move_0004,32
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_move_0003,0
D19_Apple_iPhone6Plus,D19_V_flat_move_0003,17
D32_OnePlus_A3003,D32_V_flat_still_0002,30
D32_OnePlus_A3003,D32_V_indoor_move_0001,30
D08_Samsung_GalaxyTab3,D08_V_outdoor_still_0003,7
D34_Apple_iPhone5,D34_V_flat_panrot_0002,32
D34_Apple_iPhone5,D34_V_flat_move_0001,32
D07_Lenovo_P70A,D07_V_flat_panrot_0001,6
D02_Apple_iPhone4s,D02_V_outdoor_panrot_0001,1
D31_Samsung_GalaxyS4Mini,D31_V_indoor_still_0002,29
D05_Apple_iPhone5c,D05_V_indoor_still_0001,4
D23_Asus_Zenfone2Laser,D23_V_indoor_panrot_0001,21
D13_Apple_iPad2,D13_V_flat_move_0001,11
D02_Apple_iPhone4s,D02_V_outdoor_panrot_0002,1
D05_Apple_iPhone5c,D05_V_indoor_panrot_0002,4
D27_Samsung_GalaxyS5,D27_V_flat_panrot_0001,25
D11_Samsung_GalaxyS3,D11_V_flat_still_0001,10
D35_Samsung_GalaxyTabA,D35_V_flat_panrot_0001,33
D05_Apple_iPhone5c,D05_V_flat_move_0002,4
D13_Apple_iPad2,D13_V_flat_move_0002,11
D16_Huawei_P9Lite,D16_V_indoor_panrot_0001,14
D31_Samsung_GalaxyS4Mini,D31_V_outdoor_panrot_0002,29
D34_Apple_iPhone5,D34_V_indoor_panrot_0004,32
D03_Huawei_P9,D03_V_outdoor_move_0002,2
D31_Samsung_GalaxyS4Mini,D31_V_flat_still_0002,29
D26_Samsung_GalaxyS3Mini,D26_V_flat_move_0001,24
D09_Apple_iPhone4,D09_V_outdoor_still_0002,8
D03_Huawei_P9,D03_V_outdoor_still_0002,2
D05_Apple_iPhone5c,D05_V_outdoor_still_0002,4
D16_Huawei_P9Lite,D16_V_outdoor_still_0002,14
D03_Huawei_P9,D03_V_indoor_move_0001,2
D06_Apple_iPhone6,D06_V_indoor_still_0002,5
D14_Apple_iPhone5c,D14_V_outdoor_panrot_0001,12
D29_Apple_iPhone5,D29_V_flat_panrot_0001,27
D26_Samsung_GalaxyS3Mini,D26_V_indoor_move_0001,24
D14_Apple_iPhone5c,D14_V_outdoor_move_0002,12
D23_Asus_Zenfone2Laser,D23_V_indoor_panrot_0002,21
D29_Apple_iPhone5,D29_V_flat_panrot_0002,27
D14_Apple_iPhone5c,D14_V_indoor_panrot_0002,12
D35_Samsung_GalaxyTabA,D35_V_indoor_still_0002,33
D30_Huawei_Honor5c,D30_V_flat_panrot_0001,28
D24_Xiaomi_RedmiNote3,D24_V_flat_move_0003,22
D33_Huawei_Ascend,D33_V_flat_move_0001,31
D24_Xiaomi_RedmiNote3,D24_V_flat_move_0001,22
D35_Samsung_GalaxyTabA,D35_V_flat_move_0002,33
D30_Huawei_Honor5c,D30_V_outdoor_move_0001,28
D16_Huawei_P9Lite,D16_V_indoor_move_0002,14
D25_OnePlus_A3000,D25_V_flat_still_0002,23
D33_Huawei_Ascend,D33_V_indoor_move_0001,31
D05_Apple_iPhone5c,D05_V_indoor_panrot_0001,4
D05_Apple_iPhone5c,D05_V_indoor_still_0002,4
D07_Lenovo_P70A,D07_V_indoor_still_0001,6
D24_Xiaomi_RedmiNote3,D24_V_indoor_still_0001,22
D15_Apple_iPhone6,D15_V_flat_panrot_0002,13
D24_Xiaomi_RedmiNote3,D24_V_flat_move_0002,22
D14_Apple_iPhone5c,D14_V_flat_panrot_0001,12
D28_Huawei_P8,D28_V_indoor_panrot_0001,26
D21_Wiko_Ridge4G,D21_V_indoor_still_0001,19
D03_Huawei_P9,D03_V_outdoor_panrot_0001,2
D28_Huawei_P8,D28_V_flat_move_0001,26
D04_LG_D290,D04_V_flat_move_0002,3
D06_Apple_iPhone6,D06_V_outdoor_move_0001,5
D02_Apple_iPhone4s,D02_V_indoor_panrot_0001,1
D06_Apple_iPhone6,D06_V_flat_move_0001,5
D29_Apple_iPhone5,D29_V_indoor_move_0002,27
