model_id_list,dev_alphabetical_id,dev_numerical_id
D30_Huawei_Honor5c,D30_V_outdoor_still_0001,28
D05_Apple_iPhone5c,D05_V_outdoor_move_0001,4
D24_Xiaomi_RedmiNote3,D24_V_flat_move_0002,22
D26_Samsung_GalaxyS3Mini,D26_V_indoor_panrot_0001,24
D03_Huawei_P9,D03_V_outdoor_panrot_0001,2
D25_OnePlus_A3000,D25_V_indoor_panrot_0001,23
D25_OnePlus_A3000,D25_V_flat_move_0001,23
D33_Huawei_Ascend,D33_V_indoor_move_0001,31
D35_Samsung_GalaxyTabA,D35_V_indoor_panrot_0002,33
D34_Apple_iPhone5,D34_V_indoor_panrot_0003,32
D29_Apple_iPhone5,D29_V_flat_move_0002,27
D08_Samsung_GalaxyTab3,D08_V_outdoor_panrot_0004,7
D25_OnePlus_A3000,D25_V_indoor_move_0001,23
D24_Xiaomi_RedmiNote3,D24_V_indoor_still_0002,22
D33_Huawei_Ascend,D33_V_outdoor_move_0001,31
D24_Xiaomi_RedmiNote3,D24_V_flat_move_0003,22
D24_Xiaomi_RedmiNote3,D24_V_outdoor_panrot_0002,22
D33_Huawei_Ascend,D33_V_outdoor_still_0002,31
D22_Samsung_GalaxyTrendPlus,D22_V_indoor_still_0001,20
D27_Samsung_GalaxyS5,D27_V_outdoor_panrot_0001,25
D15_Apple_iPhone6,D15_V_flat_still_0001,13
D34_Apple_iPhone5,D34_V_flat_panrot_0004,32
D16_Huawei_P9Lite,D16_V_indoor_still_0001,14
D17_Microsoft_Lumia640LTE,D17_V_indoor_move_0001,15
D24_Xiaomi_RedmiNote3,D24_V_indoor_panrot_0001,22
D31_Samsung_GalaxyS4Mini,D31_V_flat_move_0002,29
D13_Apple_iPad2,D13_V_outdoor_panrot_0001,11
D11_Samsung_GalaxyS3,D11_V_flat_still_0001,10
D05_Apple_iPhone5c,D05_V_flat_move_0002,4
D34_Apple_iPhone5,D34_V_flat_still_0003,32
D05_Apple_iPhone5c,D05_V_outdoor_move_0002,4
D06_Apple_iPhone6,D06_V_outdoor_move_0002,5
D27_Samsung_GalaxyS5,D27_V_indoor_panrot_0002,25
D35_Samsung_GalaxyTabA,D35_V_indoor_still_0002,33
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_still_0001,0
D34_Apple_iPhone5,D34_V_flat_move_0004,32
D02_Apple_iPhone4s,D02_V_indoor_still_0001,1
D18_Apple_iPhone5c,D18_V_flat_panrot_0001,16
D08_Samsung_GalaxyTab3,D08_V_indoor_move_0003,7
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_move_0001,0
D14_Apple_iPhone5c,D14_V_flat_move_0003,12
D04_LG_D290,D04_V_outdoor_move_0002,3
D19_Apple_iPhone6Plus,D19_V_flat_move_0001,17
D08_Samsung_GalaxyTab3,D08_V_flat_move_0002,7
D05_Apple_iPhone5c,D05_V_outdoor_still_0002,4
D19_Apple_iPhone6Plus,D19_V_outdoor_panrot_0001,17
D20_Apple_iPadMini,D20_V_indoor_panrot_0002,18
D22_Samsung_GalaxyTrendPlus,D22_V_outdoor_panrot_0002,20
D34_Apple_iPhone5,D34_V_flat_still_0002,32
D09_Apple_iPhone4,D09_V_indoor_move_0002,8
D03_Huawei_P9,D03_V_flat_still_0002,2
D06_Apple_iPhone6,D06_V_outdoor_still_0001,5
D28_Huawei_P8,D28_V_indoor_move_0002,26
D18_Apple_iPhone5c,D18_V_outdoor_move_0001,16
D22_Samsung_GalaxyTrendPlus,D22_V_outdoor_move_0002,20
D04_LG_D290,D04_V_flat_move_0002,3
D04_LG_D290,D04_V_indoor_panrot_0002,3
D10_Apple_iPhone4s,D10_V_outdoor_still_0001,9
D35_Samsung_GalaxyTabA,D35_V_flat_still_0001,33
D11_Samsung_GalaxyS3,D11_V_outdoor_panrot_0001,10
D32_OnePlus_A3003,D32_V_flat_panrot_0001,30
D34_Apple_iPhone5,D34_V_outdoor_still_0001,32
D22_Samsung_GalaxyTrendPlus,D22_V_indoor_panrot_0001,20
D23_Asus_Zenfone2Laser,D23_V_indoor_panrot_0002,21
D10_Apple_iPhone4s,D10_V_flat_move_0002,9
D23_Asus_Zenfone2Laser,D23_V_outdoor_panrot_0002,21
D02_Apple_iPhone4s,D02_V_indoor_move_0001,1
D28_Huawei_P8,D28_V_indoor_still_0001,26
D08_Samsung_GalaxyTab3,D08_V_flat_still_0002,7
D23_Asus_Zenfone2Laser,D23_V_flat_still_0002,21
D29_Apple_iPhone5,D29_V_indoor_panrot_0001,27
D30_Huawei_Honor5c,D30_V_flat_move_0001,28
D25_OnePlus_A3000,D25_V_outdoor_move_0001,23
D16_Huawei_P9Lite,D16_V_outdoor_still_0002,14
D06_Apple_iPhone6,D06_V_flat_still_0001,5
D35_Samsung_GalaxyTabA,D35_V_flat_move_0001,33
D29_Apple_iPhone5,D29_V_outdoor_still_0002,27
D13_Apple_iPad2,D13_V_indoor_still_0001,11
D14_Apple_iPhone5c,D14_V_outdoor_panrot_0001,12
D34_Apple_iPhone5,D34_V_indoor_move_0002,32
D10_Apple_iPhone4s,D10_V_outdoor_still_0002,9
D13_Apple_iPad2,D13_V_outdoor_still_0002,11
D11_Samsung_GalaxyS3,D11_V_outdoor_move_0001,10
D19_Apple_iPhone6Plus,D19_V_indoor_move_0001,17
D28_Huawei_P8,D28_V_indoor_panrot_0002,26
D11_Samsung_GalaxyS3,D11_V_outdoor_move_0002,10
D23_Asus_Zenfone2Laser,D23_V_flat_move_0003,21
D08_Samsung_GalaxyTab3,D08_V_indoor_move_0002,7
D33_Huawei_Ascend,D33_V_flat_still_0001,31
D20_Apple_iPadMini,D20_V_flat_still_0001,18
D05_Apple_iPhone5c,D05_V_indoor_still_0002,4
D09_Apple_iPhone4,D09_V_flat_move_0003,8
D28_Huawei_P8,D28_V_indoor_panrot_0001,26
D25_OnePlus_A3000,D25_V_flat_still_0001,23
D25_OnePlus_A3000,D25_V_flat_still_0002,23
D03_Huawei_P9,D03_V_flat_panrot_0001,2
D34_Apple_iPhone5,D34_V_flat_still_0004,32
D22_Samsung_GalaxyTrendPlus,D22_V_indoor_move_0002,20
D23_Asus_Zenfone2Laser,D23_V_outdoor_move_0002,21
D28_Huawei_P8,D28_V_outdoor_move_0001,26
D04_LG_D290,D04_V_indoor_still_0002,3
D04_LG_D290,D04_V_flat_move_0003,3
D20_Apple_iPadMini,D20_V_indoor_still_0002,18
D34_Apple_iPhone5,D34_V_flat_panrot_0002,32
D14_Apple_iPhone5c,D14_V_flat_still_0001,12
D04_LG_D290,D04_V_indoor_still_0001,3
D26_Samsung_GalaxyS3Mini,D26_V_outdoor_panrot_0002,24
D27_Samsung_GalaxyS5,D27_V_flat_panrot_0001,25
D35_Samsung_GalaxyTabA,D35_V_outdoor_move_0001,33
D03_Huawei_P9,D03_V_outdoor_move_0001,2
D09_Apple_iPhone4,D09_V_flat_panrot_0001,8
D15_Apple_iPhone6,D15_V_indoor_still_0002,13
D07_Lenovo_P70A,D07_V_flat_still_0001,6
D09_Apple_iPhone4,D09_V_indoor_move_0001,8
D30_Huawei_Honor5c,D30_V_flat_still_0002,28
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_still_0004,0
D31_Samsung_GalaxyS4Mini,D31_V_flat_move_0001,29
D18_Apple_iPhone5c,D18_V_indoor_still_0002,16
D07_Lenovo_P70A,D07_V_flat_move_0001,6
D14_Apple_iPhone5c,D14_V_flat_move_0001,12
D32_OnePlus_A3003,D32_V_outdoor_still_0001,30
D06_Apple_iPhone6,D06_V_flat_move_0001,5
D25_OnePlus_A3000,D25_V_indoor_move_0002,23
D27_Samsung_GalaxyS5,D27_V_outdoor_still_0002,25
D33_Huawei_Ascend,D33_V_outdoor_still_0001,31
D19_Apple_iPhone6Plus,D19_V_flat_still_0001,17
D19_Apple_iPhone6Plus,D19_V_indoor_move_0002,17
D03_Huawei_P9,D03_V_flat_panrot_0002,2
D20_Apple_iPadMini,D20_V_outdoor_still_0002,18
D30_Huawei_Honor5c,D30_V_flat_still_0001,28
D09_Apple_iPhone4,D09_V_indoor_panrot_0001,8
D14_Apple_iPhone5c,D14_V_flat_panrot_0002,12
D21_Wiko_Ridge4G,D21_V_outdoor_panrot_0001,19
D14_Apple_iPhone5c,D14_V_outdoor_panrot_0002,12
D19_Apple_iPhone6Plus,D19_V_flat_panrot_0002,17
D15_Apple_iPhone6,D15_V_indoor_move_0001,13
D34_Apple_iPhone5,D34_V_indoor_panrot_0002,32
D20_Apple_iPadMini,D20_V_indoor_panrot_0001,18
D34_Apple_iPhone5,D34_V_indoor_still_0002,32
D27_Samsung_GalaxyS5,D27_V_indoor_still_0001,25
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_panrot_0003,0
D01_Samsung_GalaxyS3Mini,D01_V_flat_move_0002,0
D24_Xiaomi_RedmiNote3,D24_V_indoor_move_0001,22
D35_Samsung_GalaxyTabA,D35_V_indoor_move_0001,33
D20_Apple_iPadMini,D20_V_outdoor_still_0001,18
D29_Apple_iPhone5,D29_V_outdoor_panrot_0001,27
D08_Samsung_GalaxyTab3,D08_V_indoor_panrot_0003,7
D10_Apple_iPhone4s,D10_V_outdoor_panrot_0001,9
D09_Apple_iPhone4,D09_V_flat_panrot_0002,8
D13_Apple_iPad2,D13_V_indoor_move_0002,11
D28_Huawei_P8,D28_V_indoor_move_0001,26
D23_Asus_Zenfone2Laser,D23_V_flat_panrot_0001,21
D23_Asus_Zenfone2Laser,D23_V_indoor_still_0001,21
D16_Huawei_P9Lite,D16_V_flat_move_0002,14
D25_OnePlus_A3000,D25_V_outdoor_panrot_0001,23
D24_Xiaomi_RedmiNote3,D24_V_outdoor_still_0001,22
D17_Microsoft_Lumia640LTE,D17_V_flat_move_0001,15
D34_Apple_iPhone5,D34_V_outdoor_move_0004,32
D11_Samsung_GalaxyS3,D11_V_outdoor_still_0002,10
D32_OnePlus_A3003,D32_V_flat_panrot_0002,30
D23_Asus_Zenfone2Laser,D23_V_outdoor_still_0001,21
D05_Apple_iPhone5c,D05_V_indoor_move_0002,4
D31_Samsung_GalaxyS4Mini,D31_V_indoor_panrot_0002,29
D23_Asus_Zenfone2Laser,D23_V_outdoor_panrot_0001,21
D31_Samsung_GalaxyS4Mini,D31_V_outdoor_still_0002,29
D04_LG_D290,D04_V_flat_panrot_0002,3
D08_Samsung_GalaxyTab3,D08_V_flat_move_0004,7
D17_Microsoft_Lumia640LTE,D17_V_indoor_panrot_0001,15
D33_Huawei_Ascend,D33_V_flat_move_0003,31
D06_Apple_iPhone6,D06_V_outdoor_panrot_0001,5
D07_Lenovo_P70A,D07_V_flat_panrot_0001,6
D16_Huawei_P9Lite,D16_V_indoor_still_0002,14
D10_Apple_iPhone4s,D10_V_flat_still_0001,9
D24_Xiaomi_RedmiNote3,D24_V_indoor_move_0002,22
D11_Samsung_GalaxyS3,D11_V_flat_panrot_0001,10
D08_Samsung_GalaxyTab3,D08_V_flat_move_0001,7
D29_Apple_iPhone5,D29_V_indoor_move_0001,27
D10_Apple_iPhone4s,D10_V_flat_move_0001,9
D26_Samsung_GalaxyS3Mini,D26_V_outdoor_still_0002,24
D18_Apple_iPhone5c,D18_V_outdoor_panrot_0001,16
D33_Huawei_Ascend,D33_V_indoor_panrot_0002,31
D31_Samsung_GalaxyS4Mini,D31_V_flat_panrot_0001,29
D03_Huawei_P9,D03_V_flat_still_0001,2
D15_Apple_iPhone6,D15_V_outdoor_still_0001,13
D02_Apple_iPhone4s,D02_V_indoor_panrot_0001,1
D08_Samsung_GalaxyTab3,D08_V_flat_panrot_0003,7
D23_Asus_Zenfone2Laser,D23_V_indoor_still_0002,21
D31_Samsung_GalaxyS4Mini,D31_V_outdoor_move_0002,29
D08_Samsung_GalaxyTab3,D08_V_indoor_panrot_0004,7
D15_Apple_iPhone6,D15_V_flat_move_0001,13
D15_Apple_iPhone6,D15_V_outdoor_move_0001,13
D08_Samsung_GalaxyTab3,D08_V_indoor_move_0004,7
D09_Apple_iPhone4,D09_V_flat_move_0002,8
D28_Huawei_P8,D28_V_flat_move_0001,26
D04_LG_D290,D04_V_flat_panrot_0001,3
D35_Samsung_GalaxyTabA,D35_V_outdoor_move_0002,33
D27_Samsung_GalaxyS5,D27_V_flat_panrot_0002,25
D08_Samsung_GalaxyTab3,D08_V_flat_still_0005,7
D21_Wiko_Ridge4G,D21_V_flat_still_0001,19
D01_Samsung_GalaxyS3Mini,D01_V_indoor_panrot_0001,0
D20_Apple_iPadMini,D20_V_outdoor_panrot_0002,18
D07_Lenovo_P70A,D07_V_indoor_panrot_0001,6
D13_Apple_iPad2,D13_V_indoor_still_0002,11
D19_Apple_iPhone6Plus,D19_V_indoor_still_0001,17
D32_OnePlus_A3003,D32_V_flat_move_0002,30
D18_Apple_iPhone5c,D18_V_flat_move_0002,16
D25_OnePlus_A3000,D25_V_indoor_still_0002,23
D33_Huawei_Ascend,D33_V_outdoor_panrot_0002,31
D15_Apple_iPhone6,D15_V_flat_move_0002,13
D27_Samsung_GalaxyS5,D27_V_indoor_move_0002,25
D21_Wiko_Ridge4G,D21_V_indoor_move_0001,19
D03_Huawei_P9,D03_V_indoor_still_0001,2
D32_OnePlus_A3003,D32_V_flat_still_0002,30
D34_Apple_iPhone5,D34_V_flat_still_0001,32
D02_Apple_iPhone4s,D02_V_outdoor_panrot_0002,1
D26_Samsung_GalaxyS3Mini,D26_V_indoor_move_0002,24
D29_Apple_iPhone5,D29_V_outdoor_still_0001,27
D02_Apple_iPhone4s,D02_V_outdoor_still_0002,1
D09_Apple_iPhone4,D09_V_flat_still_0002,8
D28_Huawei_P8,D28_V_flat_panrot_0002,26
D08_Samsung_GalaxyTab3,D08_V_flat_panrot_0004,7
D32_OnePlus_A3003,D32_V_outdoor_still_0002,30
D14_Apple_iPhone5c,D14_V_outdoor_still_0001,12
D31_Samsung_GalaxyS4Mini,D31_V_flat_panrot_0002,29
D33_Huawei_Ascend,D33_V_flat_panrot_0001,31
D31_Samsung_GalaxyS4Mini,D31_V_flat_still_0001,29
D08_Samsung_GalaxyTab3,D08_V_outdoor_panrot_0001,7
D06_Apple_iPhone6,D06_V_flat_panrot_0001,5
D19_Apple_iPhone6Plus,D19_V_flat_move_0002,17
D05_Apple_iPhone5c,D05_V_indoor_still_0001,4
D16_Huawei_P9Lite,D16_V_outdoor_panrot_0002,14
D08_Samsung_GalaxyTab3,D08_V_outdoor_panrot_0003,7
D07_Lenovo_P70A,D07_V_indoor_still_0002,6
D13_Apple_iPad2,D13_V_indoor_panrot_0002,11
D16_Huawei_P9Lite,D16_V_flat_move_0001,14
D03_Huawei_P9,D03_V_outdoor_still_0001,2
D05_Apple_iPhone5c,D05_V_indoor_move_0001,4
D30_Huawei_Honor5c,D30_V_flat_move_0002,28
D33_Huawei_Ascend,D33_V_flat_panrot_0002,31
D14_Apple_iPhone5c,D14_V_flat_still_0002,12
D13_Apple_iPad2,D13_V_outdoor_move_0001,11
D20_Apple_iPadMini,D20_V_flat_panrot_0001,18
D10_Apple_iPhone4s,D10_V_indoor_move_0001,9
D06_Apple_iPhone6,D06_V_outdoor_move_0001,5
D28_Huawei_P8,D28_V_flat_panrot_0001,26
D05_Apple_iPhone5c,D05_V_outdoor_panrot_0002,4
D15_Apple_iPhone6,D15_V_outdoor_panrot_0002,13
D26_Samsung_GalaxyS3Mini,D26_V_outdoor_still_0001,24
D07_Lenovo_P70A,D07_V_outdoor_still_0002,6
D21_Wiko_Ridge4G,D21_V_flat_move_0001,19
D28_Huawei_P8,D28_V_flat_move_0002,26
D24_Xiaomi_RedmiNote3,D24_V_flat_still_0002,22
D30_Huawei_Honor5c,D30_V_outdoor_move_0002,28
D01_Samsung_GalaxyS3Mini,D01_V_indoor_still_0001,0
D16_Huawei_P9Lite,D16_V_indoor_move_0001,14
D03_Huawei_P9,D03_V_flat_move_0002,2
D07_Lenovo_P70A,D07_V_outdoor_panrot_0001,6
D16_Huawei_P9Lite,D16_V_outdoor_panrot_0001,14
D03_Huawei_P9,D03_V_flat_move_0003,2
D33_Huawei_Ascend,D33_V_indoor_move_0002,31
D32_OnePlus_A3003,D32_V_indoor_move_0002,30
D27_Samsung_GalaxyS5,D27_V_flat_still_0002,25
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_move_0002,0
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_still_0003,0
D18_Apple_iPhone5c,D18_V_flat_move_0001,16
D27_Samsung_GalaxyS5,D27_V_indoor_move_0001,25
D20_Apple_iPadMini,D20_V_indoor_move_0002,18
D22_Samsung_GalaxyTrendPlus,D22_V_flat_panrot_0001,20
D24_Xiaomi_RedmiNote3,D24_V_outdoor_panrot_0001,22
D35_Samsung_GalaxyTabA,D35_V_outdoor_panrot_0002,33
D10_Apple_iPhone4s,D10_V_indoor_still_0002,9
D16_Huawei_P9Lite,D16_V_flat_still_0001,14
D04_LG_D290,D04_V_outdoor_still_0002,3
D19_Apple_iPhone6Plus,D19_V_outdoor_still_0002,17
D30_Huawei_Honor5c,D30_V_indoor_still_0002,28
D04_LG_D290,D04_V_outdoor_panrot_0001,3
D34_Apple_iPhone5,D34_V_outdoor_move_0001,32
D15_Apple_iPhone6,D15_V_indoor_move_0002,13
D06_Apple_iPhone6,D06_V_flat_panrot_0002,5
D10_Apple_iPhone4s,D10_V_indoor_panrot_0002,9
D04_LG_D290,D04_V_indoor_panrot_0001,3
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_move_0004,0
D03_Huawei_P9,D03_V_indoor_move_0001,2
D34_Apple_iPhone5,D34_V_outdoor_panrot_0001,32
D02_Apple_iPhone4s,D02_V_outdoor_still_0003,1
D31_Samsung_GalaxyS4Mini,D31_V_outdoor_move_0001,29
D26_Samsung_GalaxyS3Mini,D26_V_indoor_still_0001,24
D28_Huawei_P8,D28_V_outdoor_panrot_0002,26
D08_Samsung_GalaxyTab3,D08_V_indoor_still_0002,7
D22_Samsung_GalaxyTrendPlus,D22_V_indoor_move_0001,20
D27_Samsung_GalaxyS5,D27_V_outdoor_move_0002,25
D22_Samsung_GalaxyTrendPlus,D22_V_flat_move_0002,20
D08_Samsung_GalaxyTab3,D08_V_outdoor_still_0002,7
D32_OnePlus_A3003,D32_V_indoor_panrot_0002,30
D13_Apple_iPad2,D13_V_outdoor_still_0001,11
D11_Samsung_GalaxyS3,D11_V_flat_move_0001,10
D14_Apple_iPhone5c,D14_V_outdoor_still_0002,12
D30_Huawei_Honor5c,D30_V_indoor_panrot_0001,28
D32_OnePlus_A3003,D32_V_flat_move_0003,30
D29_Apple_iPhone5,D29_V_flat_still_0002,27
D34_Apple_iPhone5,D34_V_indoor_still_0001,32
D32_OnePlus_A3003,D32_V_indoor_still_0002,30
D30_Huawei_Honor5c,D30_V_flat_panrot_0002,28
D11_Samsung_GalaxyS3,D11_V_indoor_still_0001,10
D01_Samsung_GalaxyS3Mini,D01_V_flat_still_0001,0
D17_Microsoft_Lumia640LTE,D17_V_flat_move_0002,15
D11_Samsung_GalaxyS3,D11_V_indoor_panrot_0002,10
D30_Huawei_Honor5c,D30_V_outdoor_move_0001,28
D14_Apple_iPhone5c,D14_V_indoor_panrot_0001,12
D34_Apple_iPhone5,D34_V_flat_move_0002,32
D24_Xiaomi_RedmiNote3,D24_V_outdoor_still_0002,22
D25_OnePlus_A3000,D25_V_flat_panrot_0002,23
D30_Huawei_Honor5c,D30_V_indoor_move_0001,28
D14_Apple_iPhone5c,D14_V_flat_move_0002,12
D25_OnePlus_A3000,D25_V_indoor_panrot_0002,23
D28_Huawei_P8,D28_V_indoor_still_0002,26
D18_Apple_iPhone5c,D18_V_indoor_still_0001,16
D35_Samsung_GalaxyTabA,D35_V_outdoor_still_0001,33
D19_Apple_iPhone6Plus,D19_V_indoor_still_0002,17
D34_Apple_iPhone5,D34_V_flat_panrot_0003,32
D31_Samsung_GalaxyS4Mini,D31_V_outdoor_panrot_0001,29
D07_Lenovo_P70A,D07_V_indoor_move_0001,6
D29_Apple_iPhone5,D29_V_outdoor_panrot_0002,27
