model_id_list,dev_alphabetical_id,dev_numerical_id
D05_Apple_iPhone5c,D05_V_flat_move_0001,4
D19_Apple_iPhone6Plus,D19_V_outdoor_still_0001,17
D16_Huawei_P9Lite,D16_V_indoor_panrot_0002,14
D28_Huawei_P8,D28_V_flat_still_0002,26
D02_Apple_iPhone4s,D02_V_indoor_panrot_0001,1
D09_Apple_iPhone4,D09_V_flat_move_0001,8
D02_Apple_iPhone4s,D02_V_outdoor_still_0001,1
D17_Microsoft_Lumia640LTE,D17_V_indoor_move_0001,15
D06_Apple_iPhone6,D06_V_indoor_panrot_0002,5
D35_Samsung_GalaxyTabA,D35_V_flat_move_0002,33
D09_Apple_iPhone4,D09_V_indoor_still_0001,8
D29_Apple_iPhone5,D29_V_flat_still_0001,27
D17_Microsoft_Lumia640LTE,D17_V_indoor_still_0001,15
D31_Samsung_GalaxyS4Mini,D31_V_indoor_still_0002,29
D11_Samsung_GalaxyS3,D11_V_indoor_panrot_0002,10
D28_Huawei_P8,D28_V_outdoor_still_0001,26
D33_Huawei_Ascend,D33_V_indoor_move_0001,31
D18_Apple_iPhone5c,D18_V_flat_move_0002,16
D31_Samsung_GalaxyS4Mini,D31_V_indoor_panrot_0001,29
D24_Xiaomi_RedmiNote3,D24_V_indoor_still_0002,22
D07_Lenovo_P70A,D07_V_flat_move_0002,6
D21_Wiko_Ridge4G,D21_V_outdoor_still_0002,19
D14_Apple_iPhone5c,D14_V_indoor_still_0002,12
D33_Huawei_Ascend,D33_V_flat_still_0001,31
D14_Apple_iPhone5c,D14_V_outdoor_panrot_0001,12
D04_LG_D290,D04_V_flat_panrot_0001,3
D34_Apple_iPhone5,D34_V_indoor_panrot_0003,32
D08_Samsung_GalaxyTab3,D08_V_indoor_move_0002,7
D23_Asus_Zenfone2Laser,D23_V_indoor_move_0002,21
D34_Apple_iPhone5,D34_V_indoor_still_0001,32
D27_Samsung_GalaxyS5,D27_V_outdoor_panrot_0001,25
D13_Apple_iPad2,D13_V_outdoor_still_0001,11
D22_Samsung_GalaxyTrendPlus,D22_V_outdoor_panrot_0002,20
D33_Huawei_Ascend,D33_V_indoor_panrot_0002,31
D09_Apple_iPhone4,D09_V_indoor_still_0002,8
D07_Lenovo_P70A,D07_V_indoor_still_0002,6
D33_Huawei_Ascend,D33_V_outdoor_still_0001,31
D09_Apple_iPhone4,D09_V_flat_move_0002,8
D10_Apple_iPhone4s,D10_V_flat_still_0001,9
D35_Samsung_GalaxyTabA,D35_V_outdoor_panrot_0001,33
D01_Samsung_GalaxyS3Mini,D01_V_flat_move_0001,0
D27_Samsung_GalaxyS5,D27_V_flat_still_0002,25
D27_Samsung_GalaxyS5,D27_V_flat_move_0003,25
D06_Apple_iPhone6,D06_V_flat_move_0001,5
D07_Lenovo_P70A,D07_V_indoor_move_0002,6
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_move_0001,0
D28_Huawei_P8,D28_V_indoor_move_0001,26
D26_Samsung_GalaxyS3Mini,D26_V_flat_panrot_0001,24
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_still_0003,0
D34_Apple_iPhone5,D34_V_outdoor_move_0001,32
D34_Apple_iPhone5,D34_V_indoor_move_0001,32
D03_Huawei_P9,D03_V_flat_still_0001,2
D13_Apple_iPad2,D13_V_flat_move_0001,11
D30_Huawei_Honor5c,D30_V_outdoor_still_0001,28
D31_Samsung_GalaxyS4Mini,D31_V_indoor_panrot_0002,29
D06_Apple_iPhone6,D06_V_flat_panrot_0001,5
D27_Samsung_GalaxyS5,D27_V_indoor_panrot_0001,25
D06_Apple_iPhone6,D06_V_indoor_move_0001,5
D02_Apple_iPhone4s,D02_V_flat_panrot_0001,1
D25_OnePlus_A3000,D25_V_flat_move_0001,23
D35_Samsung_GalaxyTabA,D35_V_outdoor_panrot_0002,33
D08_Samsung_GalaxyTab3,D08_V_flat_move_0001,7
D16_Huawei_P9Lite,D16_V_flat_still_0001,14
D03_Huawei_P9,D03_V_outdoor_move_0002,2
D10_Apple_iPhone4s,D10_V_outdoor_panrot_0001,9
D22_Samsung_GalaxyTrendPlus,D22_V_indoor_panrot_0001,20
D35_Samsung_GalaxyTabA,D35_V_indoor_still_0002,33
D05_Apple_iPhone5c,D05_V_outdoor_panrot_0001,4
D08_Samsung_GalaxyTab3,D08_V_flat_move_0003,7
D34_Apple_iPhone5,D34_V_flat_panrot_0004,32
D08_Samsung_GalaxyTab3,D08_V_indoor_panrot_0004,7
D15_Apple_iPhone6,D15_V_indoor_still_0001,13
D14_Apple_iPhone5c,D14_V_flat_still_0002,12
D30_Huawei_Honor5c,D30_V_flat_move_0003,28
D24_Xiaomi_RedmiNote3,D24_V_flat_move_0001,22
D27_Samsung_GalaxyS5,D27_V_outdoor_still_0001,25
D14_Apple_iPhone5c,D14_V_flat_panrot_0001,12
D13_Apple_iPad2,D13_V_outdoor_move_0002,11
D03_Huawei_P9,D03_V_indoor_still_0002,2
D14_Apple_iPhone5c,D14_V_outdoor_still_0002,12
D04_LG_D290,D04_V_indoor_move_0001,3
D05_Apple_iPhone5c,D05_V_outdoor_move_0002,4
D26_Samsung_GalaxyS3Mini,D26_V_flat_still_0001,24
D32_OnePlus_A3003,D32_V_flat_still_0001,30
D04_LG_D290,D04_V_flat_panrot_0002,3
D30_Huawei_Honor5c,D30_V_outdoor_move_0002,28
D10_Apple_iPhone4s,D10_V_outdoor_panrot_0002,9
D13_Apple_iPad2,D13_V_indoor_move_0001,11
D10_Apple_iPhone4s,D10_V_outdoor_move_0001,9
D33_Huawei_Ascend,D33_V_outdoor_move_0002,31
D09_Apple_iPhone4,D09_V_flat_still_0001,8
D09_Apple_iPhone4,D09_V_indoor_move_0001,8
D15_Apple_iPhone6,D15_V_flat_still_0001,13
D11_Samsung_GalaxyS3,D11_V_indoor_move_0001,10
D20_Apple_iPadMini,D20_V_outdoor_move_0002,18
D21_Wiko_Ridge4G,D21_V_indoor_panrot_0001,19
D25_OnePlus_A3000,D25_V_outdoor_still_0002,23
D34_Apple_iPhone5,D34_V_flat_still_0003,32
D30_Huawei_Honor5c,D30_V_outdoor_still_0002,28
D28_Huawei_P8,D28_V_flat_move_0003,26
D30_Huawei_Honor5c,D30_V_indoor_still_0002,28
D30_Huawei_Honor5c,D30_V_outdoor_panrot_0002,28
D31_Samsung_GalaxyS4Mini,D31_V_outdoor_still_0001,29
D09_Apple_iPhone4,D09_V_indoor_panrot_0002,8
D23_Asus_Zenfone2Laser,D23_V_indoor_move_0001,21
D16_Huawei_P9Lite,D16_V_outdoor_still_0001,14
D32_OnePlus_A3003,D32_V_outdoor_move_0001,30
D28_Huawei_P8,D28_V_flat_panrot_0001,26
D11_Samsung_GalaxyS3,D11_V_outdoor_panrot_0002,10
D19_Apple_iPhone6Plus,D19_V_flat_panrot_0001,17
D05_Apple_iPhone5c,D05_V_flat_move_0003,4
D03_Huawei_P9,D03_V_flat_move_0002,2
D01_Samsung_GalaxyS3Mini,D01_V_indoor_move_0001,0
D08_Samsung_GalaxyTab3,D08_V_indoor_still_0002,7
D34_Apple_iPhone5,D34_V_indoor_move_0004,32
D21_Wiko_Ridge4G,D21_V_flat_still_0001,19
D05_Apple_iPhone5c,D05_V_flat_panrot_0002,4
D10_Apple_iPhone4s,D10_V_indoor_still_0001,9
D16_Huawei_P9Lite,D16_V_outdoor_panrot_0001,14
D34_Apple_iPhone5,D34_V_outdoor_move_0004,32
D08_Samsung_GalaxyTab3,D08_V_outdoor_still_0003,7
D03_Huawei_P9,D03_V_flat_move_0003,2
D22_Samsung_GalaxyTrendPlus,D22_V_flat_still_0001,20
D31_Samsung_GalaxyS4Mini,D31_V_flat_move_0003,29
D04_LG_D290,D04_V_flat_still_0002,3
D31_Samsung_GalaxyS4Mini,D31_V_flat_still_0001,29
D35_Samsung_GalaxyTabA,D35_V_flat_move_0001,33
D15_Apple_iPhone6,D15_V_flat_panrot_0001,13
D28_Huawei_P8,D28_V_outdoor_move_0001,26
D27_Samsung_GalaxyS5,D27_V_outdoor_move_0002,25
D20_Apple_iPadMini,D20_V_indoor_panrot_0001,18
D11_Samsung_GalaxyS3,D11_V_indoor_panrot_0001,10
D22_Samsung_GalaxyTrendPlus,D22_V_indoor_still_0001,20
D20_Apple_iPadMini,D20_V_flat_move_0002,18
D29_Apple_iPhone5,D29_V_indoor_still_0002,27
D27_Samsung_GalaxyS5,D27_V_indoor_still_0001,25
D08_Samsung_GalaxyTab3,D08_V_flat_panrot_0002,7
D11_Samsung_GalaxyS3,D11_V_flat_move_0001,10
D23_Asus_Zenfone2Laser,D23_V_outdoor_still_0001,21
D05_Apple_iPhone5c,D05_V_flat_panrot_0001,4
D04_LG_D290,D04_V_outdoor_still_0001,3
D27_Samsung_GalaxyS5,D27_V_indoor_still_0002,25
D18_Apple_iPhone5c,D18_V_flat_still_0002,16
D10_Apple_iPhone4s,D10_V_outdoor_still_0001,9
D29_Apple_iPhone5,D29_V_outdoor_panrot_0002,27
D23_Asus_Zenfone2Laser,D23_V_indoor_panrot_0002,21
D15_Apple_iPhone6,D15_V_outdoor_panrot_0001,13
D34_Apple_iPhone5,D34_V_flat_panrot_0002,32
D32_OnePlus_A3003,D32_V_flat_still_0002,30
D05_Apple_iPhone5c,D05_V_indoor_still_0001,4
D01_Samsung_GalaxyS3Mini,D01_V_indoor_move_0002,0
D18_Apple_iPhone5c,D18_V_indoor_panrot_0001,16
D08_Samsung_GalaxyTab3,D08_V_outdoor_panrot_0003,7
D33_Huawei_Ascend,D33_V_indoor_still_0002,31
D11_Samsung_GalaxyS3,D11_V_flat_panrot_0001,10
D07_Lenovo_P70A,D07_V_outdoor_move_0001,6
D32_OnePlus_A3003,D32_V_indoor_panrot_0001,30
D34_Apple_iPhone5,D34_V_flat_move_0005,32
D17_Microsoft_Lumia640LTE,D17_V_flat_move_0002,15
D32_OnePlus_A3003,D32_V_flat_panrot_0002,30
D26_Samsung_GalaxyS3Mini,D26_V_outdoor_move_0001,24
D34_Apple_iPhone5,D34_V_flat_move_0004,32
D34_Apple_iPhone5,D34_V_indoor_panrot_0004,32
D34_Apple_iPhone5,D34_V_outdoor_move_0002,32
D03_Huawei_P9,D03_V_outdoor_still_0002,2
D20_Apple_iPadMini,D20_V_indoor_panrot_0002,18
D15_Apple_iPhone6,D15_V_flat_move_0001,13
D13_Apple_iPad2,D13_V_indoor_panrot_0001,11
D28_Huawei_P8,D28_V_indoor_still_0001,26
D14_Apple_iPhone5c,D14_V_flat_panrot_0002,12
D31_Samsung_GalaxyS4Mini,D31_V_outdoor_panrot_0002,29
D19_Apple_iPhone6Plus,D19_V_outdoor_panrot_0002,17
D18_Apple_iPhone5c,D18_V_outdoor_still_0001,16
D28_Huawei_P8,D28_V_indoor_still_0002,26
D20_Apple_iPadMini,D20_V_indoor_still_0002,18
D19_Apple_iPhone6Plus,D19_V_flat_still_0002,17
D30_Huawei_Honor5c,D30_V_indoor_still_0001,28
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_still_0002,0
D11_Samsung_GalaxyS3,D11_V_flat_still_0002,10
D35_Samsung_GalaxyTabA,D35_V_outdoor_move_0002,33
D11_Samsung_GalaxyS3,D11_V_outdoor_move_0001,10
D20_Apple_iPadMini,D20_V_flat_move_0001,18
D33_Huawei_Ascend,D33_V_outdoor_move_0001,31
D05_Apple_iPhone5c,D05_V_indoor_panrot_0001,4
D24_Xiaomi_RedmiNote3,D24_V_indoor_panrot_0001,22
D26_Samsung_GalaxyS3Mini,D26_V_indoor_move_0001,24
D32_OnePlus_A3003,D32_V_flat_move_0001,30
D32_OnePlus_A3003,D32_V_flat_panrot_0001,30
D33_Huawei_Ascend,D33_V_indoor_panrot_0001,31
D04_LG_D290,D04_V_flat_still_0001,3
D08_Samsung_GalaxyTab3,D08_V_flat_still_0001,7
D18_Apple_iPhone5c,D18_V_indoor_still_0001,16
D16_Huawei_P9Lite,D16_V_flat_still_0002,14
D35_Samsung_GalaxyTabA,D35_V_indoor_move_0002,33
D14_Apple_iPhone5c,D14_V_outdoor_move_0001,12
D27_Samsung_GalaxyS5,D27_V_outdoor_still_0002,25
D08_Samsung_GalaxyTab3,D08_V_indoor_panrot_0003,7
D35_Samsung_GalaxyTabA,D35_V_indoor_still_0001,33
D17_Microsoft_Lumia640LTE,D17_V_indoor_panrot_0001,15
D34_Apple_iPhone5,D34_V_indoor_still_0002,32
D16_Huawei_P9Lite,D16_V_outdoor_move_0002,14
D32_OnePlus_A3003,D32_V_outdoor_panrot_0002,30
D34_Apple_iPhone5,D34_V_flat_move_0002,32
D19_Apple_iPhone6Plus,D19_V_indoor_move_0002,17
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_move_0004,0
D11_Samsung_GalaxyS3,D11_V_outdoor_panrot_0001,10
D26_Samsung_GalaxyS3Mini,D26_V_indoor_panrot_0001,24
D25_OnePlus_A3000,D25_V_outdoor_panrot_0002,23
D09_Apple_iPhone4,D09_V_outdoor_move_0001,8
D15_Apple_iPhone6,D15_V_flat_panrot_0002,13
D03_Huawei_P9,D03_V_indoor_move_0001,2
D16_Huawei_P9Lite,D16_V_indoor_panrot_0001,14
D08_Samsung_GalaxyTab3,D08_V_outdoor_still_0004,7
D29_Apple_iPhone5,D29_V_outdoor_move_0001,27
D23_Asus_Zenfone2Laser,D23_V_flat_move_0002,21
D04_LG_D290,D04_V_indoor_panrot_0002,3
D14_Apple_iPhone5c,D14_V_indoor_move_0002,12
D25_OnePlus_A3000,D25_V_flat_still_0002,23
D19_Apple_iPhone6Plus,D19_V_outdoor_move_0001,17
D07_Lenovo_P70A,D07_V_flat_move_0003,6
D34_Apple_iPhone5,D34_V_indoor_still_0004,32
D07_Lenovo_P70A,D07_V_indoor_panrot_0002,6
D25_OnePlus_A3000,D25_V_indoor_panrot_0001,23
D19_Apple_iPhone6Plus,D19_V_indoor_still_0002,17
D26_Samsung_GalaxyS3Mini,D26_V_indoor_still_0001,24
D09_Apple_iPhone4,D09_V_outdoor_move_0002,8
D25_OnePlus_A3000,D25_V_indoor_still_0001,23
D08_Samsung_GalaxyTab3,D08_V_outdoor_move_0003,7
D34_Apple_iPhone5,D34_V_outdoor_panrot_0002,32
D32_OnePlus_A3003,D32_V_outdoor_still_0002,30
D23_Asus_Zenfone2Laser,D23_V_indoor_still_0001,21
D02_Apple_iPhone4s,D02_V_outdoor_panrot_0001,1
D08_Samsung_GalaxyTab3,D08_V_outdoor_panrot_0004,7
D06_Apple_iPhone6,D06_V_indoor_panrot_0001,5
D15_Apple_iPhone6,D15_V_outdoor_move_0001,13
D03_Huawei_P9,D03_V_outdoor_move_0001,2
D25_OnePlus_A3000,D25_V_flat_move_0002,23
D07_Lenovo_P70A,D07_V_outdoor_still_0001,6
D25_OnePlus_A3000,D25_V_outdoor_move_0002,23
D09_Apple_iPhone4,D09_V_indoor_move_0002,8
D03_Huawei_P9,D03_V_indoor_move_0002,2
D09_Apple_iPhone4,D09_V_outdoor_panrot_0001,8
D15_Apple_iPhone6,D15_V_indoor_panrot_0001,13
D07_Lenovo_P70A,D07_V_flat_panrot_0002,6
D04_LG_D290,D04_V_outdoor_move_0001,3
D16_Huawei_P9Lite,D16_V_indoor_still_0001,14
D33_Huawei_Ascend,D33_V_indoor_move_0002,31
D18_Apple_iPhone5c,D18_V_indoor_move_0001,16
D09_Apple_iPhone4,D09_V_flat_still_0002,8
D31_Samsung_GalaxyS4Mini,D31_V_flat_move_0001,29
D35_Samsung_GalaxyTabA,D35_V_indoor_move_0001,33
D06_Apple_iPhone6,D06_V_outdoor_still_0002,5
D06_Apple_iPhone6,D06_V_flat_move_0002,5
D25_OnePlus_A3000,D25_V_outdoor_still_0001,23
D28_Huawei_P8,D28_V_flat_panrot_0002,26
D16_Huawei_P9Lite,D16_V_flat_move_0003,14
D20_Apple_iPadMini,D20_V_outdoor_still_0002,18
D29_Apple_iPhone5,D29_V_flat_panrot_0001,27
D23_Asus_Zenfone2Laser,D23_V_outdoor_panrot_0001,21
D11_Samsung_GalaxyS3,D11_V_indoor_move_0002,10
D34_Apple_iPhone5,D34_V_flat_still_0004,32
D31_Samsung_GalaxyS4Mini,D31_V_indoor_still_0001,29
D16_Huawei_P9Lite,D16_V_outdoor_move_0001,14
D19_Apple_iPhone6Plus,D19_V_indoor_still_0001,17
D05_Apple_iPhone5c,D05_V_outdoor_still_0001,4
D01_Samsung_GalaxyS3Mini,D01_V_flat_panrot_0001,0
D24_Xiaomi_RedmiNote3,D24_V_flat_panrot_0001,22
D11_Samsung_GalaxyS3,D11_V_outdoor_move_0002,10
D02_Apple_iPhone4s,D02_V_flat_move_0001,1
D04_LG_D290,D04_V_indoor_still_0002,3
D24_Xiaomi_RedmiNote3,D24_V_indoor_panrot_0002,22
D23_Asus_Zenfone2Laser,D23_V_outdoor_still_0002,21
D08_Samsung_GalaxyTab3,D08_V_indoor_panrot_0001,7
D03_Huawei_P9,D03_V_outdoor_panrot_0002,2
D21_Wiko_Ridge4G,D21_V_indoor_move_0001,19
D03_Huawei_P9,D03_V_indoor_panrot_0001,2
D22_Samsung_GalaxyTrendPlus,D22_V_outdoor_still_0001,20
D08_Samsung_GalaxyTab3,D08_V_flat_still_0004,7
D23_Asus_Zenfone2Laser,D23_V_indoor_panrot_0001,21
D18_Apple_iPhone5c,D18_V_flat_panrot_0001,16
D19_Apple_iPhone6Plus,D19_V_outdoor_move_0002,17
D02_Apple_iPhone4s,D02_V_indoor_move_0001,1
D24_Xiaomi_RedmiNote3,D24_V_indoor_move_0002,22
D02_Apple_iPhone4s,D02_V_outdoor_still_0003,1
D30_Huawei_Honor5c,D30_V_flat_panrot_0001,28
D21_Wiko_Ridge4G,D21_V_outdoor_move_0001,19
D32_OnePlus_A3003,D32_V_outdoor_move_0002,30
D13_Apple_iPad2,D13_V_indoor_still_0001,11
D10_Apple_iPhone4s,D10_V_indoor_move_0002,9
D32_OnePlus_A3003,D32_V_flat_move_0002,30
D05_Apple_iPhone5c,D05_V_indoor_panrot_0002,4
D24_Xiaomi_RedmiNote3,D24_V_outdoor_panrot_0002,22
D17_Microsoft_Lumia640LTE,D17_V_outdoor_panrot_0001,15
D08_Samsung_GalaxyTab3,D08_V_outdoor_still_0001,7
D23_Asus_Zenfone2Laser,D23_V_flat_still_0002,21
D13_Apple_iPad2,D13_V_indoor_move_0002,11
D26_Samsung_GalaxyS3Mini,D26_V_outdoor_still_0001,24
D13_Apple_iPad2,D13_V_flat_panrot_0001,11
D29_Apple_iPhone5,D29_V_flat_move_0003,27
D03_Huawei_P9,D03_V_outdoor_panrot_0001,2
D25_OnePlus_A3000,D25_V_flat_panrot_0001,23
D05_Apple_iPhone5c,D05_V_flat_move_0002,4
D10_Apple_iPhone4s,D10_V_indoor_still_0002,9
D13_Apple_iPad2,D13_V_outdoor_move_0001,11
D13_Apple_iPad2,D13_V_flat_still_0001,11
D28_Huawei_P8,D28_V_indoor_panrot_0001,26
D01_Samsung_GalaxyS3Mini,D01_V_indoor_panrot_0002,0
D14_Apple_iPhone5c,D14_V_outdoor_panrot_0002,12
D09_Apple_iPhone4,D09_V_flat_panrot_0002,8
D34_Apple_iPhone5,D34_V_indoor_panrot_0001,32
D29_Apple_iPhone5,D29_V_outdoor_move_0002,27
D08_Samsung_GalaxyTab3,D08_V_outdoor_move_0002,7
D15_Apple_iPhone6,D15_V_indoor_still_0002,13
D07_Lenovo_P70A,D07_V_flat_still_0002,6
D25_OnePlus_A3000,D25_V_indoor_panrot_0002,23
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_panrot_0003,0
D01_Samsung_GalaxyS3Mini,D01_V_outdoor_panrot_0004,0
D29_Apple_iPhone5,D29_V_flat_move_0001,27
D04_LG_D290,D04_V_outdoor_move_0002,3
D22_Samsung_GalaxyTrendPlus,D22_V_outdoor_move_0001,20
D19_Apple_iPhone6Plus,D19_V_indoor_panrot_0002,17
D10_Apple_iPhone4s,D10_V_outdoor_still_0002,9
D19_Apple_iPhone6Plus,D19_V_indoor_panrot_0001,17
D29_Apple_iPhone5,D29_V_indoor_panrot_0002,27
D01_Samsung_GalaxyS3Mini,D01_V_indoor_still_0001,0
D28_Huawei_P8,D28_V_indoor_panrot_0002,26
D33_Huawei_Ascend,D33_V_flat_panrot_0001,31
D08_Samsung_GalaxyTab3,D08_V_flat_still_0002,7
D28_Huawei_P8,D28_V_flat_still_0001,26
D06_Apple_iPhone6,D06_V_flat_still_0001,5
D23_Asus_Zenfone2Laser,D23_V_indoor_still_0002,21
D33_Huawei_Ascend,D33_V_outdoor_panrot_0002,31
D29_Apple_iPhone5,D29_V_flat_move_0002,27
D22_Samsung_GalaxyTrendPlus,D22_V_indoor_panrot_0002,20
D25_OnePlus_A3000,D25_V_indoor_still_0002,23
D08_Samsung_GalaxyTab3,D08_V_flat_still_0005,7
D08_Samsung_GalaxyTab3,D08_V_flat_move_0002,7
D16_Huawei_P9Lite,D16_V_flat_move_0002,14
D29_Apple_iPhone5,D29_V_flat_panrot_0002,27
D19_Apple_iPhone6Plus,D19_V_flat_move_0003,17
D31_Samsung_GalaxyS4Mini,D31_V_indoor_move_0002,29
D26_Samsung_GalaxyS3Mini,D26_V_indoor_still_0002,24
D34_Apple_iPhone5,D34_V_indoor_still_0003,32
D08_Samsung_GalaxyTab3,D08_V_flat_still_0003,7
D18_Apple_iPhone5c,D18_V_indoor_still_0002,16
D26_Samsung_GalaxyS3Mini,D26_V_indoor_move_0002,24
D06_Apple_iPhone6,D06_V_outdoor_move_0002,5
D07_Lenovo_P70A,D07_V_indoor_panrot_0001,6
D30_Huawei_Honor5c,D30_V_flat_still_0001,28
D15_Apple_iPhone6,D15_V_flat_move_0002,13
D27_Samsung_GalaxyS5,D27_V_outdoor_move_0001,25
D11_Samsung_GalaxyS3,D11_V_indoor_still_0002,10
D04_LG_D290,D04_V_outdoor_panrot_0002,3
D22_Samsung_GalaxyTrendPlus,D22_V_flat_panrot_0001,20
