model_id_list,dev_alphabetical_id,dev_numerical_id
D23_Asus_Zenfone2Laser,D23_V_outdoorYT_move_0002,21
D03_Huawei_P9,D03_V_outdoorYT_still_0002,2
D26_Samsung_GalaxyS3Mini,D26_V_indoorYT_panrot_0002,24
D30_Huawei_Honor5c,D30_V_outdoorYT_still_0001,28
D27_Samsung_GalaxyS5,D27_V_flatYT_panrot_0001,25
D35_Samsung_GalaxyTabA,D35_V_flatYT_move_0001,33
D14_Apple_iPhone5c,D14_V_outdoorYT_still_0002,12
D33_Huawei_Ascend,D33_V_flatYT_move_0003,31
D25_OnePlus_A3000,D25_V_flatYT_move_0002,23
D29_Apple_iPhone5,D29_V_indoorYT_panrot_0002,27
D20_Apple_iPadMini,D20_V_outdoorYT_move_0002,18
D32_OnePlus_A3003,D32_V_flatYT_move_0003,30
D08_Samsung_GalaxyTab3,D08_V_flatYT_move_0001,7
D19_Apple_iPhone6Plus,D19_V_outdoorYT_move_0001,17
D34_Apple_iPhone5,D34_V_indoorYT_move_0001,32
D23_Asus_Zenfone2Laser,D23_V_indoorYT_still_0002,21
D17_Microsoft_Lumia640LTE,D17_V_indoorYT_still_0001,15
D35_Samsung_GalaxyTabA,D35_V_flatYT_panrot_0001,33
D21_Wiko_Ridge4G,D21_V_outdoorYT_still_0002,19
D27_Samsung_GalaxyS5,D27_V_indoorYT_still_0002,25
D33_Huawei_Ascend,D33_V_flatYT_still_0001,31
D13_Apple_iPad2,D13_V_flatYT_panrot_0001,11
D09_Apple_iPhone4,D09_V_flatYT_panrot_0002,8
D26_Samsung_GalaxyS3Mini,D26_V_outdoorYT_move_0001,24
D09_Apple_iPhone4,D09_V_flatYT_panrot_0001,8
D34_Apple_iPhone5,D34_V_outdoorYT_move_0004,32
D25_OnePlus_A3000,D25_V_flatYT_move_0001,23
D10_Apple_iPhone4s,D10_V_outdoorYT_still_0001,9
D22_Samsung_GalaxyTrendPlus,D22_V_flatYT_still_0001,20
D05_Apple_iPhone5c,D05_V_flatYT_move_0001,4
D06_Apple_iPhone6,D06_V_outdoorYT_panrot_0001,5
D01_Samsung_GalaxyS3Mini,D01_V_outdoorYT_panrot_0003,0
D11_Samsung_GalaxyS3,D11_V_flatYT_panrot_0001,10
D02_Apple_iPhone4s,D02_V_indoorYT_panrot_0001,1
D23_Asus_Zenfone2Laser,D23_V_outdoorYT_still_0002,21
D34_Apple_iPhone5,D34_V_indoorYT_panrot_0004,32
D29_Apple_iPhone5,D29_V_flatYT_still_0001,27
D04_LG_D290,D04_V_indoorYT_move_0002,3
D24_Xiaomi_RedmiNote3,D24_V_indoorYT_still_0001,22
D06_Apple_iPhone6,D06_V_indoorYT_panrot_0002,5
D09_Apple_iPhone4,D09_V_outdoorYT_panrot_0001,8
D09_Apple_iPhone4,D09_V_indoorYT_still_0002,8
D32_OnePlus_A3003,D32_V_flatYT_move_0001,30
D28_Huawei_P8,D28_V_outdoorYT_move_0001,26
D24_Xiaomi_RedmiNote3,D24_V_flatYT_move_0002,22
D03_Huawei_P9,D03_V_flatYT_still_0002,2
D07_Lenovo_P70A,D07_V_flatYT_still_0002,6
D07_Lenovo_P70A,D07_V_flatYT_move_0001,6
D18_Apple_iPhone5c,D18_V_outdoorYT_move_0001,16
D16_Huawei_P9Lite,D16_V_indoorYT_move_0002,14
D26_Samsung_GalaxyS3Mini,D26_V_outdoorYT_still_0002,24
D13_Apple_iPad2,D13_V_outdoorYT_panrot_0002,11
D05_Apple_iPhone5c,D05_V_flatYT_panrot_0001,4
D04_LG_D290,D04_V_outdoorYT_move_0002,3
D16_Huawei_P9Lite,D16_V_flatYT_move_0001,14
D35_Samsung_GalaxyTabA,D35_V_outdoorYT_panrot_0002,33
D09_Apple_iPhone4,D09_V_indoorYT_panrot_0002,8
D15_Apple_iPhone6,D15_V_flatYT_still_0002,13
D14_Apple_iPhone5c,D14_V_flatYT_panrot_0002,12
D08_Samsung_GalaxyTab3,D08_V_indoorYT_panrot_0001,7
D23_Asus_Zenfone2Laser,D23_V_flatYT_panrot_0002,21
D29_Apple_iPhone5,D29_V_indoorYT_still_0001,27
D34_Apple_iPhone5,D34_V_indoorYT_panrot_0003,32
D05_Apple_iPhone5c,D05_V_outdoorYT_move_0002,4
D29_Apple_iPhone5,D29_V_indoorYT_panrot_0001,27
D20_Apple_iPadMini,D20_V_indoorYT_move_0002,18
D03_Huawei_P9,D03_V_indoorYT_still_0001,2
D14_Apple_iPhone5c,D14_V_flatYT_panrot_0001,12
D19_Apple_iPhone6Plus,D19_V_flatYT_panrot_0002,17
D24_Xiaomi_RedmiNote3,D24_V_outdoorYT_panrot_0002,22
D05_Apple_iPhone5c,D05_V_indoorYT_move_0002,4
D11_Samsung_GalaxyS3,D11_V_indoorYT_move_0001,10
D20_Apple_iPadMini,D20_V_outdoorYT_panrot_0002,18
D31_Samsung_GalaxyS4Mini,D31_V_outdoorYT_still_0001,29
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorYT_still_0002,20
D26_Samsung_GalaxyS3Mini,D26_V_outdoorYT_panrot_0001,24
D13_Apple_iPad2,D13_V_flatYT_still_0001,11
D23_Asus_Zenfone2Laser,D23_V_indoorYT_move_0001,21
D19_Apple_iPhone6Plus,D19_V_indoorYT_panrot_0001,17
D32_OnePlus_A3003,D32_V_outdoorYT_still_0001,30
D08_Samsung_GalaxyTab3,D08_V_indoorYT_move_0001,7
D06_Apple_iPhone6,D06_V_flatYT_still_0001,5
D16_Huawei_P9Lite,D16_V_outdoorYT_move_0002,14
D28_Huawei_P8,D28_V_indoorYT_still_0002,26
D33_Huawei_Ascend,D33_V_indoorYT_panrot_0001,31
D11_Samsung_GalaxyS3,D11_V_outdoorYT_still_0001,10
D16_Huawei_P9Lite,D16_V_outdoorYT_panrot_0001,14
D27_Samsung_GalaxyS5,D27_V_indoorYT_still_0001,25
D13_Apple_iPad2,D13_V_outdoorYT_move_0002,11
D19_Apple_iPhone6Plus,D19_V_indoorYT_still_0001,17
D09_Apple_iPhone4,D09_V_indoorYT_move_0001,8
D19_Apple_iPhone6Plus,D19_V_outdoorYT_move_0002,17
D06_Apple_iPhone6,D06_V_outdoorYT_still_0001,5
D35_Samsung_GalaxyTabA,D35_V_indoorYT_panrot_0002,33
D27_Samsung_GalaxyS5,D27_V_flatYT_move_0002,25
D22_Samsung_GalaxyTrendPlus,D22_V_flatYT_panrot_0001,20
D24_Xiaomi_RedmiNote3,D24_V_flatYT_panrot_0001,22
D04_LG_D290,D04_V_flatYT_move_0001,3
D15_Apple_iPhone6,D15_V_outdoorYT_move_0002,13
D14_Apple_iPhone5c,D14_V_indoorYT_move_0001,12
D30_Huawei_Honor5c,D30_V_outdoorYT_still_0002,28
D28_Huawei_P8,D28_V_indoorYT_panrot_0002,26
D04_LG_D290,D04_V_indoorYT_move_0001,3
D05_Apple_iPhone5c,D05_V_outdoorYT_panrot_0001,4
D25_OnePlus_A3000,D25_V_indoorYT_move_0002,23
D04_LG_D290,D04_V_flatYT_still_0002,3
D18_Apple_iPhone5c,D18_V_flatYT_still_0002,16
D18_Apple_iPhone5c,D18_V_indoorYT_panrot_0001,16
D23_Asus_Zenfone2Laser,D23_V_flatYT_move_0002,21
D03_Huawei_P9,D03_V_flatYT_move_0001,2
D09_Apple_iPhone4,D09_V_outdoorYT_panrot_0002,8
D07_Lenovo_P70A,D07_V_indoorYT_still_0002,6
D10_Apple_iPhone4s,D10_V_indoorYT_panrot_0001,9
D01_Samsung_GalaxyS3Mini,D01_V_flatYT_still_0001,0
D30_Huawei_Honor5c,D30_V_indoorYT_move_0001,28
D23_Asus_Zenfone2Laser,D23_V_indoorYT_move_0002,21
D07_Lenovo_P70A,D07_V_indoorYT_panrot_0002,6
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorYT_panrot_0002,20
D32_OnePlus_A3003,D32_V_outdoorYT_still_0002,30
D07_Lenovo_P70A,D07_V_outdoorYT_panrot_0002,6
D26_Samsung_GalaxyS3Mini,D26_V_indoorYT_move_0001,24
D32_OnePlus_A3003,D32_V_flatYT_still_0001,30
D23_Asus_Zenfone2Laser,D23_V_indoorYT_panrot_0001,21
D34_Apple_iPhone5,D34_V_indoorYT_panrot_0002,32
D24_Xiaomi_RedmiNote3,D24_V_indoorYT_move_0001,22
D18_Apple_iPhone5c,D18_V_flatYT_move_0001,16
D10_Apple_iPhone4s,D10_V_outdoorYT_panrot_0001,9
D15_Apple_iPhone6,D15_V_indoorYT_move_0002,13
D17_Microsoft_Lumia640LTE,D17_V_flatYT_move_0002,15
D15_Apple_iPhone6,D15_V_indoorYT_panrot_0002,13
D16_Huawei_P9Lite,D16_V_flatYT_still_0002,14
D33_Huawei_Ascend,D33_V_flatYT_panrot_0001,31
D30_Huawei_Honor5c,D30_V_indoorYT_still_0001,28
D33_Huawei_Ascend,D33_V_indoorYT_move_0001,31
D02_Apple_iPhone4s,D02_V_indoorYT_move_0001,1
D01_Samsung_GalaxyS3Mini,D01_V_flatYT_panrot_0001,0
D21_Wiko_Ridge4G,D21_V_flatYT_panrot_0001,19
D33_Huawei_Ascend,D33_V_outdoorYT_panrot_0001,31
D27_Samsung_GalaxyS5,D27_V_indoorYT_move_0002,25
D08_Samsung_GalaxyTab3,D08_V_indoorYT_still_0002,7
D11_Samsung_GalaxyS3,D11_V_outdoorYT_panrot_0001,10
D10_Apple_iPhone4s,D10_V_flatYT_move_0002,9
D14_Apple_iPhone5c,D14_V_flatYT_move_0002,12
D27_Samsung_GalaxyS5,D27_V_indoorYT_move_0001,25
D20_Apple_iPadMini,D20_V_outdoorYT_panrot_0001,18
D24_Xiaomi_RedmiNote3,D24_V_outdoorYT_move_0001,22
D17_Microsoft_Lumia640LTE,D17_V_indoorYT_move_0001,15
D24_Xiaomi_RedmiNote3,D24_V_flatYT_move_0001,22
D21_Wiko_Ridge4G,D21_V_flatYT_move_0001,19
D18_Apple_iPhone5c,D18_V_flatYT_move_0002,16
D32_OnePlus_A3003,D32_V_flatYT_still_0002,30
D13_Apple_iPad2,D13_V_flatYT_move_0002,11
D31_Samsung_GalaxyS4Mini,D31_V_outdoorYT_move_0001,29
D19_Apple_iPhone6Plus,D19_V_indoorYT_panrot_0002,17
D06_Apple_iPhone6,D06_V_outdoorYT_still_0002,5
D34_Apple_iPhone5,D34_V_indoorYT_still_0002,32
D26_Samsung_GalaxyS3Mini,D26_V_indoorYT_move_0002,24
D29_Apple_iPhone5,D29_V_outdoorYT_panrot_0001,27
D04_LG_D290,D04_V_outdoorYT_still_0001,3
D08_Samsung_GalaxyTab3,D08_V_indoorYT_move_0003,7
D35_Samsung_GalaxyTabA,D35_V_indoorYT_move_0001,33
D25_OnePlus_A3000,D25_V_outdoorYT_move_0001,23
D07_Lenovo_P70A,D07_V_indoorYT_move_0002,6
D07_Lenovo_P70A,D07_V_indoorYT_panrot_0001,6
D17_Microsoft_Lumia640LTE,D17_V_outdoorYT_panrot_0001,15
D11_Samsung_GalaxyS3,D11_V_flatYT_panrot_0002,10
D29_Apple_iPhone5,D29_V_outdoorYT_still_0001,27
D13_Apple_iPad2,D13_V_indoorYT_move_0002,11
D25_OnePlus_A3000,D25_V_outdoorYT_move_0002,23
D28_Huawei_P8,D28_V_outdoorYT_still_0002,26
D10_Apple_iPhone4s,D10_V_flatYT_move_0001,9
D24_Xiaomi_RedmiNote3,D24_V_outdoorYT_move_0002,22
D19_Apple_iPhone6Plus,D19_V_flatYT_move_0001,17
D19_Apple_iPhone6Plus,D19_V_flatYT_panrot_0001,17
D31_Samsung_GalaxyS4Mini,D31_V_indoorYT_still_0001,29
D08_Samsung_GalaxyTab3,D08_V_flatYT_panrot_0003,7
D04_LG_D290,D04_V_flatYT_panrot_0001,3
D26_Samsung_GalaxyS3Mini,D26_V_indoorYT_still_0002,24
D23_Asus_Zenfone2Laser,D23_V_flatYT_still_0002,21
D25_OnePlus_A3000,D25_V_indoorYT_panrot_0001,23
D11_Samsung_GalaxyS3,D11_V_flatYT_move_0002,10
D15_Apple_iPhone6,D15_V_indoorYT_still_0001,13
D03_Huawei_P9,D03_V_indoorYT_panrot_0001,2
D15_Apple_iPhone6,D15_V_indoorYT_move_0001,13
D02_Apple_iPhone4s,D02_V_indoorYT_still_0001,1
D25_OnePlus_A3000,D25_V_indoorYT_still_0001,23
D10_Apple_iPhone4s,D10_V_flatYT_still_0001,9
D08_Samsung_GalaxyTab3,D08_V_indoorYT_move_0002,7
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_still_0001,7
D11_Samsung_GalaxyS3,D11_V_flatYT_still_0001,10
D30_Huawei_Honor5c,D30_V_outdoorYT_panrot_0001,28
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_panrot_0003,7
D09_Apple_iPhone4,D09_V_flatYT_move_0001,8
D02_Apple_iPhone4s,D02_V_flatYT_move_0001,1
D32_OnePlus_A3003,D32_V_indoorYT_still_0001,30
D16_Huawei_P9Lite,D16_V_indoorYT_still_0002,14
D35_Samsung_GalaxyTabA,D35_V_outdoorYT_move_0002,33
D30_Huawei_Honor5c,D30_V_outdoorYT_move_0001,28
D09_Apple_iPhone4,D09_V_flatYT_move_0003,8
D09_Apple_iPhone4,D09_V_outdoorYT_still_0002,8
D27_Samsung_GalaxyS5,D27_V_outdoorYT_still_0001,25
D16_Huawei_P9Lite,D16_V_outdoorYT_still_0002,14
D18_Apple_iPhone5c,D18_V_indoorYT_still_0001,16
D10_Apple_iPhone4s,D10_V_outdoorYT_move_0001,9
D05_Apple_iPhone5c,D05_V_flatYT_move_0003,4
D34_Apple_iPhone5,D34_V_outdoorYT_move_0003,32
D25_OnePlus_A3000,D25_V_indoorYT_panrot_0002,23
D27_Samsung_GalaxyS5,D27_V_outdoorYT_move_0001,25
D02_Apple_iPhone4s,D02_V_flatYT_still_0001,1
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_still_0002,7
D22_Samsung_GalaxyTrendPlus,D22_V_indoorYT_still_0001,20
D02_Apple_iPhone4s,D02_V_outdoorYT_move_0001,1
D20_Apple_iPadMini,D20_V_outdoorYT_still_0001,18
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_still_0004,7
D14_Apple_iPhone5c,D14_V_outdoorYT_panrot_0001,12
D20_Apple_iPadMini,D20_V_flatYT_move_0001,18
D33_Huawei_Ascend,D33_V_outdoorYT_still_0001,31
D19_Apple_iPhone6Plus,D19_V_flatYT_still_0002,17
D32_OnePlus_A3003,D32_V_indoorYT_still_0002,30
D16_Huawei_P9Lite,D16_V_outdoorYT_panrot_0002,14
D26_Samsung_GalaxyS3Mini,D26_V_outdoorYT_panrot_0002,24
D22_Samsung_GalaxyTrendPlus,D22_V_flatYT_move_0002,20
D04_LG_D290,D04_V_indoorYT_panrot_0001,3
D30_Huawei_Honor5c,D30_V_indoorYT_move_0002,28
D28_Huawei_P8,D28_V_outdoorYT_panrot_0001,26
D03_Huawei_P9,D03_V_flatYT_panrot_0002,2
D28_Huawei_P8,D28_V_flatYT_still_0002,26
D03_Huawei_P9,D03_V_flatYT_move_0003,2
D10_Apple_iPhone4s,D10_V_outdoorYT_still_0002,9
D27_Samsung_GalaxyS5,D27_V_outdoorYT_panrot_0002,25
D08_Samsung_GalaxyTab3,D08_V_flatYT_panrot_0004,7
D30_Huawei_Honor5c,D30_V_indoorYT_panrot_0002,28
D14_Apple_iPhone5c,D14_V_flatYT_still_0001,12
D29_Apple_iPhone5,D29_V_flatYT_move_0001,27
D32_OnePlus_A3003,D32_V_indoorYT_panrot_0002,30
D29_Apple_iPhone5,D29_V_flatYT_still_0002,27
D09_Apple_iPhone4,D09_V_outdoorYT_still_0001,8
D06_Apple_iPhone6,D06_V_outdoorYT_move_0001,5
D19_Apple_iPhone6Plus,D19_V_indoorYT_move_0001,17
D05_Apple_iPhone5c,D05_V_indoorYT_still_0001,4
D18_Apple_iPhone5c,D18_V_indoorYT_move_0001,16
D08_Samsung_GalaxyTab3,D08_V_indoorYT_panrot_0002,7
D07_Lenovo_P70A,D07_V_flatYT_panrot_0002,6
D35_Samsung_GalaxyTabA,D35_V_outdoorYT_move_0001,33
D17_Microsoft_Lumia640LTE,D17_V_flatYT_move_0001,15
D03_Huawei_P9,D03_V_indoorYT_panrot_0002,2
D05_Apple_iPhone5c,D05_V_outdoorYT_still_0002,4
D28_Huawei_P8,D28_V_indoorYT_move_0002,26
D32_OnePlus_A3003,D32_V_outdoorYT_panrot_0002,30
D15_Apple_iPhone6,D15_V_flatYT_move_0001,13
D14_Apple_iPhone5c,D14_V_indoorYT_still_0001,12
D21_Wiko_Ridge4G,D21_V_flatYT_move_0002,19
D11_Samsung_GalaxyS3,D11_V_indoorYT_panrot_0001,10
D06_Apple_iPhone6,D06_V_outdoorYT_move_0002,5
D05_Apple_iPhone5c,D05_V_flatYT_panrot_0002,4
D15_Apple_iPhone6,D15_V_outdoorYT_still_0001,13
D27_Samsung_GalaxyS5,D27_V_outdoorYT_move_0002,25
D08_Samsung_GalaxyTab3,D08_V_flatYT_still_0003,7
D22_Samsung_GalaxyTrendPlus,D22_V_indoorYT_move_0002,20
D25_OnePlus_A3000,D25_V_outdoorYT_still_0002,23
D01_Samsung_GalaxyS3Mini,D01_V_outdoorYT_panrot_0001,0
D16_Huawei_P9Lite,D16_V_indoorYT_panrot_0001,14
D35_Samsung_GalaxyTabA,D35_V_outdoorYT_still_0002,33
D08_Samsung_GalaxyTab3,D08_V_flatYT_panrot_0002,7
D17_Microsoft_Lumia640LTE,D17_V_outdoorYT_move_0001,15
D03_Huawei_P9,D03_V_indoorYT_move_0002,2
D31_Samsung_GalaxyS4Mini,D31_V_flatYT_panrot_0001,29
D28_Huawei_P8,D28_V_flatYT_move_0001,26
D01_Samsung_GalaxyS3Mini,D01_V_outdoorYT_panrot_0002,0
D01_Samsung_GalaxyS3Mini,D01_V_indoorYT_still_0001,0
D19_Apple_iPhone6Plus,D19_V_outdoorYT_panrot_0002,17
D28_Huawei_P8,D28_V_indoorYT_panrot_0001,26
D21_Wiko_Ridge4G,D21_V_outdoorYT_panrot_0001,19
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorYT_panrot_0001,20
D25_OnePlus_A3000,D25_V_outdoorYT_still_0001,23
D34_Apple_iPhone5,D34_V_flatYT_panrot_0004,32
D11_Samsung_GalaxyS3,D11_V_indoorYT_still_0002,10
D16_Huawei_P9Lite,D16_V_indoorYT_move_0001,14
D04_LG_D290,D04_V_outdoorYT_still_0002,3
D20_Apple_iPadMini,D20_V_indoorYT_still_0002,18
D34_Apple_iPhone5,D34_V_outdoorYT_move_0001,32
D31_Samsung_GalaxyS4Mini,D31_V_outdoorYT_panrot_0001,29
D15_Apple_iPhone6,D15_V_flatYT_move_0003,13
D07_Lenovo_P70A,D07_V_outdoorYT_still_0001,6
D11_Samsung_GalaxyS3,D11_V_outdoorYT_move_0002,10
D04_LG_D290,D04_V_indoorYT_panrot_0002,3
D01_Samsung_GalaxyS3Mini,D01_V_outdoorYT_still_0003,0
D04_LG_D290,D04_V_flatYT_move_0003,3
D33_Huawei_Ascend,D33_V_indoorYT_still_0001,31
D03_Huawei_P9,D03_V_indoorYT_move_0001,2
D31_Samsung_GalaxyS4Mini,D31_V_flatYT_still_0001,29
D27_Samsung_GalaxyS5,D27_V_indoorYT_panrot_0001,25
D28_Huawei_P8,D28_V_flatYT_panrot_0001,26
D09_Apple_iPhone4,D09_V_flatYT_still_0001,8
D23_Asus_Zenfone2Laser,D23_V_indoorYT_still_0001,21
D27_Samsung_GalaxyS5,D27_V_indoorYT_panrot_0002,25
D23_Asus_Zenfone2Laser,D23_V_flatYT_move_0003,21
D08_Samsung_GalaxyTab3,D08_V_flatYT_still_0004,7
D14_Apple_iPhone5c,D14_V_indoorYT_still_0002,12
D34_Apple_iPhone5,D34_V_outdoorYT_panrot_0001,32
D35_Samsung_GalaxyTabA,D35_V_outdoorYT_panrot_0001,33
D31_Samsung_GalaxyS4Mini,D31_V_indoorYT_move_0001,29
D30_Huawei_Honor5c,D30_V_outdoorYT_move_0002,28
D31_Samsung_GalaxyS4Mini,D31_V_outdoorYT_panrot_0002,29
D11_Samsung_GalaxyS3,D11_V_outdoorYT_move_0001,10
D02_Apple_iPhone4s,D02_V_outdoorYT_panrot_0002,1
D18_Apple_iPhone5c,D18_V_outdoorYT_still_0001,16
D11_Samsung_GalaxyS3,D11_V_flatYT_still_0002,10
D30_Huawei_Honor5c,D30_V_indoorYT_panrot_0001,28
D15_Apple_iPhone6,D15_V_flatYT_panrot_0001,13
D25_OnePlus_A3000,D25_V_indoorYT_still_0002,23
D26_Samsung_GalaxyS3Mini,D26_V_flatYT_move_0002,24
D31_Samsung_GalaxyS4Mini,D31_V_flatYT_move_0001,29
D14_Apple_iPhone5c,D14_V_outdoorYT_panrot_0002,12
D26_Samsung_GalaxyS3Mini,D26_V_indoorYT_still_0001,24
D29_Apple_iPhone5,D29_V_flatYT_move_0002,27
D19_Apple_iPhone6Plus,D19_V_outdoorYT_still_0001,17
D20_Apple_iPadMini,D20_V_outdoorYT_still_0002,18
D32_OnePlus_A3003,D32_V_flatYT_panrot_0002,30
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_move_0001,7
D29_Apple_iPhone5,D29_V_flatYT_move_0003,27
D29_Apple_iPhone5,D29_V_outdoorYT_panrot_0002,27
D08_Samsung_GalaxyTab3,D08_V_indoorYT_still_0001,7
D05_Apple_iPhone5c,D05_V_outdoorYT_move_0001,4
D13_Apple_iPad2,D13_V_outdoorYT_still_0001,11
D31_Samsung_GalaxyS4Mini,D31_V_outdoorYT_still_0002,29
D03_Huawei_P9,D03_V_outdoorYT_still_0001,2
D02_Apple_iPhone4s,D02_V_outdoorYT_still_0002,1
D24_Xiaomi_RedmiNote3,D24_V_outdoorYT_panrot_0001,22
D14_Apple_iPhone5c,D14_V_indoorYT_panrot_0002,12
D13_Apple_iPad2,D13_V_indoorYT_still_0002,11
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorYT_move_0002,20
D19_Apple_iPhone6Plus,D19_V_indoorYT_move_0002,17
D21_Wiko_Ridge4G,D21_V_flatYT_still_0001,19
D15_Apple_iPhone6,D15_V_flatYT_panrot_0002,13
D16_Huawei_P9Lite,D16_V_indoorYT_still_0001,14
D13_Apple_iPad2,D13_V_indoorYT_move_0001,11
D04_LG_D290,D04_V_flatYT_move_0002,3
