model_id_list,dev_alphabetical_id,dev_numerical_id
D23_Asus_Zenfone2Laser,D23_V_flatYT_panrot_0001,21
D21_Wiko_Ridge4G,D21_V_outdoorYT_still_0001,19
D16_Huawei_P9Lite,D16_V_flatYT_move_0003,14
D04_LG_D290,D04_V_outdoorYT_still_0001,3
D17_Microsoft_Lumia640LTE,D17_V_indoorYT_panrot_0001,15
D05_Apple_iPhone5c,D05_V_outdoorYT_move_0002,4
D24_Xiaomi_RedmiNote3,D24_V_outdoorYT_move_0001,22
D10_Apple_iPhone4s,D10_V_indoorYT_move_0002,9
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_panrot_0001,7
D14_Apple_iPhone5c,D14_V_outdoorYT_still_0001,12
D23_Asus_Zenfone2Laser,D23_V_flatYT_panrot_0002,21
D31_Samsung_GalaxyS4Mini,D31_V_flatYT_move_0003,29
D15_Apple_iPhone6,D15_V_flatYT_still_0002,13
D02_Apple_iPhone4s,D02_V_flatYT_still_0001,1
D03_Huawei_P9,D03_V_flatYT_panrot_0001,2
D27_Samsung_GalaxyS5,D27_V_outdoorYT_still_0002,25
D01_Samsung_GalaxyS3Mini,D01_V_flatYT_panrot_0001,0
D28_Huawei_P8,D28_V_flatYT_move_0002,26
D18_Apple_iPhone5c,D18_V_indoorYT_still_0002,16
D11_Samsung_GalaxyS3,D11_V_outdoorYT_still_0002,10
D17_Microsoft_Lumia640LTE,D17_V_outdoorYT_panrot_0001,15
D02_Apple_iPhone4s,D02_V_indoorYT_still_0001,1
D34_Apple_iPhone5,D34_V_flatYT_move_0005,32
D18_Apple_iPhone5c,D18_V_flatYT_move_0001,16
D30_Huawei_Honor5c,D30_V_flatYT_move_0002,28
D05_Apple_iPhone5c,D05_V_outdoorYT_panrot_0002,4
D21_Wiko_Ridge4G,D21_V_outdoorYT_move_0001,19
D23_Asus_Zenfone2Laser,D23_V_outdoorYT_move_0001,21
D31_Samsung_GalaxyS4Mini,D31_V_outdoorYT_panrot_0002,29
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_panrot_0003,7
D13_Apple_iPad2,D13_V_outdoorYT_panrot_0001,11
D32_OnePlus_A3003,D32_V_outdoorYT_panrot_0001,30
D09_Apple_iPhone4,D09_V_flatYT_move_0003,8
D02_Apple_iPhone4s,D02_V_indoorYT_move_0001,1
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_still_0001,7
D06_Apple_iPhone6,D06_V_flatYT_panrot_0001,5
D35_Samsung_GalaxyTabA,D35_V_indoorYT_panrot_0001,33
D18_Apple_iPhone5c,D18_V_flatYT_panrot_0001,16
D32_OnePlus_A3003,D32_V_flatYT_move_0001,30
D28_Huawei_P8,D28_V_outdoorYT_move_0001,26
D27_Samsung_GalaxyS5,D27_V_outdoorYT_move_0001,25
D30_Huawei_Honor5c,D30_V_indoorYT_panrot_0002,28
D07_Lenovo_P70A,D07_V_outdoorYT_panrot_0002,6
D01_Samsung_GalaxyS3Mini,D01_V_indoorYT_still_0001,0
D14_Apple_iPhone5c,D14_V_outdoorYT_move_0001,12
D07_Lenovo_P70A,D07_V_outdoorYT_move_0001,6
D35_Samsung_GalaxyTabA,D35_V_flatYT_still_0001,33
D25_OnePlus_A3000,D25_V_flatYT_still_0001,23
D27_Samsung_GalaxyS5,D27_V_flatYT_panrot_0001,25
D29_Apple_iPhone5,D29_V_indoorYT_panrot_0001,27
D28_Huawei_P8,D28_V_flatYT_panrot_0002,26
D32_OnePlus_A3003,D32_V_outdoorYT_still_0001,30
D34_Apple_iPhone5,D34_V_indoorYT_panrot_0004,32
D04_LG_D290,D04_V_indoorYT_move_0002,3
D27_Samsung_GalaxyS5,D27_V_flatYT_panrot_0002,25
D21_Wiko_Ridge4G,D21_V_indoorYT_move_0001,19
D11_Samsung_GalaxyS3,D11_V_indoorYT_still_0002,10
D23_Asus_Zenfone2Laser,D23_V_flatYT_still_0001,21
D11_Samsung_GalaxyS3,D11_V_indoorYT_panrot_0001,10
D11_Samsung_GalaxyS3,D11_V_flatYT_panrot_0001,10
D34_Apple_iPhone5,D34_V_outdoorYT_move_0002,32
D10_Apple_iPhone4s,D10_V_flatYT_panrot_0001,9
D30_Huawei_Honor5c,D30_V_flatYT_move_0001,28
D34_Apple_iPhone5,D34_V_indoorYT_still_0001,32
D19_Apple_iPhone6Plus,D19_V_flatYT_panrot_0002,17
D26_Samsung_GalaxyS3Mini,D26_V_outdoorYT_panrot_0001,24
D11_Samsung_GalaxyS3,D11_V_outdoorYT_panrot_0002,10
D16_Huawei_P9Lite,D16_V_flatYT_move_0002,14
D18_Apple_iPhone5c,D18_V_indoorYT_move_0001,16
D20_Apple_iPadMini,D20_V_outdoorYT_still_0002,18
D14_Apple_iPhone5c,D14_V_indoorYT_move_0001,12
D31_Samsung_GalaxyS4Mini,D31_V_flatYT_panrot_0002,29
D04_LG_D290,D04_V_flatYT_panrot_0001,3
D18_Apple_iPhone5c,D18_V_outdoorYT_still_0002,16
D19_Apple_iPhone6Plus,D19_V_flatYT_move_0002,17
D26_Samsung_GalaxyS3Mini,D26_V_outdoorYT_still_0002,24
D01_Samsung_GalaxyS3Mini,D01_V_outdoorYT_still_0003,0
D13_Apple_iPad2,D13_V_outdoorYT_move_0001,11
D07_Lenovo_P70A,D07_V_flatYT_move_0001,6
D13_Apple_iPad2,D13_V_indoorYT_move_0002,11
D32_OnePlus_A3003,D32_V_outdoorYT_move_0001,30
D01_Samsung_GalaxyS3Mini,D01_V_outdoorYT_still_0002,0
D20_Apple_iPadMini,D20_V_indoorYT_still_0001,18
D29_Apple_iPhone5,D29_V_indoorYT_panrot_0002,27
D28_Huawei_P8,D28_V_indoorYT_still_0001,26
D08_Samsung_GalaxyTab3,D08_V_indoorYT_panrot_0001,7
D30_Huawei_Honor5c,D30_V_indoorYT_still_0002,28
D08_Samsung_GalaxyTab3,D08_V_flatYT_move_0002,7
D35_Samsung_GalaxyTabA,D35_V_outdoorYT_panrot_0001,33
D05_Apple_iPhone5c,D05_V_flatYT_move_0002,4
D24_Xiaomi_RedmiNote3,D24_V_flatYT_move_0003,22
D14_Apple_iPhone5c,D14_V_indoorYT_panrot_0001,12
D03_Huawei_P9,D03_V_indoorYT_still_0002,2
D06_Apple_iPhone6,D06_V_flatYT_move_0002,5
D35_Samsung_GalaxyTabA,D35_V_outdoorYT_move_0001,33
D35_Samsung_GalaxyTabA,D35_V_outdoorYT_still_0002,33
D32_OnePlus_A3003,D32_V_indoorYT_still_0002,30
D06_Apple_iPhone6,D06_V_indoorYT_still_0002,5
D35_Samsung_GalaxyTabA,D35_V_indoorYT_still_0001,33
D17_Microsoft_Lumia640LTE,D17_V_flatYT_panrot_0001,15
D31_Samsung_GalaxyS4Mini,D31_V_outdoorYT_still_0001,29
D04_LG_D290,D04_V_flatYT_still_0002,3
D33_Huawei_Ascend,D33_V_indoorYT_move_0001,31
D09_Apple_iPhone4,D09_V_outdoorYT_move_0002,8
D03_Huawei_P9,D03_V_indoorYT_move_0002,2
D05_Apple_iPhone5c,D05_V_indoorYT_move_0001,4
D16_Huawei_P9Lite,D16_V_outdoorYT_move_0001,14
D03_Huawei_P9,D03_V_outdoorYT_still_0001,2
D06_Apple_iPhone6,D06_V_indoorYT_move_0002,5
D14_Apple_iPhone5c,D14_V_flatYT_still_0001,12
D29_Apple_iPhone5,D29_V_flatYT_still_0001,27
D26_Samsung_GalaxyS3Mini,D26_V_outdoorYT_panrot_0002,24
D15_Apple_iPhone6,D15_V_flatYT_move_0003,13
D23_Asus_Zenfone2Laser,D23_V_outdoorYT_still_0001,21
D30_Huawei_Honor5c,D30_V_flatYT_still_0001,28
D15_Apple_iPhone6,D15_V_flatYT_still_0001,13
D32_OnePlus_A3003,D32_V_indoorYT_move_0002,30
D30_Huawei_Honor5c,D30_V_outdoorYT_still_0002,28
D34_Apple_iPhone5,D34_V_indoorYT_move_0002,32
D24_Xiaomi_RedmiNote3,D24_V_flatYT_still_0002,22
D32_OnePlus_A3003,D32_V_indoorYT_panrot_0002,30
D31_Samsung_GalaxyS4Mini,D31_V_flatYT_move_0002,29
D17_Microsoft_Lumia640LTE,D17_V_flatYT_move_0001,15
D25_OnePlus_A3000,D25_V_outdoorYT_panrot_0002,23
D05_Apple_iPhone5c,D05_V_indoorYT_move_0002,4
D05_Apple_iPhone5c,D05_V_outdoorYT_panrot_0001,4
D07_Lenovo_P70A,D07_V_outdoorYT_panrot_0001,6
D33_Huawei_Ascend,D33_V_indoorYT_move_0002,31
D16_Huawei_P9Lite,D16_V_outdoorYT_move_0002,14
D25_OnePlus_A3000,D25_V_indoorYT_panrot_0001,23
D15_Apple_iPhone6,D15_V_flatYT_panrot_0002,13
D28_Huawei_P8,D28_V_outdoorYT_move_0002,26
D33_Huawei_Ascend,D33_V_outdoorYT_move_0001,31
D03_Huawei_P9,D03_V_outdoorYT_move_0001,2
D28_Huawei_P8,D28_V_flatYT_still_0001,26
D05_Apple_iPhone5c,D05_V_indoorYT_still_0001,4
D06_Apple_iPhone6,D06_V_outdoorYT_panrot_0001,5
D03_Huawei_P9,D03_V_flatYT_move_0002,2
D06_Apple_iPhone6,D06_V_indoorYT_panrot_0002,5
D29_Apple_iPhone5,D29_V_indoorYT_move_0001,27
D24_Xiaomi_RedmiNote3,D24_V_flatYT_move_0002,22
D22_Samsung_GalaxyTrendPlus,D22_V_indoorYT_move_0002,20
D08_Samsung_GalaxyTab3,D08_V_indoorYT_move_0001,7
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorYT_still_0001,20
D08_Samsung_GalaxyTab3,D08_V_indoorYT_move_0002,7
D26_Samsung_GalaxyS3Mini,D26_V_flatYT_still_0001,24
D21_Wiko_Ridge4G,D21_V_flatYT_move_0002,19
D20_Apple_iPadMini,D20_V_indoorYT_panrot_0002,18
D31_Samsung_GalaxyS4Mini,D31_V_indoorYT_still_0001,29
D21_Wiko_Ridge4G,D21_V_outdoorYT_still_0002,19
D29_Apple_iPhone5,D29_V_outdoorYT_move_0001,27
D34_Apple_iPhone5,D34_V_outdoorYT_move_0001,32
D26_Samsung_GalaxyS3Mini,D26_V_flatYT_panrot_0001,24
D16_Huawei_P9Lite,D16_V_indoorYT_still_0002,14
D26_Samsung_GalaxyS3Mini,D26_V_flatYT_move_0001,24
D18_Apple_iPhone5c,D18_V_flatYT_still_0001,16
D25_OnePlus_A3000,D25_V_flatYT_move_0003,23
D27_Samsung_GalaxyS5,D27_V_flatYT_still_0001,25
D07_Lenovo_P70A,D07_V_flatYT_move_0003,6
D10_Apple_iPhone4s,D10_V_flatYT_move_0002,9
D07_Lenovo_P70A,D07_V_indoorYT_panrot_0002,6
D08_Samsung_GalaxyTab3,D08_V_indoorYT_still_0003,7
D15_Apple_iPhone6,D15_V_indoorYT_still_0002,13
D34_Apple_iPhone5,D34_V_outdoorYT_move_0004,32
D13_Apple_iPad2,D13_V_flatYT_move_0002,11
D02_Apple_iPhone4s,D02_V_outdoorYT_still_0003,1
D27_Samsung_GalaxyS5,D27_V_outdoorYT_panrot_0002,25
D25_OnePlus_A3000,D25_V_flatYT_move_0001,23
D03_Huawei_P9,D03_V_flatYT_panrot_0002,2
D23_Asus_Zenfone2Laser,D23_V_flatYT_move_0003,21
D24_Xiaomi_RedmiNote3,D24_V_outdoorYT_panrot_0002,22
D13_Apple_iPad2,D13_V_flatYT_panrot_0001,11
D32_OnePlus_A3003,D32_V_flatYT_still_0001,30
