model_id_list,dev_alphabetical_id,dev_numerical_id
D24_Xiaomi_RedmiNote3,D24_V_outdoorYT_panrot_0002,22
D23_Asus_Zenfone2Laser,D23_V_indoorYT_panrot_0001,21
D14_Apple_iPhone5c,D14_V_flatYT_still_0002,12
D31_Samsung_GalaxyS4Mini,D31_V_flatYT_move_0001,29
D04_LG_D290,D04_V_outdoorYT_move_0001,3
D17_Microsoft_Lumia640LTE,D17_V_flatYT_still_0001,15
D29_Apple_iPhone5,D29_V_outdoorYT_still_0002,27
D06_Apple_iPhone6,D06_V_indoorYT_still_0001,5
D10_Apple_iPhone4s,D10_V_indoorYT_move_0001,9
D21_Wiko_Ridge4G,D21_V_outdoorYT_panrot_0001,19
D02_Apple_iPhone4s,D02_V_outdoorYT_move_0001,1
D31_Samsung_GalaxyS4Mini,D31_V_flatYT_panrot_0002,29
D24_Xiaomi_RedmiNote3,D24_V_indoorYT_still_0001,22
D24_Xiaomi_RedmiNote3,D24_V_indoorYT_move_0001,22
D04_LG_D290,D04_V_indoorYT_still_0002,3
D32_OnePlus_A3003,D32_V_indoorYT_move_0002,30
D18_Apple_iPhone5c,D18_V_flatYT_panrot_0001,16
D24_Xiaomi_RedmiNote3,D24_V_indoorYT_move_0002,22
D05_Apple_iPhone5c,D05_V_indoorYT_still_0002,4
D09_Apple_iPhone4,D09_V_flatYT_move_0001,8
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_still_0003,7
D14_Apple_iPhone5c,D14_V_indoorYT_move_0002,12
D10_Apple_iPhone4s,D10_V_indoorYT_move_0002,9
D34_Apple_iPhone5,D34_V_indoorYT_panrot_0001,32
D26_Samsung_GalaxyS3Mini,D26_V_outdoorYT_move_0002,24
D25_OnePlus_A3000,D25_V_flatYT_move_0002,23
D27_Samsung_GalaxyS5,D27_V_outdoorYT_move_0001,25
D03_Huawei_P9,D03_V_flatYT_panrot_0002,2
D13_Apple_iPad2,D13_V_outdoorYT_move_0001,11
D16_Huawei_P9Lite,D16_V_flatYT_panrot_0001,14
D04_LG_D290,D04_V_flatYT_move_0002,3
D05_Apple_iPhone5c,D05_V_flatYT_move_0003,4
D30_Huawei_Honor5c,D30_V_flatYT_still_0002,28
D07_Lenovo_P70A,D07_V_flatYT_still_0001,6
D33_Huawei_Ascend,D33_V_indoorYT_move_0002,31
D04_LG_D290,D04_V_outdoorYT_move_0002,3
D05_Apple_iPhone5c,D05_V_outdoorYT_move_0001,4
D28_Huawei_P8,D28_V_flatYT_panrot_0001,26
D21_Wiko_Ridge4G,D21_V_outdoorYT_move_0001,19
D09_Apple_iPhone4,D09_V_indoorYT_move_0001,8
D33_Huawei_Ascend,D33_V_outdoorYT_still_0002,31
D10_Apple_iPhone4s,D10_V_outdoorYT_panrot_0002,9
D35_Samsung_GalaxyTabA,D35_V_outdoorYT_panrot_0001,33
D25_OnePlus_A3000,D25_V_outdoorYT_move_0001,23
D34_Apple_iPhone5,D34_V_indoorYT_move_0001,32
D02_Apple_iPhone4s,D02_V_outdoorYT_panrot_0001,1
D33_Huawei_Ascend,D33_V_outdoorYT_still_0001,31
D01_Samsung_GalaxyS3Mini,D01_V_outdoorYT_panrot_0001,0
D21_Wiko_Ridge4G,D21_V_flatYT_move_0001,19
D33_Huawei_Ascend,D33_V_flatYT_panrot_0002,31
D18_Apple_iPhone5c,D18_V_flatYT_still_0001,16
D08_Samsung_GalaxyTab3,D08_V_flatYT_move_0004,7
D07_Lenovo_P70A,D07_V_indoorYT_still_0002,6
D24_Xiaomi_RedmiNote3,D24_V_flatYT_move_0001,22
D28_Huawei_P8,D28_V_outdoorYT_still_0002,26
D20_Apple_iPadMini,D20_V_indoorYT_still_0001,18
D09_Apple_iPhone4,D09_V_indoorYT_still_0001,8
D31_Samsung_GalaxyS4Mini,D31_V_indoorYT_panrot_0001,29
D14_Apple_iPhone5c,D14_V_outdoorYT_panrot_0001,12
D29_Apple_iPhone5,D29_V_indoorYT_panrot_0001,27
D23_Asus_Zenfone2Laser,D23_V_outdoorYT_panrot_0001,21
D11_Samsung_GalaxyS3,D11_V_indoorYT_still_0002,10
D17_Microsoft_Lumia640LTE,D17_V_outdoorYT_still_0001,15
D05_Apple_iPhone5c,D05_V_flatYT_panrot_0001,4
D03_Huawei_P9,D03_V_indoorYT_still_0002,2
D34_Apple_iPhone5,D34_V_indoorYT_panrot_0003,32
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_still_0004,7
D28_Huawei_P8,D28_V_outdoorYT_move_0001,26
D05_Apple_iPhone5c,D05_V_flatYT_move_0002,4
D11_Samsung_GalaxyS3,D11_V_flatYT_move_0001,10
D15_Apple_iPhone6,D15_V_flatYT_still_0001,13
D17_Microsoft_Lumia640LTE,D17_V_indoorYT_move_0001,15
D08_Samsung_GalaxyTab3,D08_V_indoorYT_move_0003,7
D03_Huawei_P9,D03_V_flatYT_still_0001,2
D19_Apple_iPhone6Plus,D19_V_outdoorYT_move_0002,17
D27_Samsung_GalaxyS5,D27_V_indoorYT_still_0002,25
D04_LG_D290,D04_V_outdoorYT_still_0002,3
D34_Apple_iPhone5,D34_V_indoorYT_still_0002,32
D34_Apple_iPhone5,D34_V_outdoorYT_panrot_0001,32
D26_Samsung_GalaxyS3Mini,D26_V_flatYT_move_0001,24
D25_OnePlus_A3000,D25_V_indoorYT_panrot_0002,23
D13_Apple_iPad2,D13_V_outdoorYT_panrot_0001,11
D19_Apple_iPhone6Plus,D19_V_indoorYT_move_0001,17
D28_Huawei_P8,D28_V_outdoorYT_still_0001,26
D27_Samsung_GalaxyS5,D27_V_flatYT_still_0002,25
D23_Asus_Zenfone2Laser,D23_V_flatYT_still_0001,21
D11_Samsung_GalaxyS3,D11_V_outdoorYT_move_0002,10
D06_Apple_iPhone6,D06_V_flatYT_still_0001,5
D05_Apple_iPhone5c,D05_V_indoorYT_panrot_0001,4
D25_OnePlus_A3000,D25_V_flatYT_move_0001,23
D16_Huawei_P9Lite,D16_V_flatYT_move_0001,14
D10_Apple_iPhone4s,D10_V_outdoorYT_still_0002,9
D31_Samsung_GalaxyS4Mini,D31_V_outdoorYT_panrot_0001,29
D20_Apple_iPadMini,D20_V_indoorYT_still_0002,18
D15_Apple_iPhone6,D15_V_outdoorYT_panrot_0002,13
D27_Samsung_GalaxyS5,D27_V_flatYT_move_0001,25
D30_Huawei_Honor5c,D30_V_indoorYT_move_0001,28
D05_Apple_iPhone5c,D05_V_flatYT_still_0002,4
D01_Samsung_GalaxyS3Mini,D01_V_indoorYT_panrot_0002,0
D08_Samsung_GalaxyTab3,D08_V_flatYT_move_0001,7
D31_Samsung_GalaxyS4Mini,D31_V_flatYT_move_0002,29
D13_Apple_iPad2,D13_V_flatYT_move_0001,11
D07_Lenovo_P70A,D07_V_flatYT_move_0001,6
D27_Samsung_GalaxyS5,D27_V_flatYT_still_0001,25
D29_Apple_iPhone5,D29_V_indoorYT_move_0001,27
D33_Huawei_Ascend,D33_V_outdoorYT_panrot_0002,31
D28_Huawei_P8,D28_V_flatYT_panrot_0002,26
D22_Samsung_GalaxyTrendPlus,D22_V_indoorYT_panrot_0002,20
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorYT_still_0001,20
D27_Samsung_GalaxyS5,D27_V_indoorYT_still_0001,25
D04_LG_D290,D04_V_flatYT_still_0002,3
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorYT_panrot_0002,20
D14_Apple_iPhone5c,D14_V_flatYT_move_0002,12
D26_Samsung_GalaxyS3Mini,D26_V_flatYT_move_0002,24
D35_Samsung_GalaxyTabA,D35_V_indoorYT_panrot_0002,33
D29_Apple_iPhone5,D29_V_outdoorYT_still_0001,27
D27_Samsung_GalaxyS5,D27_V_flatYT_move_0003,25
D33_Huawei_Ascend,D33_V_flatYT_panrot_0001,31
D01_Samsung_GalaxyS3Mini,D01_V_indoorYT_still_0001,0
D23_Asus_Zenfone2Laser,D23_V_outdoorYT_still_0002,21
D33_Huawei_Ascend,D33_V_indoorYT_panrot_0001,31
D23_Asus_Zenfone2Laser,D23_V_flatYT_move_0002,21
D31_Samsung_GalaxyS4Mini,D31_V_outdoorYT_move_0001,29
D05_Apple_iPhone5c,D05_V_indoorYT_move_0002,4
D21_Wiko_Ridge4G,D21_V_flatYT_still_0001,19
D24_Xiaomi_RedmiNote3,D24_V_flatYT_still_0002,22
D30_Huawei_Honor5c,D30_V_flatYT_still_0001,28
D30_Huawei_Honor5c,D30_V_outdoorYT_panrot_0002,28
D05_Apple_iPhone5c,D05_V_flatYT_still_0001,4
D09_Apple_iPhone4,D09_V_flatYT_still_0002,8
D19_Apple_iPhone6Plus,D19_V_outdoorYT_move_0001,17
D17_Microsoft_Lumia640LTE,D17_V_indoorYT_still_0001,15
D14_Apple_iPhone5c,D14_V_outdoorYT_panrot_0002,12
D25_OnePlus_A3000,D25_V_flatYT_still_0002,23
D08_Samsung_GalaxyTab3,D08_V_indoorYT_still_0003,7
D34_Apple_iPhone5,D34_V_flatYT_panrot_0004,32
D17_Microsoft_Lumia640LTE,D17_V_outdoorYT_move_0001,15
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorYT_move_0002,20
D16_Huawei_P9Lite,D16_V_outdoorYT_panrot_0001,14
D24_Xiaomi_RedmiNote3,D24_V_outdoorYT_still_0002,22
D22_Samsung_GalaxyTrendPlus,D22_V_indoorYT_still_0001,20
D20_Apple_iPadMini,D20_V_indoorYT_panrot_0001,18
D01_Samsung_GalaxyS3Mini,D01_V_flatYT_still_0001,0
D35_Samsung_GalaxyTabA,D35_V_flatYT_move_0002,33
D23_Asus_Zenfone2Laser,D23_V_indoorYT_still_0002,21
D28_Huawei_P8,D28_V_indoorYT_panrot_0001,26
D16_Huawei_P9Lite,D16_V_flatYT_still_0001,14
D03_Huawei_P9,D03_V_flatYT_still_0002,2
D35_Samsung_GalaxyTabA,D35_V_outdoorYT_still_0001,33
D16_Huawei_P9Lite,D16_V_flatYT_still_0002,14
D32_OnePlus_A3003,D32_V_indoorYT_panrot_0002,30
D09_Apple_iPhone4,D09_V_flatYT_panrot_0002,8
D08_Samsung_GalaxyTab3,D08_V_indoorYT_move_0004,7
D16_Huawei_P9Lite,D16_V_outdoorYT_move_0001,14
D05_Apple_iPhone5c,D05_V_outdoorYT_panrot_0001,4
D15_Apple_iPhone6,D15_V_flatYT_still_0002,13
D02_Apple_iPhone4s,D02_V_outdoorYT_still_0001,1
D32_OnePlus_A3003,D32_V_outdoorYT_panrot_0002,30
D20_Apple_iPadMini,D20_V_flatYT_panrot_0001,18
D08_Samsung_GalaxyTab3,D08_V_indoorYT_still_0001,7
D26_Samsung_GalaxyS3Mini,D26_V_outdoorYT_panrot_0001,24
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_panrot_0001,7
D08_Samsung_GalaxyTab3,D08_V_flatYT_panrot_0003,7
D13_Apple_iPad2,D13_V_indoorYT_still_0001,11
D02_Apple_iPhone4s,D02_V_outdoorYT_panrot_0002,1
D20_Apple_iPadMini,D20_V_indoorYT_panrot_0002,18
D28_Huawei_P8,D28_V_flatYT_move_0002,26
D11_Samsung_GalaxyS3,D11_V_outdoorYT_move_0001,10
D10_Apple_iPhone4s,D10_V_flatYT_still_0001,9
D02_Apple_iPhone4s,D02_V_outdoorYT_still_0002,1
D08_Samsung_GalaxyTab3,D08_V_flatYT_still_0002,7
D32_OnePlus_A3003,D32_V_flatYT_still_0001,30
D31_Samsung_GalaxyS4Mini,D31_V_outdoorYT_still_0002,29
D26_Samsung_GalaxyS3Mini,D26_V_indoorYT_still_0002,24
D02_Apple_iPhone4s,D02_V_flatYT_still_0001,1
D31_Samsung_GalaxyS4Mini,D31_V_indoorYT_move_0001,29
D08_Samsung_GalaxyTab3,D08_V_flatYT_move_0002,7
D32_OnePlus_A3003,D32_V_indoorYT_move_0001,30
D06_Apple_iPhone6,D06_V_outdoorYT_panrot_0002,5
D16_Huawei_P9Lite,D16_V_indoorYT_panrot_0002,14
D16_Huawei_P9Lite,D16_V_outdoorYT_still_0002,14
D03_Huawei_P9,D03_V_outdoorYT_still_0002,2
D07_Lenovo_P70A,D07_V_indoorYT_move_0001,6
D10_Apple_iPhone4s,D10_V_indoorYT_still_0001,9
D03_Huawei_P9,D03_V_outdoorYT_move_0002,2
D10_Apple_iPhone4s,D10_V_outdoorYT_panrot_0001,9
D16_Huawei_P9Lite,D16_V_indoorYT_panrot_0001,14
D07_Lenovo_P70A,D07_V_indoorYT_panrot_0001,6
D04_LG_D290,D04_V_indoorYT_move_0001,3
D17_Microsoft_Lumia640LTE,D17_V_flatYT_panrot_0001,15
D27_Samsung_GalaxyS5,D27_V_indoorYT_panrot_0002,25
D19_Apple_iPhone6Plus,D19_V_indoorYT_still_0002,17
D34_Apple_iPhone5,D34_V_outdoorYT_move_0002,32
D29_Apple_iPhone5,D29_V_indoorYT_move_0002,27
D28_Huawei_P8,D28_V_indoorYT_move_0001,26
D07_Lenovo_P70A,D07_V_flatYT_move_0003,6
D07_Lenovo_P70A,D07_V_outdoorYT_panrot_0001,6
D26_Samsung_GalaxyS3Mini,D26_V_indoorYT_still_0001,24
D16_Huawei_P9Lite,D16_V_indoorYT_still_0002,14
D21_Wiko_Ridge4G,D21_V_flatYT_panrot_0001,19
D27_Samsung_GalaxyS5,D27_V_outdoorYT_panrot_0001,25
D23_Asus_Zenfone2Laser,D23_V_indoorYT_panrot_0002,21
D11_Samsung_GalaxyS3,D11_V_outdoorYT_still_0002,10
D32_OnePlus_A3003,D32_V_outdoorYT_move_0002,30
D29_Apple_iPhone5,D29_V_flatYT_still_0001,27
D16_Huawei_P9Lite,D16_V_indoorYT_move_0001,14
D19_Apple_iPhone6Plus,D19_V_outdoorYT_still_0002,17
D05_Apple_iPhone5c,D05_V_outdoorYT_still_0002,4
D01_Samsung_GalaxyS3Mini,D01_V_outdoorYT_panrot_0002,0
D25_OnePlus_A3000,D25_V_flatYT_still_0001,23
D34_Apple_iPhone5,D34_V_indoorYT_panrot_0004,32
D03_Huawei_P9,D03_V_flatYT_move_0003,2
D35_Samsung_GalaxyTabA,D35_V_flatYT_panrot_0001,33
D25_OnePlus_A3000,D25_V_outdoorYT_panrot_0001,23
D24_Xiaomi_RedmiNote3,D24_V_flatYT_panrot_0002,22
D08_Samsung_GalaxyTab3,D08_V_flatYT_still_0001,7
D03_Huawei_P9,D03_V_outdoorYT_move_0001,2
D22_Samsung_GalaxyTrendPlus,D22_V_indoorYT_move_0001,20
D03_Huawei_P9,D03_V_indoorYT_panrot_0001,2
D23_Asus_Zenfone2Laser,D23_V_outdoorYT_move_0002,21
D34_Apple_iPhone5,D34_V_indoorYT_panrot_0002,32
D23_Asus_Zenfone2Laser,D23_V_indoorYT_move_0002,21
D19_Apple_iPhone6Plus,D19_V_flatYT_still_0002,17
D19_Apple_iPhone6Plus,D19_V_indoorYT_panrot_0002,17
D02_Apple_iPhone4s,D02_V_flatYT_panrot_0001,1
D25_OnePlus_A3000,D25_V_indoorYT_still_0002,23
D02_Apple_iPhone4s,D02_V_outdoorYT_still_0003,1
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorYT_panrot_0001,20
D30_Huawei_Honor5c,D30_V_indoorYT_panrot_0001,28
D13_Apple_iPad2,D13_V_outdoorYT_still_0001,11
D11_Samsung_GalaxyS3,D11_V_outdoorYT_panrot_0001,10
D30_Huawei_Honor5c,D30_V_indoorYT_still_0001,28
D05_Apple_iPhone5c,D05_V_outdoorYT_move_0002,4
D24_Xiaomi_RedmiNote3,D24_V_indoorYT_panrot_0001,22
D18_Apple_iPhone5c,D18_V_indoorYT_still_0001,16
D09_Apple_iPhone4,D09_V_indoorYT_move_0002,8
D24_Xiaomi_RedmiNote3,D24_V_flatYT_move_0003,22
D14_Apple_iPhone5c,D14_V_indoorYT_panrot_0002,12
D27_Samsung_GalaxyS5,D27_V_outdoorYT_panrot_0002,25
D13_Apple_iPad2,D13_V_flatYT_still_0001,11
D04_LG_D290,D04_V_indoorYT_move_0002,3
D26_Samsung_GalaxyS3Mini,D26_V_flatYT_panrot_0001,24
D06_Apple_iPhone6,D06_V_flatYT_panrot_0002,5
D35_Samsung_GalaxyTabA,D35_V_outdoorYT_move_0002,33
D34_Apple_iPhone5,D34_V_indoorYT_move_0003,32
D14_Apple_iPhone5c,D14_V_flatYT_move_0001,12
D29_Apple_iPhone5,D29_V_flatYT_panrot_0002,27
D01_Samsung_GalaxyS3Mini,D01_V_flatYT_move_0001,0
D15_Apple_iPhone6,D15_V_flatYT_move_0001,13
D10_Apple_iPhone4s,D10_V_flatYT_panrot_0001,9
D32_OnePlus_A3003,D32_V_flatYT_move_0003,30
D30_Huawei_Honor5c,D30_V_flatYT_move_0002,28
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_still_0002,7
D16_Huawei_P9Lite,D16_V_outdoorYT_move_0002,14
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_panrot_0002,7
D26_Samsung_GalaxyS3Mini,D26_V_indoorYT_panrot_0002,24
D01_Samsung_GalaxyS3Mini,D01_V_outdoorYT_still_0002,0
D01_Samsung_GalaxyS3Mini,D01_V_indoorYT_move_0001,0
D30_Huawei_Honor5c,D30_V_flatYT_move_0003,28
D04_LG_D290,D04_V_flatYT_move_0001,3
D23_Asus_Zenfone2Laser,D23_V_flatYT_panrot_0001,21
D20_Apple_iPadMini,D20_V_flatYT_still_0001,18
D11_Samsung_GalaxyS3,D11_V_flatYT_move_0002,10
D20_Apple_iPadMini,D20_V_flatYT_move_0002,18
D29_Apple_iPhone5,D29_V_indoorYT_panrot_0002,27
D01_Samsung_GalaxyS3Mini,D01_V_flatYT_panrot_0001,0
D35_Samsung_GalaxyTabA,D35_V_indoorYT_move_0001,33
D08_Samsung_GalaxyTab3,D08_V_flatYT_still_0005,7
D29_Apple_iPhone5,D29_V_indoorYT_still_0001,27
D06_Apple_iPhone6,D06_V_outdoorYT_panrot_0001,5
D24_Xiaomi_RedmiNote3,D24_V_indoorYT_panrot_0002,22
D29_Apple_iPhone5,D29_V_outdoorYT_move_0002,27
D23_Asus_Zenfone2Laser,D23_V_indoorYT_move_0001,21
D25_OnePlus_A3000,D25_V_indoorYT_move_0001,23
D09_Apple_iPhone4,D09_V_outdoorYT_still_0002,8
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_move_0002,7
D16_Huawei_P9Lite,D16_V_outdoorYT_panrot_0002,14
D30_Huawei_Honor5c,D30_V_outdoorYT_move_0001,28
D19_Apple_iPhone6Plus,D19_V_flatYT_move_0002,17
D31_Samsung_GalaxyS4Mini,D31_V_indoorYT_still_0002,29
D26_Samsung_GalaxyS3Mini,D26_V_indoorYT_move_0002,24
D09_Apple_iPhone4,D09_V_indoorYT_panrot_0002,8
D19_Apple_iPhone6Plus,D19_V_outdoorYT_still_0001,17
D27_Samsung_GalaxyS5,D27_V_outdoorYT_still_0002,25
D35_Samsung_GalaxyTabA,D35_V_flatYT_move_0001,33
D08_Samsung_GalaxyTab3,D08_V_outdoorYT_move_0001,7
D31_Samsung_GalaxyS4Mini,D31_V_flatYT_still_0002,29
D15_Apple_iPhone6,D15_V_outdoorYT_panrot_0001,13
D28_Huawei_P8,D28_V_flatYT_move_0001,26
D13_Apple_iPad2,D13_V_indoorYT_panrot_0002,11
D04_LG_D290,D04_V_indoorYT_still_0001,3
D22_Samsung_GalaxyTrendPlus,D22_V_outdoorYT_move_0001,20
D09_Apple_iPhone4,D09_V_flatYT_panrot_0001,8
D13_Apple_iPad2,D13_V_indoorYT_panrot_0001,11
D35_Samsung_GalaxyTabA,D35_V_indoorYT_move_0002,33
D32_OnePlus_A3003,D32_V_flatYT_panrot_0002,30
D21_Wiko_Ridge4G,D21_V_outdoorYT_still_0002,19
D18_Apple_iPhone5c,D18_V_outdoorYT_move_0001,16
D18_Apple_iPhone5c,D18_V_outdoorYT_still_0002,16
D13_Apple_iPad2,D13_V_indoorYT_move_0001,11
D28_Huawei_P8,D28_V_outdoorYT_panrot_0001,26
D06_Apple_iPhone6,D06_V_indoorYT_move_0002,5
D28_Huawei_P8,D28_V_flatYT_still_0002,26
D15_Apple_iPhone6,D15_V_flatYT_panrot_0001,13
D35_Samsung_GalaxyTabA,D35_V_indoorYT_panrot_0001,33
D04_LG_D290,D04_V_flatYT_move_0003,3
D11_Samsung_GalaxyS3,D11_V_flatYT_move_0003,10
D15_Apple_iPhone6,D15_V_outdoorYT_move_0002,13
D33_Huawei_Ascend,D33_V_outdoorYT_panrot_0001,31
D11_Samsung_GalaxyS3,D11_V_indoorYT_still_0001,10
D08_Samsung_GalaxyTab3,D08_V_flatYT_panrot_0004,7
